-109.37,-104.91,100,100,100,0,0,0,0
-107.5,-105.16,100,100,100,0,0,0,0
-112.5,-107.94,100,100,100,0,0,0,0
-111.09,-111.47,100,100,100,0,0,0,0
-112.03,-110.5,100,100,100,0,0,0,0
-107.03,-110.03,100,100,100,0,0,0,0
-96.41,-107.81,100,100,100,0,0,0,0
-82.34,-101.78,100,100,100,0,0,0,0
-89.22,-97.41,100,100,100,0,0,0,0
-97.34,-94.47,100,100,100,0,0,0,0
-87.66,-90.59,100,100,100,0,0,0,0
-80,-87.31,100,100,100,0,0,0,0
-76.25,-86.09,100,100,100,0,0,0,0
-79.69,-84.19,100,100,100,0,0,0,0
-77.81,-80.28,100,100,100,0,0,0,0
-80.16,-78.78,100,100,100,0,0,0,0
-71.87,-77.16,100,100,100,0,0,0,0
-76.87,-77.28,100,100,100,0,0,0,0
-86.41,-78.62,100,100,100,0,0,0,0
-92.19,-81.5,100,100,100,0,0,0,0
-94.37,-84.34,100,100,100,0,0,0,0
-100.47,-90.06,100,100,100,0,0,0,0
-96.25,-93.94,100,100,100,0,0,0,0
-100,-96.66,100,100,100,0,0,0,0
-93.75,-96.97,100,100,100,0,0,0,0
-89.37,-95.97,100,100,100,0,0,0,0
-87.34,-93.34,100,100,100,0,0,0,0
-99.53,-94,100,100,100,0,0,0,0
-101.41,-94.28,100,100,100,0,0,0,0
-93.91,-94.31,100,100,100,0,0,0,0
-87.19,-93.87,100,100,100,0,0,0,0
-74.22,-91.25,100,100,100,0,0,0,0
-92.81,-89.91,100,100,100,0,0,0,0
-106.09,-90.84,100,100,100,0,0,0,0
-92.81,-90.62,100,100,100,0,0,0,0
-86.41,-90.47,100,100,100,0,0,0,0
-76.09,-90.84,100,100,100,0,0,0,0
-75.31,-87.34,100,100,100,0,0,0,0
-71.72,-80.47,100,100,100,0,0,0,0
-76.56,-77.22,100,100,100,0,0,0,0
-77.66,-75.47,100,100,100,0,0,0,0
-77.66,-75.78,100,100,100,0,0,0,0
-80.78,-76.87,100,100,100,0,0,0,0
-96.87,-81.91,100,100,100,0,0,0,0
-98.44,-86.28,100,100,100,0,0,0,0
-105.16,-91.78,100,100,100,0,0,0,0
-86.72,-93.59,100,100,100,0,0,0,0
-88.59,-95.16,100,100,100,0,0,0,0
-101.41,-96.06,100,100,100,0,0,0,0
-88.75,-94.12,100,100,100,0,0,0,0
-89.84,-91.06,100,100,100,0,0,0,0
-102.66,-94.25,100,100,100,0,0,0,0
-89.69,-94.47,100,100,100,0,0,0,0
-78.59,-89.91,100,100,100,0,0,0,0
-86.72,-89.5,100,100,100,0,0,0,0
-84.37,-88.41,100,100,100,0,0,0,0
-82.19,-84.31,100,100,100,0,0,0,0
-84.84,-83.34,100,100,100,0,0,0,0
-92.97,-86.22,100,100,100,0,0,0,0
-76.41,-84.16,100,100,100,0,0,0,0
-89.37,-85.16,100,100,100,0,0,0,0
-90.16,-86.75,100,100,100,0,0,0,0
-91.72,-88.12,100,100,100,0,0,0,0
-89.37,-87.41,100,100,100,0,0,0,0
-90.78,-90.28,100,100,100,0,0,0,0
-95.94,-91.59,100,100,100,0,0,0,0
-99.06,-93.37,100,100,100,0,0,0,0
-91.41,-93.31,100,100,100,0,0,0,0
-92.34,-93.91,100,100,100,0,0,0,0
-88.12,-93.37,100,100,100,0,0,0,0
-81.56,-90.5,100,100,100,0,0,0,0
-85.94,-87.87,100,100,100,0,0,0,0
-111.41,-91.87,100,100,100,0,0,0,0
