-25.37,-22.91,100,100,100,0,0,0,0
-14.79,-21.1,100,100,100,0,0,0,0
-26.86,-21.77,100,100,100,0,0,0,0
-21.82,-21.07,100,100,100,0,0,0,0
-27.73,-23.31,100,100,100,0,0,0,0
-22.32,-22.7,100,100,100,0,0,0,0
-22.89,-24.32,100,100,100,0,0,0,0
-39.75,-26.9,100,100,100,0,0,0,0
-26.46,-27.83,100,100,100,0,0,0,0
-26.19,-27.52,100,100,100,0,0,0,0
-23.89,-27.84,100,100,100,0,0,0,0
-34.12,-30.08,100,100,100,0,0,0,0
-23.67,-26.87,100,100,100,0,0,0,0
-32.87,-28.15,100,100,100,0,0,0,0
-36.56,-30.22,100,100,100,0,0,0,0
-39.61,-33.37,100,100,100,0,0,0,0
-36.64,-33.87,100,100,100,0,0,0,0
-37.48,-36.63,100,100,100,0,0,0,0
-39.9,-38.04,100,100,100,0,0,0,0
-41.25,-38.98,100,100,100,0,0,0,0
-54.51,-41.96,100,100,100,0,0,0,0
-45.1,-43.65,100,100,100,0,0,0,0
-54.04,-46.96,100,100,100,0,0,0,0
-66.41,-52.26,100,100,100,0,0,0,0
-83.59,-60.73,100,100,100,0,0,0,0
-75.37,-64.9,100,100,100,0,0,0,0
-76.33,-71.15,100,100,100,0,0,0,0
-81.74,-76.69,100,100,100,0,0,0,0
-82.71,-79.95,100,100,100,0,0,0,0
-89.24,-81.08,100,100,100,0,0,0,0
-93.03,-84.61,100,100,100,0,0,0,0
-91,-87.54,100,100,100,0,0,0,0
-95.23,-90.24,100,100,100,0,0,0,0
-98.28,-93.36,100,100,100,0,0,0,0
-110.78,-97.66,100,100,100,0,0,0,0
-114.32,-101.92,100,100,100,0,0,0,0
-103.89,-104.5,100,100,100,0,0,0,0
-97.97,-105.05,100,100,100,0,0,0,0
-92.89,-103.97,100,100,100,0,0,0,0
-99.86,-101.79,100,100,100,0,0,0,0
-97.03,-98.33,100,100,100,0,0,0,0
-81.56,-93.86,100,100,100,0,0,0,0
-69.2,-88.11,100,100,100,0,0,0,0
-43.69,-78.27,100,100,100,0,0,0,0
-52.42,-68.78,100,100,100,0,0,0,0
-59.06,-61.19,100,100,100,0,0,0,0
-62.42,-57.36,100,100,100,0,0,0,0
-55.49,-54.62,100,100,100,0,0,0,0
-51.43,-56.16,100,100,100,0,0,0,0
-47.6,-55.2,100,100,100,0,0,0,0
-40.39,-51.46,100,100,100,0,0,0,0
-47.42,-48.46,100,100,100,0,0,0,0
-44.61,-46.29,100,100,100,0,0,0,0
-46.66,-45.34,100,100,100,0,0,0,0
-39.32,-43.68,100,100,100,0,0,0,0
-44.16,-44.43,100,100,100,0,0,0,0
-42.4,-43.43,100,100,100,0,0,0,0
-35.61,-41.63,100,100,100,0,0,0,0
-40.94,-40.48,100,100,100,0,0,0,0
-44.14,-41.45,100,100,100,0,0,0,0
-31.27,-38.87,100,100,100,0,0,0,0
-34.43,-37.28,100,100,100,0,0,0,0
-39.36,-38.03,100,100,100,0,0,0,0
-37.11,-37.26,100,100,100,0,0,0,0
-44.82,-37.4,100,100,100,0,0,0,0
-56.43,-42.43,100,100,100,0,0,0,0
-49.06,-45.36,100,100,100,0,0,0,0
-46.19,-46.72,100,100,100,0,0,0,0
-45.29,-48.36,100,100,100,0,0,0,0
-46.95,-48.79,100,100,100,0,0,0,0
-53.89,-48.28,100,100,100,0,0,0,0
-64.55,-51.38,100,100,100,0,0,0,0
-59.08,-53.95,100,100,100,0,0,0,0
-42.71,-53.44,100,100,100,0,0,0,0
-36.64,-51.38,100,100,100,0,0,0,0
-35.8,-47.76,100,100,100,0,0,0,0
-42.87,-43.42,100,100,100,0,0,0,0
-38.22,-39.25,100,100,100,0,0,0,0
-33.52,-37.41,100,100,100,0,0,0,0
-29.43,-35.97,100,100,100,0,0,0,0
-31.54,-35.12,100,100,100,0,0,0,0
-33.22,-33.19,100,100,100,0,0,0,0
-30.08,-31.56,100,100,100,0,0,0,0
-37.09,-32.27,100,100,100,0,0,0,0
-37.75,-33.94,100,100,100,0,0,0,0
-39.53,-35.54,100,100,100,0,0,0,0
-48.54,-38.6,100,100,100,0,0,0,0
-40.78,-40.74,100,100,100,0,0,0,0
-52.71,-43.86,100,100,100,0,0,0,0
-41.15,-44.54,100,100,100,0,0,0,0
-46.48,-45.93,100,100,100,0,0,0,0
-54.77,-47.18,100,100,100,0,0,0,0
-54.71,-49.96,100,100,100,0,0,0,0
-24.32,-44.29,100,100,100,0,0,0,0
-73.12,-50.68,100,100,100,0,0,0,0
-38.22,-49.03,100,100,100,0,0,0,0
-35.68,-45.21,100,100,100,0,0,0,0
-43.26,-42.92,100,100,100,0,0,0,0
-41.25,-46.31,100,100,100,0,0,0,0
-54.67,-42.62,100,100,100,0,0,0,0
-39.28,-42.83,100,100,100,0,0,0,0
-46.43,-44.98,100,100,100,0,0,0,0
-57.17,-47.76,100,100,100,0,0,0,0
-40.06,-47.52,100,100,100,0,0,0,0
-52.97,-47.18,100,100,100,0,0,0,0
-47.09,-48.74,100,100,100,0,0,0,0
-52.42,-49.94,100,100,100,0,0,0,0
-42.42,-46.99,100,100,100,0,0,0,0
-42.13,-47.41,100,100,100,0,0,0,0
-43.59,-45.53,100,100,100,0,0,0,0
-48.26,-45.77,100,100,100,0,0,0,0
-47.29,-44.74,100,100,100,0,0,0,0
