-77.27,-76.97,100,100,100,0,0,0,0
-74.45,-75.97,100,100,100,0,0,0,0
-75.86,-76.42,100,100,100,0,0,0,0
-68.52,-73.92,100,100,100,0,0,0,0
-82.58,-75.73,100,100,100,0,0,0,0
-79.14,-76.11,100,100,100,0,0,0,0
-76.25,-76.47,100,100,100,0,0,0,0
-71.41,-75.58,100,100,100,0,0,0,0
-62.19,-74.31,100,100,100,0,0,0,0
-66.87,-71.17,100,100,100,0,0,0,0
-70.7,-69.48,100,100,100,0,0,0,0
-72.19,-68.67,100,100,100,0,0,0,0
-71.41,-68.67,100,100,100,0,0,0,0
-81.17,-72.47,100,100,100,0,0,0,0
-73.98,-73.89,100,100,100,0,0,0,0
-83.05,-76.36,100,100,100,0,0,0,0
-74.92,-76.91,100,100,100,0,0,0,0
-63.2,-75.27,100,100,100,0,0,0,0
-86.09,-76.25,100,100,100,0,0,0,0
-70.94,-75.64,100,100,100,0,0,0,0
-81.72,-75.37,100,100,100,0,0,0,0
-87.97,-77.98,100,100,100,0,0,0,0
-91.87,-83.72,100,100,100,0,0,0,0
-78.67,-82.23,100,100,100,0,0,0,0
-84.3,-84.91,100,100,100,0,0,0,0
-94.61,-87.48,100,100,100,0,0,0,0
-91.48,-88.19,100,100,100,0,0,0,0
-105,-90.81,100,100,100,0,0,0,0
-89.84,-93.05,100,100,100,0,0,0,0
-93.44,-94.87,100,100,100,0,0,0,0
-95.23,-95,100,100,100,0,0,0,0
-104.92,-97.69,100,100,100,0,0,0,0
-113.75,-99.44,100,100,100,0,0,0,0
-101.64,-101.8,100,100,100,0,0,0,0
-110.08,-105.12,100,100,100,0,0,0,0
-112.34,-108.55,100,100,100,0,0,0,0
-72.66,-102.09,100,100,100,0,0,0,0
-85.78,-96.5,100,100,100,0,0,0,0
-97.73,-95.72,100,100,100,0,0,0,0
-111.09,-95.92,100,100,100,0,0,0,0
-106.95,-94.84,100,100,100,0,0,0,0
-117.11,-103.73,100,100,100,0,0,0,0
-110.86,-108.75,100,100,100,0,0,0,0
-113.05,-111.81,100,100,100,0,0,0,0
-78.44,-105.28,100,100,100,0,0,0,0
-101.64,-104.22,100,100,100,0,0,0,0
-137.81,-108.36,100,100,100,0,0,0,0
-137.34,-113.66,100,100,100,0,0,0,0
-139.84,-119.02,100,100,100,0,0,0,0
-130.08,-129.34,100,100,100,0,0,0,0
-110.08,-131.03,100,100,100,0,0,0,0
-95.47,-122.56,100,100,100,0,0,0,0
-91.09,-113.31,100,100,100,0,0,0,0
-109.69,-107.28,100,100,100,0,0,0,0
-102.81,-101.83,100,100,100,0,0,0,0
-75.39,-94.89,100,100,100,0,0,0,0
-106.72,-97.14,100,100,100,0,0,0,0
-107.27,-100.37,100,100,100,0,0,0,0
-113.36,-101.11,100,100,100,0,0,0,0
-122.97,-105.14,100,100,100,0,0,0,0
-122.11,-114.48,100,100,100,0,0,0,0
-111.25,-115.39,100,100,100,0,0,0,0
-92.58,-112.45,100,100,100,0,0,0,0
-92.66,-108.31,100,100,100,0,0,0,0
