AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
1.1705,25256,-217.73,0.997,0.0,0.068,0.031,28101,124.42,0.997,-0.003,0.059,0.037
1.2205,25306,-175.55,0.996,-0.002,0.071,0.032,28151,152.52,0.997,-0.004,0.061,0.038
1.2705,25356,-188.65,0.996,-0.005,0.073,0.032,28201,185.99,0.997,-0.004,0.064,0.04
1.3210000000000002,25406,-189.71,0.996,-0.009,0.076,0.032,28252,171.98,0.996,-0.004,0.067,0.042
1.371,25456,-185.03,0.996,-0.013,0.078,0.033,28302,142.0,0.996,-0.003,0.07,0.043
1.4209999999999998,25506,-208.88,0.995,-0.018,0.081,0.034,28352,175.71,0.996,-0.002,0.073,0.045
1.472,25557,-205.96,0.995,-0.021,0.083,0.034,28403,154.12,0.996,-0.003,0.075,0.047
1.5265,25616,-131.32,0.995,-0.023,0.085,0.035,28453,153.25,0.995,-0.005,0.075,0.049
1.5765,25666,-187.63,0.995,-0.024,0.089,0.035,28503,163.36,0.995,-0.006,0.076,0.051
1.6265,25716,-185.76,0.994,-0.026,0.093,0.036,28553,128.38,0.995,-0.006,0.077,0.055
1.677,25766,-182.37,0.993,-0.029,0.098,0.038,28604,151.35,0.995,-0.006,0.079,0.058
1.7269999999999999,25816,-200.42,0.993,-0.032,0.104,0.04,28654,174.48,0.994,-0.006,0.08,0.06
1.7770000000000001,25866,-245.47,0.992,-0.035,0.109,0.042,28704,161.8,0.994,-0.006,0.083,0.063
1.8279999999999998,25917,-224.16,0.991,-0.037,0.113,0.044,28755,133.6,0.994,-0.006,0.085,0.066
1.8820000000000001,25975,-179.78,0.991,-0.037,0.116,0.045,28805,151.18,0.993,-0.006,0.087,0.067
1.932,26025,-165.68,0.991,-0.037,0.118,0.046,28855,151.24,0.993,-0.005,0.09,0.069
1.982,26075,-185.18,0.99,-0.038,0.121,0.048,28905,120.48,0.992,-0.006,0.094,0.071
2.0324999999999998,26125,-190.73,0.99,-0.039,0.124,0.049,28956,155.29,0.992,-0.006,0.097,0.073
2.0825,26175,-193.03,0.989,-0.04,0.126,0.05,29006,130.22,0.992,-0.007,0.1,0.074
2.1325,26225,-238.13,0.989,-0.041,0.129,0.051,29056,141.27,0.991,-0.006,0.104,0.076
2.1835,26276,-140.71,0.988,-0.042,0.132,0.052,29107,163.7,0.991,-0.006,0.108,0.077
2.238,26335,-187.77,0.988,-0.043,0.134,0.052,29157,178.05,0.99,-0.006,0.112,0.079
2.2885,26385,-184.21,0.987,-0.045,0.137,0.053,29208,142.73,0.989,-0.007,0.116,0.08
2.3390000000000004,26435,-185.58,0.987,-0.047,0.14,0.054,29259,141.67,0.989,-0.005,0.122,0.081
2.3890000000000002,26485,-161.68,0.986,-0.047,0.143,0.055,29309,169.93,0.988,-0.005,0.126,0.081
2.4395,26535,-201.44,0.986,-0.048,0.147,0.056,29360,135.33,0.987,-0.008,0.13,0.082
2.49,26585,-192.59,0.985,-0.048,0.15,0.057,29411,158.52,0.986,-0.012,0.137,0.084
2.5404999999999998,26636,-166.02,0.985,-0.048,0.154,0.058,29461,652.13,0.986,-0.013,0.141,0.086
2.5949999999999998,26694,-195.65,0.984,-0.05,0.158,0.059,29512,165.03,0.985,-0.012,0.146,0.087
2.6470000000000002,26744,-207.33,0.983,-0.055,0.162,0.06,29566,143.78,0.984,-0.01,0.151,0.088
2.6975,26794,-151.81,0.982,-0.058,0.166,0.061,29617,151.41,0.983,-0.014,0.158,0.091
2.7475,26844,-194.63,0.981,-0.059,0.169,0.062,29667,133.66,0.982,-0.017,0.162,0.092
2.7975,26894,-233.94,0.981,-0.058,0.172,0.064,29717,133.66,0.98,-0.016,0.168,0.095
2.8475,26944,-180.71,0.98,-0.058,0.175,0.065,29767,133.66,0.979,-0.014,0.173,0.096
2.8979999999999997,26995,-186.9,0.979,-0.06,0.178,0.067,29817,113.8,0.979,-0.013,0.177,0.098
2.952,27053,-199.74,0.978,-0.062,0.182,0.069,29867,113.8,0.977,-0.011,0.184,0.101
3.002,27103,-45.1,0.977,-0.067,0.186,0.071,29917,167.97,0.976,-0.01,0.187,0.103
3.052,27153,-143.98,0.976,-0.071,0.19,0.074,29967,153.08,0.976,-0.008,0.19,0.104
3.1100000000000003,27203,-207.33,0.974,-0.074,0.195,0.076,30033,147.74,0.975,-0.005,0.195,0.104
3.162,27253,-228.06,0.973,-0.075,0.2,0.078,30087,152.08,0.974,-0.002,0.199,0.104
3.2145,27304,-201.64,0.972,-0.076,0.204,0.08,30141,114.14,0.973,-0.004,0.204,0.105
3.265,27355,-237.06,0.971,-0.08,0.208,0.082,30191,152.52,0.971,-0.007,0.209,0.106
3.319,27413,-159.25,0.969,-0.084,0.212,0.083,30241,124.25,0.97,-0.007,0.214,0.107
3.37,27463,-237.93,0.968,-0.089,0.216,0.084,30293,143.9,0.969,-0.007,0.217,0.108
3.4205,27513,-212.88,0.966,-0.095,0.22,0.085,30344,-795.87,0.968,-0.008,0.221,0.111
3.4705,27563,-170.11,0.965,-0.098,0.223,0.087,30394,134.72,0.967,-0.01,0.224,0.113
3.521,27613,-141.06,0.965,-0.098,0.226,0.087,30445,173.88,0.966,-0.01,0.227,0.114
3.573,27663,-223.48,0.964,-0.099,0.227,0.088,30499,140.77,0.965,-0.009,0.23,0.116
3.6235,27714,-193.32,0.964,-0.101,0.229,0.088,30549,155.96,0.964,-0.009,0.234,0.118
3.6775,27772,-184.16,0.963,-0.102,0.23,0.088,30599,147.51,0.963,-0.008,0.238,0.12
3.7285,27822,-182.26,0.962,-0.105,0.233,0.088,30651,144.23,0.962,-0.006,0.241,0.121
3.7785,27872,-182.26,0.96,-0.111,0.237,0.089,30701,126.25,0.961,-0.004,0.245,0.123
3.8285,27922,-177.94,0.959,-0.117,0.24,0.09,30751,145.84,0.96,-0.004,0.248,0.125
3.8795,27972,-188.01,0.958,-0.119,0.243,0.091,30803,127.82,0.959,-0.006,0.25,0.127
3.9314999999999998,28022,-210.58,0.957,-0.12,0.246,0.092,30857,152.18,0.958,-0.008,0.252,0.129
3.9825,28073,-103.87,0.955,-0.121,0.25,0.093,30908,136.0,0.957,-0.012,0.255,0.132
4.037,28132,-213.26,0.954,-0.123,0.253,0.095,30958,120.87,0.956,-0.014,0.258,0.134
4.087,28182,-213.26,0.953,-0.124,0.257,0.095,31008,120.87,0.954,-0.016,0.262,0.136
4.1370000000000005,28232,-185.62,0.952,-0.125,0.261,0.096,31058,166.97,0.954,-0.017,0.265,0.138
4.186999999999999,28282,-183.48,0.95,-0.125,0.264,0.097,31108,166.97,0.953,-0.017,0.267,0.14
4.237,28332,-178.28,0.949,-0.125,0.268,0.098,31158,166.97,0.951,-0.018,0.27,0.144
4.287,28382,-203.87,0.948,-0.125,0.272,0.099,31208,138.89,0.95,-0.018,0.272,0.146
4.3375,28433,-203.83,0.947,-0.127,0.275,0.101,31258,153.75,0.95,-0.018,0.273,0.147
4.391500000000001,28491,-172.24,0.946,-0.13,0.277,0.103,31308,164.09,0.949,-0.019,0.275,0.149
4.4415,28541,-194.38,0.945,-0.132,0.278,0.105,31358,173.04,0.948,-0.022,0.276,0.153
4.4915,28591,-183.68,0.944,-0.133,0.28,0.108,31408,117.37,0.947,-0.025,0.278,0.155
4.541499999999999,28641,-179.83,0.943,-0.134,0.281,0.11,31458,144.57,0.946,-0.026,0.28,0.157
4.5915,28691,-184.12,0.942,-0.135,0.282,0.113,31508,138.89,0.945,-0.026,0.282,0.159
4.641500000000001,28741,-175.4,0.942,-0.136,0.282,0.114,31558,167.81,0.944,-0.026,0.284,0.16
4.692500000000001,28792,-169.27,0.941,-0.137,0.283,0.116,31609,125.88,0.943,-0.027,0.287,0.162
4.747,28851,-170.44,0.941,-0.139,0.285,0.117,31659,143.27,0.942,-0.027,0.289,0.163
4.797000000000001,28901,-177.35,0.939,-0.143,0.286,0.119,31709,145.74,0.941,-0.028,0.293,0.165
4.8469999999999995,28951,-181.88,0.938,-0.146,0.288,0.12,31759,161.86,0.94,-0.029,0.295,0.167
4.897,29001,-164.42,0.937,-0.145,0.29,0.121,31809,161.86,0.938,-0.031,0.298,0.169
4.947,29051,-178.96,0.937,-0.144,0.292,0.122,31859,154.29,0.937,-0.032,0.303,0.17
4.997,29101,-233.46,0.936,-0.144,0.295,0.123,31909,136.22,0.935,-0.032,0.306,0.171
5.047499999999999,29152,-209.47,0.935,-0.146,0.297,0.124,31959,128.49,0.934,-0.032,0.31,0.171
5.1015,29210,-214.96,0.933,-0.149,0.298,0.126,32009,117.81,0.933,-0.034,0.313,0.173
5.1515,29260,-163.39,0.932,-0.153,0.301,0.127,32059,103.23,0.931,-0.036,0.316,0.176
5.2015,29310,-189.18,0.93,-0.155,0.305,0.128,32109,129.72,0.93,-0.035,0.318,0.177
5.2515,29360,-222.11,0.928,-0.157,0.308,0.13,32159,130.43,0.929,-0.034,0.32,0.178
5.302,29410,-228.94,0.927,-0.156,0.311,0.131,32210,127.26,0.928,-0.035,0.321,0.181
5.352,29460,-201.09,0.927,-0.154,0.314,0.131,32260,124.08,0.927,-0.037,0.322,0.183
5.4030000000000005,29511,-167.37,0.926,-0.154,0.317,0.131,32311,143.73,0.927,-0.037,0.323,0.184
5.4575,29569,-176.39,0.925,-0.155,0.32,0.132,32362,158.52,0.927,-0.037,0.323,0.185
5.5075,29619,-220.47,0.923,-0.157,0.322,0.132,32412,130.66,0.926,-0.038,0.323,0.186
5.558,29669,-232.68,0.922,-0.16,0.324,0.132,32463,142.5,0.926,-0.041,0.323,0.187
5.6080000000000005,29719,-150.2,0.921,-0.164,0.326,0.133,32513,142.5,0.925,-0.043,0.324,0.19
5.6579999999999995,29769,-211.95,0.919,-0.168,0.328,0.135,32563,106.96,0.925,-0.043,0.325,0.191
5.7085,29820,-180.86,0.918,-0.168,0.331,0.135,32613,121.87,0.924,-0.043,0.326,0.192
5.759,29871,-201.93,0.917,-0.167,0.334,0.136,32663,121.87,0.923,-0.044,0.328,0.194
5.813000000000001,29929,-196.77,0.915,-0.17,0.336,0.137,32713,88.44,0.922,-0.044,0.33,0.194
5.8629999999999995,29979,-184.36,0.913,-0.173,0.339,0.14,32763,141.56,0.921,-0.042,0.333,0.194
5.922499999999999,30029,-171.51,0.911,-0.175,0.342,0.142,32832,128.32,0.919,-0.042,0.337,0.195
5.974500000000001,30079,-230.83,0.91,-0.176,0.345,0.145,32886,169.14,0.918,-0.043,0.34,0.195
6.0265,30129,-241.14,0.908,-0.177,0.348,0.147,32940,112.07,0.917,-0.045,0.342,0.196
6.077,30179,-147.34,0.907,-0.177,0.35,0.149,32991,136.83,0.915,-0.045,0.345,0.198
6.1274999999999995,30230,-175.11,0.905,-0.178,0.353,0.151,33041,135.06,0.915,-0.045,0.347,0.198
6.182,30288,-194.43,0.904,-0.178,0.355,0.152,33092,106.19,0.914,-0.045,0.348,0.199
6.2325,30338,-149.09,0.903,-0.18,0.357,0.153,33143,133.93,0.913,-0.048,0.35,0.201
6.2825,30388,-163.1,0.901,-0.182,0.359,0.155,33193,149.01,0.912,-0.049,0.351,0.203
6.333,30438,-183.78,0.9,-0.184,0.361,0.157,33244,126.88,0.911,-0.051,0.352,0.204
6.385,30488,-237.88,0.899,-0.184,0.363,0.158,33298,118.81,0.91,-0.053,0.353,0.206
6.435499999999999,30538,-178.32,0.898,-0.182,0.366,0.158,33349,147.57,0.909,-0.055,0.355,0.208
6.486000000000001,30589,-231.42,0.898,-0.18,0.367,0.159,33399,159.96,0.908,-0.056,0.357,0.209
6.5405,30648,-205.38,0.897,-0.18,0.367,0.161,33449,159.96,0.906,-0.058,0.359,0.211
6.5905000000000005,30698,-139.64,0.896,-0.181,0.368,0.164,33499,95.01,0.905,-0.058,0.361,0.212
6.640499999999999,30748,-173.79,0.894,-0.188,0.368,0.17,33549,152.41,0.904,-0.058,0.363,0.213
6.6905,30798,-204.41,0.891,-0.19,0.371,0.175,33599,152.41,0.903,-0.058,0.366,0.214
6.7405,30848,-187.95,0.89,-0.186,0.376,0.176,33649,243.56,0.902,-0.059,0.368,0.216
6.7905,30898,-187.72,0.888,-0.183,0.38,0.177,33699,162.3,0.901,-0.06,0.369,0.217
6.849,30949,-163.28,0.886,-0.186,0.383,0.179,33765,85.2,0.9,-0.061,0.37,0.218
6.905,31007,-181.44,0.884,-0.19,0.384,0.18,33819,3746.65,0.899,-0.062,0.371,0.22
6.957,31057,-193.7,0.882,-0.195,0.387,0.181,33873,137.39,0.898,-0.065,0.372,0.222
7.0075,31107,-217.11,0.88,-0.198,0.389,0.182,33924,153.79,0.897,-0.067,0.373,0.225
7.057499999999999,31157,-219.54,0.878,-0.201,0.392,0.182,33974,133.72,0.896,-0.067,0.375,0.226
7.108,31207,-190.11,0.877,-0.202,0.394,0.183,34025,179.61,0.895,-0.067,0.376,0.227
7.1585,31257,-181.24,0.875,-0.203,0.396,0.184,34076,143.78,0.894,-0.067,0.378,0.23
7.209,31308,-235.01,0.874,-0.204,0.398,0.185,34126,143.78,0.893,-0.068,0.379,0.231
7.263999999999999,31367,-212.53,0.873,-0.205,0.399,0.186,34177,118.58,0.892,-0.068,0.38,0.232
7.316000000000001,31417,-175.66,0.872,-0.206,0.4,0.187,34231,139.5,0.891,-0.069,0.381,0.234
7.3665,31467,-178.61,0.871,-0.207,0.401,0.188,34282,113.03,0.89,-0.07,0.383,0.236
7.4165,31517,-219.83,0.87,-0.208,0.402,0.189,34332,140.06,0.889,-0.072,0.384,0.237
7.4665,31567,-154.38,0.869,-0.209,0.404,0.189,34382,140.06,0.887,-0.074,0.386,0.239
7.5165,31617,-144.8,0.868,-0.21,0.405,0.19,34432,132.6,0.886,-0.076,0.387,0.24
7.567,31668,-204.01,0.867,-0.213,0.406,0.192,34482,121.14,0.885,-0.078,0.388,0.241
7.621,31726,-218.52,0.866,-0.214,0.408,0.192,34532,121.14,0.884,-0.08,0.39,0.243
7.671,31776,-191.51,0.864,-0.215,0.41,0.193,34582,132.49,0.883,-0.082,0.391,0.244
7.721,31826,-120.19,0.863,-0.216,0.411,0.194,34632,116.64,0.882,-0.083,0.393,0.245
7.779,31876,25318.23,0.861,-0.218,0.413,0.196,34698,138.06,0.88,-0.084,0.395,0.247
7.8309999999999995,31926,-219.63,0.86,-0.22,0.415,0.197,34752,118.81,0.879,-0.085,0.396,0.248
7.883,31976,-201.0,0.858,-0.221,0.417,0.199,34806,143.57,0.877,-0.087,0.398,0.25
7.933999999999999,32027,-14.15,0.856,-0.223,0.419,0.2,34857,125.09,0.876,-0.087,0.402,0.251
7.988,32085,29.97,0.855,-0.223,0.42,0.201,34907,148.01,0.874,-0.088,0.404,0.252
8.038499999999999,32135,235.36,0.854,-0.224,0.422,0.202,34958,997.16,0.873,-0.09,0.405,0.253
8.089,32185,541.17,0.852,-0.227,0.424,0.204,35009,666.92,0.871,-0.093,0.407,0.255
8.139,32235,1055.53,0.849,-0.233,0.424,0.209,35059,1018.35,0.87,-0.094,0.409,0.256
8.189499999999999,32285,1404.79,0.844,-0.242,0.425,0.215,35110,1448.5,0.869,-0.095,0.41,0.257
8.242,32336,1729.98,0.841,-0.243,0.428,0.218,35164,2117.53,0.868,-0.098,0.412,0.258
8.293,32387,2098.57,0.839,-0.242,0.434,0.219,35215,3205.43,0.866,-0.098,0.416,0.258
8.347000000000001,32445,2972.45,0.836,-0.242,0.439,0.22,35265,4434.0,0.865,-0.094,0.42,0.256
8.3975,32495,3754.49,0.831,-0.249,0.442,0.224,35316,5517.93,0.864,-0.089,0.423,0.253
8.448,32545,4528.44,0.826,-0.259,0.443,0.228,35367,6196.16,0.862,-0.088,0.427,0.254
8.498000000000001,32595,5296.85,0.825,-0.258,0.446,0.226,35417,7127.84,0.861,-0.089,0.429,0.256
8.5485,32645,5752.96,0.825,-0.255,0.45,0.225,35468,8243.34,0.86,-0.087,0.432,0.256
8.6005,32695,6249.62,0.822,-0.259,0.451,0.227,35522,8829.1,0.858,-0.083,0.435,0.255
8.6515,32746,6633.76,0.819,-0.265,0.452,0.229,35573,9342.19,0.856,-0.083,0.438,0.256
8.7055,32804,7593.25,0.818,-0.267,0.453,0.229,35623,9948.1,0.855,-0.085,0.44,0.257
8.755500000000001,32854,7914.15,0.816,-0.269,0.455,0.229,35673,9948.1,0.853,-0.087,0.444,0.257
8.805499999999999,32904,8527.48,0.814,-0.273,0.455,0.231,35723,11375.12,0.852,-0.088,0.446,0.257
8.8555,32954,8947.15,0.812,-0.277,0.456,0.233,35773,12017.97,0.85,-0.091,0.449,0.257
8.9055,33004,9377.48,0.811,-0.277,0.458,0.233,35823,12017.97,0.847,-0.094,0.454,0.257
8.956,33055,9664.08,0.81,-0.277,0.46,0.234,35873,12801.14,0.846,-0.095,0.456,0.256
9.006,33105,9841.88,0.808,-0.278,0.461,0.235,35923,12878.4,0.845,-0.096,0.459,0.256
9.0685,33164,10064.49,0.807,-0.278,0.463,0.235,35989,13203.8,0.843,-0.099,0.461,0.256
9.1205,33214,10311.57,0.805,-0.281,0.464,0.237,36043,13838.08,0.841,-0.1,0.464,0.257
9.1725,33264,10361.58,0.803,-0.282,0.466,0.238,36097,14268.23,0.839,-0.101,0.466,0.258
9.222999999999999,33314,10500.51,0.801,-0.282,0.468,0.239,36148,14823.79,0.838,-0.103,0.468,0.259
9.273,33364,10541.42,0.8,-0.284,0.47,0.24,36198,15603.58,0.836,-0.104,0.47,0.259
9.3235,33414,10588.97,0.798,-0.286,0.471,0.241,36249,16051.58,0.835,-0.106,0.471,0.26
9.3745,33465,10847.82,0.795,-0.29,0.472,0.242,36300,15980.21,0.833,-0.108,0.473,0.261
9.4285,33523,10836.14,0.794,-0.291,0.473,0.243,36350,15702.16,0.832,-0.11,0.475,0.261
9.479,33573,10740.68,0.793,-0.292,0.475,0.243,36401,15775.18,0.831,-0.112,0.476,0.261
9.5295,33623,10755.71,0.79,-0.296,0.475,0.245,36452,15775.18,0.829,-0.116,0.478,0.262
9.5795,33673,11028.97,0.788,-0.299,0.476,0.247,36502,15452.02,0.828,-0.117,0.479,0.263
9.629999999999999,33723,11056.33,0.786,-0.302,0.477,0.248,36553,15183.73,0.827,-0.12,0.481,0.264
9.681999999999999,33773,11182.15,0.784,-0.304,0.478,0.249,36607,14862.9,0.825,-0.123,0.482,0.266
9.733,33824,11131.94,0.782,-0.305,0.48,0.25,36658,14901.94,0.822,-0.125,0.485,0.268
9.787500000000001,33883,11295.78,0.781,-0.305,0.483,0.251,36708,15407.8,0.82,-0.128,0.487,0.271
9.838000000000001,33933,11648.01,0.779,-0.304,0.485,0.252,36759,15968.19,0.817,-0.132,0.488,0.273
9.89,33983,11923.55,0.776,-0.305,0.487,0.255,36813,16449.74,0.814,-0.136,0.49,0.276
9.9405,34033,12024.62,0.773,-0.308,0.489,0.258,36864,16475.54,0.81,-0.144,0.492,0.283
9.9905,34083,12173.61,0.771,-0.309,0.491,0.26,36914,16200.31,0.807,-0.147,0.494,0.286
10.041,34133,12248.87,0.768,-0.31,0.493,0.264,36965,16756.16,0.804,-0.148,0.497,0.288
10.0915,34184,12347.37,0.764,-0.312,0.495,0.268,37015,16563.32,0.8,-0.152,0.5,0.292
10.1455,34242,12227.76,0.761,-0.314,0.497,0.271,37065,16512.36,0.796,-0.153,0.504,0.296
10.1965,34292,12348.25,0.757,-0.317,0.499,0.276,37117,16325.69,0.793,-0.154,0.507,0.298
10.299,34392,13139.02,0.747,-0.328,0.499,0.287,37222,15935.48,0.786,-0.156,0.513,0.306
10.349,34442,13719.12,0.744,-0.33,0.501,0.29,37272,15421.25,0.783,-0.157,0.515,0.308
10.399000000000001,34492,13964.12,0.742,-0.331,0.502,0.293,37322,15421.25,0.779,-0.159,0.519,0.311
10.4495,34543,14311.63,0.739,-0.333,0.503,0.296,37372,15394.11,0.777,-0.16,0.521,0.313
10.5035,34601,14693.93,0.737,-0.334,0.504,0.298,37422,14856.22,0.774,-0.159,0.525,0.313
10.5535,34651,14402.48,0.736,-0.334,0.506,0.299,37472,14856.22,0.77,-0.161,0.53,0.315
10.6035,34701,14269.7,0.736,-0.331,0.508,0.299,37522,14167.61,0.768,-0.163,0.532,0.315
10.6535,34751,14123.81,0.734,-0.33,0.51,0.3,37572,13535.71,0.765,-0.164,0.536,0.315
10.7035,34801,14305.9,0.733,-0.328,0.513,0.3,37622,13436.54,0.763,-0.164,0.539,0.315
10.754000000000001,34852,14375.67,0.731,-0.328,0.516,0.301,37672,13674.77,0.758,-0.17,0.543,0.317
10.805,34903,14615.89,0.729,-0.327,0.519,0.301,37723,14007.35,0.755,-0.171,0.548,0.315
10.859,34961,16132.5,0.728,-0.327,0.521,0.301,37773,15627.06,0.752,-0.171,0.552,0.314
10.909,35011,16844.85,0.726,-0.328,0.523,0.3,37823,15922.59,0.748,-0.174,0.557,0.313
10.9595,35061,17374.79,0.723,-0.33,0.525,0.301,37874,16011.87,0.744,-0.181,0.56,0.313
11.0095,35111,17999.32,0.721,-0.331,0.529,0.3,37924,15628.84,0.74,-0.189,0.561,0.315
11.0595,35161,18259.34,0.717,-0.333,0.532,0.301,37974,14164.65,0.737,-0.196,0.563,0.316
11.1095,35211,18674.89,0.713,-0.334,0.536,0.301,38024,13190.62,0.733,-0.201,0.567,0.315
11.160499999999999,35262,18674.89,0.709,-0.336,0.539,0.303,38075,10212.8,0.732,-0.196,0.574,0.308
11.214500000000001,35320,16239.61,0.707,-0.335,0.543,0.303,38125,5643.15,0.732,-0.189,0.581,0.3
11.2645,35370,14794.95,0.705,-0.331,0.548,0.301,38175,2055.91,0.732,-0.18,0.589,0.288
11.315,35420,13972.15,0.702,-0.331,0.552,0.302,38226,2055.91,0.738,-0.173,0.586,0.282
11.365,35470,13624.15,0.7,-0.33,0.555,0.302,38276,99.51,0.747,-0.17,0.576,0.283
11.415,35520,13789.3,0.697,-0.333,0.556,0.303,38326,99.51,0.762,-0.165,0.554,0.291
11.465,35570,13757.27,0.696,-0.334,0.557,0.303,38376,136.73,0.772,-0.156,0.54,0.294
11.5155,35621,13878.05,0.696,-0.334,0.557,0.303,38426,79.26,0.782,-0.144,0.528,0.295
11.57,35680,13513.59,0.696,-0.334,0.558,0.302,38476,44.28,0.793,-0.129,0.514,0.297
11.620000000000001,35730,13431.26,0.695,-0.336,0.557,0.302,38526,-5.33,0.803,-0.116,0.5,0.301
11.670000000000002,35780,12902.45,0.696,-0.334,0.558,0.301,38576,-2.23,0.809,-0.108,0.492,0.301
11.719999999999999,35830,12547.79,0.695,-0.334,0.559,0.301,38626,2.89,0.813,-0.1,0.488,0.299
11.7705,35880,12179.01,0.694,-0.334,0.56,0.301,38677,28.53,0.818,-0.087,0.486,0.293
11.8205,35930,12123.92,0.693,-0.334,0.561,0.302,38727,32.26,0.819,-0.081,0.487,0.29
11.870999999999999,35981,11915.32,0.692,-0.335,0.561,0.302,38777,79.7,0.818,-0.076,0.49,0.287
11.9255,36039,11687.66,0.692,-0.335,0.562,0.302,38828,29.3,0.817,-0.073,0.495,0.285
11.9755,36089,11467.48,0.692,-0.334,0.563,0.302,38878,96.38,0.814,-0.073,0.501,0.283
12.025500000000001,36139,11204.25,0.691,-0.334,0.564,0.302,38928,87.94,0.811,-0.073,0.506,0.281
12.0755,36189,11035.36,0.69,-0.335,0.563,0.303,38978,110.86,0.809,-0.075,0.509,0.28
12.126000000000001,36239,10931.43,0.689,-0.337,0.563,0.305,39029,523.14,0.809,-0.073,0.511,0.28
12.175999999999998,36289,10827.53,0.687,-0.339,0.563,0.306,39079,461.5,0.807,-0.077,0.511,0.282
12.2265,36340,10658.78,0.686,-0.341,0.563,0.307,39129,2290.91,0.806,-0.082,0.511,0.285
12.280999999999999,36398,10717.23,0.685,-0.342,0.563,0.308,39180,3968.03,0.805,-0.081,0.514,0.284
12.3315,36449,10731.59,0.683,-0.343,0.563,0.309,39230,5960.58,0.803,-0.084,0.516,0.284
12.381499999999999,36499,10973.85,0.682,-0.344,0.564,0.31,39280,7678.69,0.802,-0.087,0.516,0.285
12.4315,36549,11433.76,0.68,-0.346,0.566,0.31,39330,7678.69,0.8,-0.092,0.517,0.286
12.4815,36599,12495.68,0.678,-0.347,0.567,0.311,39380,11708.36,0.8,-0.092,0.519,0.285
12.532,36649,13402.5,0.673,-0.353,0.568,0.313,39431,10864.99,0.798,-0.093,0.521,0.285
12.5825,36700,14734.18,0.669,-0.357,0.57,0.313,39481,10864.99,0.797,-0.091,0.526,0.281
12.636500000000002,36758,17639.82,0.668,-0.356,0.574,0.31,39531,11612.14,0.795,-0.095,0.528,0.281
12.686499999999999,36808,18310.39,0.666,-0.355,0.577,0.308,39581,12109.19,0.793,-0.103,0.529,0.282
12.737,36858,19354.87,0.663,-0.36,0.579,0.307,39632,12162.42,0.79,-0.111,0.531,0.282
12.786999999999999,36908,19374.39,0.663,-0.359,0.582,0.302,39682,12125.44,0.788,-0.112,0.536,0.278
