AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
1.2225000000000001,80656,-95.22,0.994,-0.055,0.09,0.021,80183,100.35,0.997,0.004,0.065,0.037
1.2725,80706,-91.43,0.993,-0.052,0.093,0.023,80233,60.9,0.996,0.008,0.07,0.039
1.3235000000000001,80757,-50.7,0.993,-0.054,0.096,0.025,80284,108.02,0.996,0.011,0.074,0.04
1.3780000000000001,80816,-128.4,0.993,-0.056,0.099,0.026,80334,108.02,0.995,0.013,0.081,0.043
1.428,80866,-109.97,0.992,-0.059,0.101,0.027,80384,118.74,0.995,0.012,0.084,0.045
1.478,80916,-83.69,0.992,-0.06,0.104,0.028,80434,124.38,0.994,0.011,0.087,0.047
1.528,80966,-100.22,0.991,-0.061,0.107,0.029,80484,124.38,0.994,0.013,0.092,0.048
1.578,81016,-43.35,0.991,-0.062,0.111,0.03,80534,93.34,0.994,0.014,0.095,0.05
1.6280000000000001,81066,-44.72,0.99,-0.066,0.114,0.03,80584,126.48,0.993,0.014,0.098,0.051
1.6785,81117,-36.78,0.989,-0.071,0.118,0.03,80634,124.25,0.993,0.015,0.101,0.053
1.7325,81175,-81.54,0.989,-0.076,0.122,0.029,80684,66.85,0.992,0.015,0.104,0.055
1.7825,81225,-61.36,0.988,-0.082,0.126,0.029,80734,98.68,0.992,0.014,0.106,0.056
1.8325,81275,-60.14,0.987,-0.087,0.131,0.029,80784,88.33,0.992,0.014,0.109,0.058
1.883,81325,-85.39,0.986,-0.089,0.135,0.029,80835,96.01,0.991,0.015,0.113,0.06
1.933,81375,-120.66,0.985,-0.089,0.139,0.029,80885,117.24,0.991,0.017,0.115,0.061
1.983,81425,-88.55,0.984,-0.091,0.144,0.03,80935,137.43,0.99,0.018,0.117,0.062
2.034,81476,-54.53,0.984,-0.092,0.147,0.032,80986,3736.25,0.99,0.019,0.12,0.063
2.0885,81535,-47.93,0.983,-0.091,0.15,0.033,81036,81.09,0.989,0.019,0.124,0.064
2.1385,81585,-52.16,0.983,-0.088,0.154,0.035,81086,94.05,0.989,0.021,0.126,0.065
2.1885,81635,-75.52,0.982,-0.088,0.157,0.037,81136,97.61,0.989,0.023,0.129,0.065
2.239,81685,-21.02,0.981,-0.091,0.161,0.039,81187,99.72,0.988,0.024,0.133,0.066
2.2889999999999997,81735,-71.47,0.98,-0.093,0.165,0.04,81237,87.83,0.988,0.023,0.135,0.067
2.3390000000000004,81785,-82.09,0.98,-0.095,0.169,0.042,81287,108.07,0.987,0.021,0.137,0.068
2.3895,81836,325.22,0.978,-0.101,0.172,0.044,81337,134.83,0.987,0.018,0.139,0.07
2.4435000000000002,81894,179.83,0.977,-0.106,0.175,0.046,81387,89.94,0.987,0.016,0.14,0.071
2.4935,81944,122.03,0.977,-0.104,0.178,0.047,81437,55.23,0.987,0.014,0.14,0.073
2.5439999999999996,81994,225.62,0.977,-0.099,0.181,0.048,81488,84.83,0.986,0.012,0.141,0.076
2.5945,82044,237.93,0.976,-0.096,0.185,0.048,81539,81.53,0.985,0.017,0.144,0.082
2.6445,82094,276.41,0.976,-0.094,0.188,0.049,81589,103.79,0.984,0.025,0.148,0.086
2.6950000000000003,82144,263.71,0.975,-0.095,0.191,0.05,81640,110.3,0.983,0.037,0.152,0.09
2.747,82194,276.82,0.974,-0.097,0.193,0.051,81694,102.18,0.981,0.053,0.158,0.094
2.8025,82254,340.06,0.973,-0.101,0.196,0.052,81745,125.38,0.979,0.065,0.164,0.099
2.8525,82304,350.24,0.972,-0.103,0.199,0.053,81795,116.14,0.978,0.068,0.168,0.102
2.9025,82354,438.99,0.972,-0.104,0.202,0.054,81845,116.14,0.977,0.066,0.172,0.104
2.9524999999999997,82404,422.15,0.971,-0.104,0.205,0.055,81895,114.74,0.976,0.064,0.174,0.105
3.0025,82454,553.14,0.97,-0.106,0.208,0.057,81945,83.7,0.976,0.06,0.175,0.105
3.0525,82504,656.78,0.969,-0.107,0.21,0.058,81995,83.7,0.977,0.047,0.176,0.107
3.1029999999999998,82555,725.34,0.968,-0.11,0.213,0.06,82045,62.97,0.977,0.041,0.175,0.108
3.157,82613,775.79,0.967,-0.113,0.215,0.061,82095,111.4,0.978,0.036,0.173,0.108
3.215,82663,748.05,0.967,-0.114,0.218,0.063,82161,103.12,0.978,0.032,0.172,0.11
3.2670000000000003,82713,858.32,0.966,-0.115,0.221,0.064,82215,81.7,0.978,0.031,0.172,0.111
3.319,82763,855.69,0.965,-0.116,0.223,0.065,82269,100.56,0.977,0.032,0.173,0.112
3.3695,82813,817.16,0.964,-0.117,0.226,0.067,82320,108.19,0.977,0.035,0.176,0.113
3.4195,82863,903.19,0.963,-0.117,0.229,0.068,82370,106.86,0.976,0.036,0.177,0.114
3.4699999999999998,82913,804.46,0.963,-0.116,0.231,0.069,82421,82.2,0.976,0.036,0.178,0.115
3.525,82972,-119.11,0.962,-0.113,0.234,0.069,82472,113.36,0.976,0.03,0.178,0.118
3.5755,83023,-143.29,0.962,-0.11,0.235,0.071,82522,102.79,0.976,0.026,0.179,0.119
3.6260000000000003,83073,-102.38,0.963,-0.111,0.232,0.075,82573,95.88,0.975,0.024,0.18,0.12
3.678,83123,-81.54,0.964,-0.103,0.228,0.078,82627,103.73,0.975,0.023,0.181,0.122
3.7285000000000004,83173,-67.78,0.966,-0.086,0.226,0.078,82678,111.13,0.975,0.024,0.182,0.123
3.7785,83223,-39.7,0.967,-0.076,0.226,0.077,82728,97.84,0.974,0.023,0.183,0.124
3.829,83273,-88.66,0.967,-0.077,0.226,0.076,82779,88.0,0.974,0.022,0.184,0.126
3.884,83332,-28.75,0.966,-0.089,0.227,0.076,82830,99.51,0.973,0.021,0.186,0.128
3.934,83382,-134.97,0.964,-0.104,0.229,0.075,82880,102.56,0.973,0.02,0.188,0.129
3.9844999999999997,83432,-49.57,0.962,-0.115,0.232,0.074,82931,84.43,0.972,0.019,0.19,0.129
4.0365,83482,-73.07,0.961,-0.12,0.235,0.073,82985,95.45,0.972,0.017,0.192,0.131
4.087,83532,-60.04,0.96,-0.123,0.239,0.071,83036,96.11,0.971,0.014,0.195,0.132
4.1370000000000005,83582,-26.95,0.959,-0.125,0.243,0.071,83086,121.48,0.97,0.011,0.197,0.133
4.1875,83633,-59.02,0.957,-0.126,0.247,0.071,83136,121.48,0.969,0.01,0.202,0.135
4.2415,83691,-58.62,0.956,-0.125,0.251,0.073,83186,91.5,0.969,0.01,0.204,0.136
4.291499999999999,83741,-55.08,0.956,-0.122,0.254,0.075,83236,87.87,0.968,0.01,0.207,0.137
4.3415,83791,-15.38,0.955,-0.12,0.258,0.078,83286,87.87,0.967,0.009,0.211,0.14
4.391500000000001,83841,-45.83,0.954,-0.118,0.261,0.081,83336,112.57,0.966,0.007,0.212,0.141
4.4415,83891,-50.85,0.953,-0.117,0.263,0.084,83386,137.6,0.966,0.005,0.214,0.142
4.5,83942,-89.86,0.952,-0.116,0.266,0.087,83452,81.99,0.965,0.001,0.216,0.145
4.552,83992,-63.73,0.952,-0.115,0.268,0.089,83506,91.84,0.964,-0.001,0.218,0.147
4.607,84051,-66.36,0.951,-0.115,0.27,0.092,83557,91.84,0.963,-0.007,0.22,0.151
4.657,84101,-105.48,0.95,-0.115,0.273,0.094,83607,145.07,0.962,-0.011,0.221,0.154
4.7075,84151,-91.14,0.949,-0.117,0.275,0.096,83658,92.17,0.961,-0.016,0.222,0.158
4.7595,84201,-118.32,0.947,-0.119,0.278,0.098,83712,91.27,0.96,-0.02,0.223,0.162
4.8095,84251,-58.77,0.946,-0.122,0.28,0.1,83762,96.22,0.959,-0.022,0.226,0.167
4.859500000000001,84301,-91.58,0.945,-0.122,0.283,0.1,83812,113.13,0.957,-0.021,0.23,0.172
4.9105,84351,-107.14,0.944,-0.122,0.286,0.1,83864,106.86,0.956,-0.018,0.233,0.175
4.9670000000000005,84410,-63.79,0.943,-0.124,0.289,0.1,83918,107.52,0.954,-0.013,0.238,0.18
5.0169999999999995,84460,-64.95,0.942,-0.128,0.292,0.102,83968,79.26,0.952,-0.007,0.243,0.184
5.067,84510,-51.29,0.94,-0.131,0.295,0.103,84018,133.83,0.95,-0.003,0.248,0.187
5.118,84560,-107.14,0.939,-0.133,0.298,0.104,84070,109.57,0.949,-0.001,0.251,0.189
5.1685,84610,-46.32,0.938,-0.134,0.301,0.106,84121,119.7,0.947,0.0,0.255,0.19
5.218500000000001,84660,-106.65,0.937,-0.134,0.303,0.107,84171,89.88,0.947,0.0,0.258,0.19
5.269,84710,-94.15,0.936,-0.135,0.305,0.108,84222,104.85,0.946,0.001,0.26,0.19
5.326,84770,-89.77,0.935,-0.136,0.307,0.109,84276,121.41,0.946,0.0,0.263,0.187
5.3765,84820,-62.18,0.934,-0.139,0.31,0.11,84327,98.68,0.946,-0.009,0.264,0.186
5.4265,84870,-112.69,0.932,-0.141,0.312,0.111,84377,96.38,0.945,-0.022,0.265,0.186
5.477,84920,-69.13,0.931,-0.142,0.314,0.112,84428,84.27,0.944,-0.031,0.267,0.185
5.5275,84970,-104.02,0.93,-0.143,0.316,0.114,84479,107.02,0.943,-0.028,0.273,0.182
5.5775,85020,-30.3,0.929,-0.144,0.319,0.115,84529,73.36,0.943,-0.023,0.277,0.181
5.6285,85071,-92.31,0.927,-0.145,0.322,0.117,84580,132.43,0.942,-0.02,0.28,0.181
5.6845,85129,-162.26,0.926,-0.145,0.324,0.119,84634,84.87,0.941,-0.02,0.282,0.182
5.735,85179,-143.92,0.925,-0.146,0.327,0.12,84685,116.53,0.939,-0.022,0.285,0.186
5.785,85229,-104.02,0.923,-0.148,0.33,0.123,84735,127.88,0.938,-0.021,0.288,0.188
5.8355,85279,-78.29,0.921,-0.151,0.334,0.125,84786,119.87,0.937,-0.017,0.291,0.189
5.8855,85329,-26.32,0.92,-0.153,0.337,0.127,84836,74.25,0.936,-0.011,0.295,0.19
5.936,85380,-45.54,0.918,-0.152,0.34,0.128,84886,95.95,0.935,-0.01,0.297,0.191
5.987,85430,-109.57,0.917,-0.153,0.344,0.129,84938,117.41,0.934,-0.011,0.298,0.193
6.0435,85489,-76.05,0.915,-0.155,0.346,0.13,84992,112.8,0.933,-0.015,0.3,0.195
6.093999999999999,85539,-52.78,0.913,-0.159,0.349,0.132,85043,108.02,0.932,-0.017,0.302,0.197
6.144,85589,-63.11,0.912,-0.159,0.352,0.133,85093,102.79,0.931,-0.016,0.303,0.198
6.1945,85639,-105.53,0.911,-0.153,0.356,0.132,85144,111.57,0.931,-0.016,0.305,0.198
6.245,85689,-104.31,0.911,-0.15,0.36,0.132,85195,90.67,0.929,-0.016,0.307,0.2
6.295,85739,0.93,0.909,-0.15,0.364,0.133,85245,63.97,0.929,-0.018,0.309,0.201
6.346,85790,4.43,0.907,-0.153,0.367,0.133,85296,107.06,0.928,-0.019,0.31,0.201
6.402,85848,-54.74,0.905,-0.155,0.37,0.134,85350,83.43,0.928,-0.021,0.311,0.203
6.4525,85898,-123.98,0.904,-0.156,0.373,0.135,85401,88.83,0.927,-0.024,0.312,0.205
6.5024999999999995,85948,-73.51,0.903,-0.156,0.375,0.136,85451,115.2,0.926,-0.026,0.313,0.206
6.5525,85998,-59.9,0.902,-0.156,0.377,0.137,85501,115.2,0.925,-0.026,0.315,0.208
6.6025,86048,-34.24,0.901,-0.157,0.378,0.138,85551,104.12,0.924,-0.026,0.317,0.209
6.6525,86098,-96.54,0.9,-0.158,0.379,0.139,85601,125.25,0.923,-0.026,0.318,0.21
6.702999999999999,86149,-80.66,0.899,-0.16,0.381,0.141,85651,125.25,0.922,-0.027,0.32,0.213
6.7575,86208,-89.97,0.898,-0.162,0.382,0.142,85701,113.24,0.921,-0.028,0.321,0.214
6.8075,86258,-77.42,0.896,-0.165,0.384,0.144,85751,62.97,0.921,-0.029,0.322,0.216
6.8655,86308,-83.73,0.895,-0.167,0.385,0.145,85817,114.74,0.919,-0.031,0.324,0.218
6.9175,86358,-35.9,0.893,-0.169,0.388,0.147,85871,79.86,0.918,-0.033,0.325,0.22
6.9695,86408,-67.05,0.892,-0.17,0.39,0.148,85925,91.54,0.917,-0.034,0.327,0.221
7.02,86458,-99.35,0.89,-0.172,0.392,0.15,85976,102.79,0.916,-0.037,0.329,0.224
7.0705,86509,-48.08,0.889,-0.174,0.394,0.151,86026,106.96,0.915,-0.039,0.33,0.225
7.125,86567,-106.03,0.887,-0.175,0.396,0.152,86077,101.29,0.914,-0.042,0.331,0.227
7.1754999999999995,86617,-91.9,0.886,-0.177,0.399,0.153,86128,94.11,0.913,-0.046,0.332,0.23
7.2255,86667,-113.07,0.884,-0.179,0.401,0.154,86178,156.92,0.912,-0.048,0.333,0.233
7.276,86717,-107.29,0.883,-0.18,0.403,0.155,86229,97.55,0.911,-0.049,0.334,0.235
7.328,86767,-146.02,0.882,-0.182,0.405,0.156,86283,108.02,0.909,-0.05,0.335,0.238
7.378500000000001,86817,-64.28,0.88,-0.183,0.406,0.157,86334,84.87,0.907,-0.05,0.338,0.242
7.4285,86867,-132.1,0.879,-0.184,0.408,0.158,86384,100.89,0.906,-0.051,0.34,0.243
7.484,86927,-108.45,0.878,-0.185,0.409,0.159,86435,99.72,0.905,-0.053,0.342,0.245
7.5344999999999995,86977,-48.55,0.877,-0.186,0.411,0.16,86486,107.96,0.902,-0.056,0.347,0.247
7.5845,87027,-138.47,0.876,-0.186,0.413,0.161,86536,658.37,0.901,-0.056,0.35,0.248
7.635,87077,-63.26,0.875,-0.186,0.414,0.163,86587,996.99,0.9,-0.055,0.353,0.248
7.686999999999999,87127,-46.18,0.874,-0.187,0.416,0.164,86641,1326.79,0.898,-0.054,0.356,0.249
7.7375,87177,-84.6,0.873,-0.188,0.417,0.166,86692,2085.49,0.897,-0.054,0.36,0.249
7.788,87228,-15.71,0.871,-0.189,0.419,0.168,86742,2743.36,0.895,-0.056,0.362,0.25
7.842499999999999,87286,-76.14,0.87,-0.191,0.421,0.169,86793,3304.95,0.894,-0.059,0.365,0.251
7.893000000000001,87336,-63.2,0.868,-0.193,0.423,0.171,86844,3824.79,0.891,-0.059,0.37,0.252
7.943,87386,-91.9,0.866,-0.195,0.426,0.173,86894,4415.41,0.89,-0.061,0.373,0.253
7.993499999999999,87436,-58.68,0.863,-0.196,0.429,0.174,86945,5269.06,0.888,-0.062,0.375,0.254
8.0435,87486,-88.69,0.861,-0.198,0.433,0.176,86995,5269.06,0.886,-0.064,0.38,0.256
8.0935,87536,149.13,0.86,-0.199,0.434,0.177,87045,6412.2,0.884,-0.065,0.382,0.258
8.144,87587,512.85,0.858,-0.201,0.437,0.178,87095,7067.17,0.882,-0.065,0.386,0.258
8.1985,87646,965.9,0.855,-0.206,0.438,0.181,87145,7707.12,0.881,-0.066,0.389,0.259
8.2485,87696,1389.81,0.853,-0.209,0.439,0.184,87195,8512.67,0.879,-0.067,0.393,0.26
8.299,87746,1924.46,0.85,-0.216,0.441,0.188,87246,9719.32,0.876,-0.068,0.397,0.26
8.349,87796,2286.38,0.846,-0.224,0.443,0.193,87296,10712.64,0.875,-0.07,0.4,0.261
8.399000000000001,87846,2887.74,0.843,-0.227,0.446,0.194,87346,11933.7,0.872,-0.07,0.405,0.261
8.4495,87896,3477.03,0.84,-0.23,0.448,0.196,87397,13758.81,0.871,-0.072,0.408,0.262
8.5,87947,4007.21,0.838,-0.233,0.451,0.197,87447,15270.96,0.869,-0.074,0.411,0.263
8.554,88005,5037.31,0.836,-0.232,0.454,0.197,87497,15270.96,0.866,-0.075,0.415,0.264
8.604,88055,5502.71,0.834,-0.232,0.459,0.198,87547,16858.35,0.865,-0.076,0.417,0.265
8.654,88105,5947.4,0.829,-0.237,0.463,0.201,87597,17370.97,0.864,-0.077,0.419,0.266
8.704,88155,6320.3,0.825,-0.241,0.466,0.204,87647,17467.49,0.862,-0.078,0.421,0.267
8.754,88205,6886.1,0.821,-0.247,0.47,0.208,87697,17362.86,0.861,-0.081,0.423,0.268
8.804,88255,7477.87,0.816,-0.253,0.473,0.211,87747,17040.3,0.86,-0.081,0.424,0.269
8.8545,88306,8242.05,0.813,-0.257,0.476,0.213,87797,16574.16,0.859,-0.082,0.426,0.27
8.9085,88364,9238.81,0.81,-0.257,0.479,0.214,87847,15956.91,0.858,-0.084,0.426,0.272
8.959,88415,10170.9,0.807,-0.26,0.482,0.216,87897,15195.41,0.856,-0.085,0.427,0.274
9.009,88465,12401.53,0.804,-0.266,0.484,0.219,87947,14946.6,0.855,-0.084,0.428,0.276
9.059000000000001,88515,11588.64,0.801,-0.268,0.486,0.219,87997,14627.21,0.854,-0.084,0.43,0.277
9.1095,88565,12023.25,0.8,-0.266,0.489,0.219,88048,14117.55,0.852,-0.087,0.431,0.281
9.1595,88615,12049.04,0.798,-0.267,0.492,0.22,88098,13468.52,0.851,-0.089,0.432,0.283
9.2105,88666,12086.46,0.795,-0.268,0.495,0.221,88149,12789.19,0.85,-0.09,0.433,0.284
9.265,88724,12271.61,0.794,-0.269,0.496,0.223,88200,12507.84,0.848,-0.092,0.435,0.286
9.315000000000001,88774,12045.94,0.792,-0.27,0.498,0.224,88250,12439.36,0.847,-0.094,0.436,0.287
9.3655,88824,11738.02,0.79,-0.271,0.5,0.226,88301,12683.22,0.845,-0.095,0.438,0.288
9.4175,88874,11604.95,0.789,-0.271,0.502,0.226,88355,12884.2,0.844,-0.097,0.439,0.289
9.468,88924,11335.08,0.788,-0.27,0.503,0.227,88406,12916.11,0.842,-0.098,0.442,0.29
9.518,88974,11496.58,0.785,-0.273,0.504,0.229,88456,12987.43,0.841,-0.098,0.443,0.291
9.568999999999999,89025,11532.73,0.783,-0.276,0.505,0.232,88507,12749.81,0.84,-0.1,0.444,0.292
9.6235,89083,11325.3,0.782,-0.276,0.506,0.232,88558,12621.92,0.838,-0.102,0.446,0.294
9.6735,89133,11221.71,0.781,-0.274,0.508,0.233,88608,12648.12,0.837,-0.103,0.447,0.295
9.724,89183,11043.86,0.78,-0.275,0.509,0.235,88659,12434.52,0.836,-0.104,0.448,0.296
9.776,89233,12252.29,0.778,-0.277,0.51,0.237,88713,12319.67,0.835,-0.105,0.449,0.298
9.8265,89283,11038.08,0.777,-0.275,0.511,0.238,88764,12196.13,0.833,-0.107,0.451,0.3
9.877,89334,11005.96,0.776,-0.276,0.512,0.239,88814,11486.02,0.832,-0.109,0.451,0.301
9.928,89385,11126.68,0.775,-0.278,0.513,0.241,88865,11209.81,0.831,-0.11,0.453,0.302
9.9825,89443,12213.07,0.774,-0.277,0.513,0.241,88916,11100.72,0.828,-0.113,0.455,0.305
10.032499999999999,89493,10882.18,0.773,-0.278,0.514,0.242,88966,10770.65,0.826,-0.116,0.457,0.308
10.083,89543,10952.54,0.772,-0.279,0.515,0.244,89017,10959.17,0.823,-0.118,0.459,0.31
10.135,89593,10927.14,0.771,-0.279,0.516,0.245,89071,11038.31,0.82,-0.121,0.463,0.312
10.185500000000001,89643,10858.82,0.77,-0.28,0.517,0.246,89122,11596.72,0.814,-0.127,0.468,0.317
10.2865,89744,10703.56,0.766,-0.282,0.519,0.249,89223,15887.65,0.807,-0.137,0.472,0.324
10.341000000000001,89802,10541.71,0.765,-0.284,0.519,0.25,89274,17250.99,0.803,-0.138,0.476,0.327
10.391,89852,10908.11,0.764,-0.285,0.52,0.252,89324,18009.26,0.801,-0.139,0.479,0.329
10.441500000000001,89902,11270.47,0.762,-0.286,0.521,0.254,89375,18262.9,0.799,-0.141,0.48,0.331
10.4935,89952,11509.34,0.759,-0.287,0.522,0.257,89429,17793.72,0.796,-0.143,0.482,0.333
10.544,90002,11596.63,0.758,-0.287,0.525,0.258,89480,17368.8,0.793,-0.146,0.485,0.336
10.5945,90053,11674.29,0.755,-0.286,0.527,0.26,89530,16756.99,0.791,-0.148,0.488,0.337
10.645,90103,11874.71,0.752,-0.287,0.53,0.263,89581,16592.46,0.789,-0.149,0.49,0.337
10.6995,90162,12590.27,0.75,-0.288,0.532,0.265,89631,16492.96,0.786,-0.151,0.493,0.337
10.749500000000001,90212,12967.03,0.746,-0.29,0.535,0.268,89681,16177.18,0.784,-0.154,0.496,0.337
10.8005,90262,13235.62,0.742,-0.292,0.538,0.27,89733,15830.25,0.782,-0.156,0.499,0.337
10.8525,90312,13456.71,0.738,-0.292,0.542,0.272,89787,15774.75,0.78,-0.158,0.503,0.335
10.902999999999999,90362,13468.63,0.735,-0.291,0.546,0.273,89838,14888.2,0.776,-0.166,0.506,0.336
10.953,90412,13655.18,0.732,-0.29,0.55,0.274,89888,13743.29,0.774,-0.169,0.508,0.336
11.004000000000001,90463,13853.71,0.729,-0.29,0.554,0.275,89939,13318.67,0.772,-0.171,0.51,0.336
11.058499999999999,90521,13837.71,0.726,-0.29,0.557,0.276,89990,13335.92,0.769,-0.17,0.516,0.334
11.1085,90571,13698.39,0.724,-0.289,0.56,0.276,90040,13856.43,0.768,-0.171,0.518,0.334
11.158999999999999,90621,13512.18,0.723,-0.288,0.563,0.275,90091,14052.74,0.765,-0.174,0.52,0.334
11.209,90671,13661.08,0.722,-0.287,0.566,0.274,90141,14052.74,0.761,-0.181,0.523,0.336
11.259,90721,13588.09,0.721,-0.286,0.568,0.273,90191,13419.46,0.759,-0.184,0.524,0.337
11.309000000000001,90771,13463.72,0.719,-0.288,0.569,0.273,90241,11219.87,0.758,-0.186,0.525,0.337
11.359,90821,13429.27,0.719,-0.289,0.57,0.272,90291,6690.27,0.756,-0.188,0.527,0.337
11.414,90881,12661.54,0.719,-0.287,0.571,0.27,90341,2352.94,0.755,-0.186,0.531,0.333
11.464500000000001,90931,12268.93,0.716,-0.292,0.571,0.272,90392,2352.94,0.76,-0.177,0.532,0.327
11.514500000000002,90981,-174.38,0.714,-0.296,0.571,0.272,90442,58.0,0.767,-0.171,0.524,0.327
11.564499999999999,91031,13139.37,0.712,-0.298,0.573,0.272,90492,78.99,0.78,-0.166,0.502,0.332
11.615,91081,14287.94,0.71,-0.301,0.574,0.273,90543,-1.77,0.791,-0.16,0.483,0.337
11.665,91131,14809.31,0.707,-0.304,0.575,0.273,90593,-25.42,0.801,-0.149,0.47,0.337
11.716000000000001,91182,15038.69,0.706,-0.304,0.578,0.273,90644,-29.76,0.809,-0.135,0.462,0.335
11.770499999999998,91240,13822.32,0.705,-0.303,0.579,0.272,90695,12.84,0.818,-0.114,0.454,0.332
11.8205,91290,12122.37,0.704,-0.301,0.581,0.272,90745,5.23,0.821,-0.106,0.451,0.331
11.871,91340,10146.09,0.703,-0.302,0.582,0.272,90796,19.41,0.824,-0.095,0.452,0.326
11.9215,91390,8851.25,0.703,-0.3,0.584,0.271,90847,-464.63,0.824,-0.082,0.46,0.317
11.971499999999999,91440,8158.66,0.702,-0.3,0.586,0.27,90897,29.53,0.822,-0.082,0.467,0.314
12.021999999999998,91490,8074.23,0.7,-0.302,0.586,0.27,90948,4.0,0.819,-0.084,0.474,0.31
12.0745,91541,8431.37,0.699,-0.302,0.588,0.27,91002,277.9,0.815,-0.089,0.483,0.306
12.1295,91600,8838.69,0.699,-0.301,0.589,0.269,91053,337.3,0.813,-0.092,0.483,0.308
12.1795,91650,8744.93,0.698,-0.3,0.591,0.268,91103,1937.1,0.811,-0.097,0.484,0.311
12.23,91700,8576.0,0.697,-0.301,0.592,0.268,91154,4067.82,0.81,-0.097,0.487,0.31
12.2805,91750,8319.81,0.697,-0.301,0.592,0.267,91205,5409.63,0.807,-0.102,0.49,0.311
12.3305,91800,8060.31,0.697,-0.3,0.594,0.266,91255,7532.57,0.805,-0.105,0.493,0.311
12.381,91850,33205.72,0.696,-0.299,0.595,0.265,91306,9375.39,0.803,-0.11,0.494,0.312
12.4335,91901,7503.71,0.696,-0.298,0.597,0.264,91360,10029.07,0.8,-0.116,0.496,0.313
12.488,91959,7554.91,0.695,-0.297,0.598,0.264,91411,10773.71,0.798,-0.118,0.5,0.313
12.538,92009,7546.15,0.694,-0.296,0.6,0.264,91461,11420.84,0.796,-0.117,0.504,0.311
12.5885,92059,7565.6,0.692,-0.297,0.601,0.264,91512,12126.81,0.793,-0.118,0.508,0.311
12.639,92109,7611.44,0.691,-0.299,0.601,0.265,91563,12656.09,0.79,-0.124,0.511,0.313
12.689,92159,7810.99,0.689,-0.3,0.603,0.265,91613,12844.98,0.787,-0.127,0.514,0.314
12.7395,92209,8328.86,0.687,-0.301,0.604,0.265,91664,13399.87,0.785,-0.13,0.516,0.315
12.7895,92259,9261.49,0.685,-0.301,0.607,0.264,91714,13399.87,0.781,-0.135,0.519,0.316
12.8445,92319,13416.19,0.683,-0.3,0.61,0.262,91764,13901.38,0.779,-0.139,0.521,0.317
12.8945,92369,14389.78,0.682,-0.302,0.612,0.26,91814,14433.87,0.777,-0.142,0.522,0.318
