Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
92323,11.985,1433.15,0.798,-0.12,0.493,0.323,S
92373,12.035,1867.89,0.796,-0.123,0.495,0.323,S
92424,12.086,3718.12,0.794,-0.127,0.496,0.324,S
92478,12.14,6119.61,0.793,-0.126,0.501,0.321,S
92528,12.19,7699.5,0.791,-0.121,0.509,0.316,S
92578,12.24,9387.12,0.788,-0.125,0.512,0.316,S
92630,12.292,11171.03,0.786,-0.126,0.516,0.315,S
92681,12.343,12499.56,0.782,-0.127,0.521,0.314,S
92731,12.393,13587.73,0.781,-0.126,0.525,0.312,S
92782,12.444,14810.6,0.779,-0.127,0.527,0.313,S
92832,12.494,14810.6,0.775,-0.132,0.531,0.314,S
92882,12.544,15475.88,0.773,-0.134,0.533,0.313,S
92932,12.594,15741.08,0.772,-0.135,0.536,0.313,S
92982,12.644,15739.91,0.77,-0.138,0.538,0.313,S
93032,12.694,15662.71,0.767,-0.142,0.54,0.314,S
93082,12.744,15369.79,0.765,-0.144,0.541,0.314,S
93132,12.794,15369.79,0.762,-0.149,0.544,0.316,S
93182,12.844,14996.62,0.76,-0.152,0.545,0.317,S
93232,12.894,14510.74,0.758,-0.154,0.546,0.319,S
93303,12.965,15555.35,0.755,-0.158,0.547,0.322,S
93357,13.019,16168.94,0.753,-0.163,0.547,0.325,S
93407,13.069,16168.94,0.75,-0.164,0.551,0.326,S
93457,13.119,16245.66,0.748,-0.162,0.554,0.325,S
93507,13.169,15828.81,0.746,-0.163,0.557,0.324,S
93557,13.219,15154.86,0.744,-0.164,0.559,0.324,S
93607,13.269,14891.93,0.742,-0.167,0.561,0.325,S
93657,13.319,13810.5,0.74,-0.172,0.56,0.328,S
93707,13.369,12453.27,0.738,-0.177,0.559,0.331,S
93757,13.419,12401.48,0.736,-0.178,0.56,0.333,S
93807,13.469,12495.76,0.735,-0.178,0.561,0.334,S
93858,13.52,11610.14,0.734,-0.182,0.559,0.337,S
93908,13.57,11610.14,0.731,-0.19,0.556,0.344,S
93958,13.62,10781.95,0.73,-0.193,0.556,0.346,S
94008,13.67,10675.2,0.728,-0.194,0.556,0.348,S
94058,13.72,10528.91,0.726,-0.199,0.554,0.352,S
94108,13.77,10560.45,0.725,-0.203,0.553,0.355,S
94158,13.82,11012.78,0.723,-0.205,0.554,0.356,S
94208,13.87,11012.78,0.721,-0.209,0.553,0.358,S
94258,13.92,12061.56,0.72,-0.212,0.553,0.359,S
94308,13.97,12418.63,0.719,-0.215,0.553,0.36,S
94377,14.039,12369.4,0.716,-0.219,0.553,0.362,S
94431,14.093,12429.14,0.715,-0.221,0.554,0.363,S
94485,14.147,12313.37,0.713,-0.223,0.554,0.363,S
94536,14.198,12272.95,0.711,-0.226,0.555,0.365,S
94586,14.248,12194.79,0.709,-0.229,0.556,0.366,S
94637,14.299,11737.83,0.707,-0.231,0.557,0.367,S
94688,14.35,11733.89,0.704,-0.235,0.557,0.371,S
94738,14.4,11782.62,0.701,-0.239,0.556,0.374,S
94789,14.451,11639.94,0.698,-0.243,0.556,0.378,S
94843,14.505,11868.16,0.695,-0.246,0.556,0.381,S
94894,14.556,12395.98,0.691,-0.249,0.557,0.385,S
94944,14.606,12985.93,0.689,-0.251,0.557,0.388,S
94995,14.657,12467.4,0.684,-0.259,0.554,0.394,S
95046,14.708,11754.65,0.679,-0.267,0.552,0.401,S
95096,14.758,11683.5,0.677,-0.268,0.553,0.402,S
95147,14.809,12067.13,0.674,-0.27,0.554,0.404,S
95201,14.863,11928.96,0.671,-0.272,0.555,0.406,S
95252,14.914,12106.35,0.667,-0.274,0.558,0.408,S
95302,14.964,12404.38,0.665,-0.276,0.56,0.409,S
95353,15.015,12393.37,0.662,-0.278,0.561,0.409,S
95404,15.066,12315.11,0.659,-0.281,0.563,0.41,S
95454,15.116,12461.89,0.657,-0.283,0.565,0.409,S
95505,15.167,12084.26,0.654,-0.285,0.567,0.408,S
95559,15.221,10812.7,0.651,-0.29,0.569,0.408,S
95610,15.272,10208.46,0.648,-0.293,0.573,0.404,S
95660,15.322,10290.12,0.646,-0.296,0.575,0.403,S
95711,15.373,8405.31,0.643,-0.303,0.574,0.405,S
95762,15.424,7622.12,0.64,-0.307,0.576,0.403,S
95812,15.474,7197.66,0.638,-0.309,0.578,0.402,S
95863,15.525,6677.75,0.636,-0.312,0.579,0.401,S
95917,15.579,7341.9,0.634,-0.316,0.581,0.399,S
95968,15.63,8197.32,0.63,-0.326,0.578,0.401,S
96018,15.68,9003.31,0.628,-0.332,0.577,0.401,S
96069,15.731,9596.0,0.626,-0.335,0.577,0.401,S
96120,15.782,10098.28,0.624,-0.337,0.579,0.399,S
96170,15.832,8681.58,0.622,-0.342,0.578,0.4,S
96221,15.883,4264.67,0.617,-0.352,0.572,0.407,S
96275,15.937,515.02,0.61,-0.367,0.563,0.417,S
96326,15.988,67.64,0.63,-0.348,0.559,0.41,S
96376,16.038,54.56,0.644,-0.332,0.552,0.41,S
96427,16.089,42.55,0.655,-0.322,0.539,0.418,S
96478,16.14,57.4,0.673,-0.301,0.521,0.428,S
96528,16.19,37.54,0.684,-0.283,0.514,0.431,S
96579,16.241,-4.27,0.692,-0.266,0.509,0.434,S
96633,16.295,8.17,0.7,-0.25,0.504,0.437,S
96684,16.346,-35.77,0.707,-0.235,0.501,0.438,S
96734,16.396,49.89,0.712,-0.225,0.502,0.435,S
96785,16.447,21.69,0.715,-0.217,0.504,0.43,S
96836,16.498,3.77,0.716,-0.22,0.505,0.427,S
96886,16.548,60.9,0.714,-0.226,0.505,0.426,S
96937,16.599,19.12,0.712,-0.232,0.509,0.422,S
96988,16.65,202.58,0.708,-0.238,0.514,0.419,S
97038,16.7,202.58,0.707,-0.24,0.516,0.418,S
97089,16.751,2277.06,0.705,-0.244,0.517,0.418,S
97143,16.805,3299.15,0.703,-0.249,0.516,0.418,S
97194,16.856,4707.5,0.7,-0.257,0.516,0.42,S
97244,16.906,6144.97,0.699,-0.258,0.519,0.416,S
97295,16.957,7456.71,0.699,-0.257,0.523,0.413,S
97345,17.007,7456.71,0.698,-0.255,0.53,0.407,S
97395,17.057,9009.22,0.697,-0.255,0.533,0.404,S
97445,17.107,9902.21,0.696,-0.255,0.536,0.402,S
97495,17.157,9902.21,0.694,-0.257,0.539,0.4,S
97545,17.207,10583.65,0.692,-0.26,0.541,0.399,S
97595,17.257,10926.84,0.69,-0.262,0.542,0.398,S
97645,17.307,11274.1,0.688,-0.267,0.544,0.398,S
97695,17.357,11681.77,0.684,-0.275,0.544,0.398,S
97745,17.407,12358.89,0.681,-0.28,0.545,0.398,S
97795,17.457,12646.57,0.679,-0.283,0.547,0.397,S
97846,17.508,12810.15,0.677,-0.286,0.55,0.396,S
97896,17.558,12993.67,0.674,-0.289,0.551,0.396,S
97946,17.608,12796.19,0.672,-0.292,0.551,0.397,S
97997,17.659,12749.3,0.67,-0.294,0.552,0.397,S
98047,17.709,12909.23,0.667,-0.297,0.553,0.398,S
98097,17.759,13411.12,0.665,-0.301,0.553,0.4,S
98147,17.809,13857.94,0.662,-0.305,0.552,0.402,S
98198,17.86,14138.45,0.658,-0.311,0.552,0.404,S
98248,17.91,14591.67,0.655,-0.315,0.553,0.405,S
98298,17.96,15546.67,0.653,-0.317,0.555,0.404,S
98349,18.011,14688.29,0.651,-0.318,0.558,0.402,S
98399,18.061,14576.65,0.648,-0.322,0.56,0.401,S
98449,18.111,14631.51,0.646,-0.325,0.561,0.4,S
98499,18.161,14173.45,0.644,-0.328,0.561,0.401,S
98550,18.212,13140.35,0.641,-0.335,0.559,0.403,S
98600,18.262,11510.68,0.64,-0.338,0.558,0.405,S
98651,18.313,10584.04,0.639,-0.338,0.558,0.405,S
98705,18.367,10740.44,0.638,-0.338,0.559,0.406,S
98756,18.418,10535.59,0.636,-0.34,0.559,0.408,S
98806,18.468,9686.71,0.634,-0.343,0.557,0.41,S
98857,18.519,9167.01,0.633,-0.344,0.557,0.411,S
98908,18.57,8993.2,0.631,-0.345,0.558,0.412,S
98958,18.62,8997.3,0.629,-0.347,0.557,0.414,S
99009,18.671,9059.44,0.628,-0.348,0.557,0.416,S
99060,18.722,9059.44,0.625,-0.352,0.555,0.419,S
99110,18.772,9357.54,0.624,-0.353,0.555,0.42,S
99161,18.823,9636.92,0.623,-0.353,0.555,0.421,S
99215,18.877,9798.29,0.621,-0.355,0.554,0.423,S
99266,18.928,9797.24,0.618,-0.359,0.552,0.426,S
99316,18.978,9936.46,0.617,-0.361,0.551,0.427,S
99367,19.029,10211.69,0.617,-0.362,0.551,0.428,S
99417,19.079,10211.69,0.616,-0.363,0.55,0.429,S
99467,19.129,10311.71,0.615,-0.364,0.549,0.43,S
99517,19.179,10486.97,0.615,-0.366,0.548,0.432,S
99567,19.229,10283.05,0.613,-0.369,0.546,0.434,S
99617,19.279,9828.22,0.609,-0.374,0.543,0.439,S
99668,19.33,10058.57,0.604,-0.38,0.539,0.446,S
99718,19.38,10844.86,0.597,-0.387,0.535,0.453,S
99768,19.43,11284.17,0.588,-0.395,0.532,0.461,S
99819,19.481,11658.13,0.584,-0.398,0.533,0.464,S
99869,19.531,12162.25,0.581,-0.399,0.534,0.465,S
99920,19.582,12958.12,0.577,-0.401,0.534,0.467,S
99971,19.633,13976.31,0.571,-0.407,0.533,0.473,S
100021,19.683,14977.81,0.567,-0.41,0.531,0.476,S
100072,19.734,16810.79,0.564,-0.413,0.53,0.478,S
100123,19.785,17934.83,0.558,-0.42,0.527,0.483,S
100173,19.835,18282.53,0.556,-0.422,0.527,0.482,S
100224,19.886,18432.11,0.554,-0.424,0.527,0.483,S
100274,19.936,18432.11,0.552,-0.427,0.527,0.483,S
100324,19.986,19497.46,0.55,-0.43,0.527,0.483,S
100374,20.036,19506.8,0.549,-0.432,0.527,0.482,S
100424,20.086,19506.8,0.548,-0.434,0.528,0.48,S
100474,20.136,19366.92,0.546,-0.438,0.529,0.478,S
100525,20.187,18547.42,0.543,-0.445,0.527,0.477,S
100575,20.237,17178.8,0.541,-0.452,0.525,0.476,S
100676,20.338,15144.91,0.536,-0.463,0.524,0.47,S
100726,20.388,13364.73,0.534,-0.467,0.524,0.469,S
100777,20.439,12561.57,0.533,-0.468,0.525,0.467,S
100828,20.49,11544.99,0.528,-0.476,0.523,0.469,S
100878,20.54,9691.95,0.524,-0.482,0.518,0.472,S
100929,20.591,6932.33,0.52,-0.488,0.514,0.474,S
100980,20.642,3546.45,0.505,-0.507,0.5,0.486,S
101030,20.692,518.3,0.498,-0.516,0.493,0.492,S
101081,20.743,51.62,0.509,-0.505,0.495,0.489,S
101135,20.797,28.53,0.526,-0.486,0.494,0.491,S
101186,20.848,37.98,0.543,-0.463,0.482,0.506,S
101236,20.898,66.41,0.553,-0.449,0.474,0.517,S
101287,20.949,-5.33,0.561,-0.435,0.467,0.526,S
101338,21.0,8.4,0.571,-0.415,0.459,0.537,S
101388,21.05,19.41,0.577,-0.403,0.457,0.542,S
101439,21.101,2.33,0.583,-0.391,0.458,0.543,S
101493,21.155,16.58,0.59,-0.378,0.46,0.543,S
101544,21.206,8.34,0.596,-0.365,0.466,0.541,S
101594,21.256,2.27,0.597,-0.362,0.468,0.539,S
101645,21.307,11.18,0.596,-0.362,0.473,0.536,S
101696,21.358,38.6,0.592,-0.364,0.484,0.53,S
101746,21.408,38.6,0.59,-0.366,0.489,0.526,S
101797,21.459,38.6,0.59,-0.367,0.491,0.524,S
101851,21.513,1357.77,0.59,-0.367,0.492,0.523,S
101901,21.563,1822.56,0.591,-0.367,0.494,0.52,S
101951,21.613,3151.03,0.593,-0.365,0.498,0.515,S
102003,21.665,4768.78,0.594,-0.361,0.504,0.51,S
102057,21.719,6065.33,0.594,-0.361,0.508,0.507,S
102108,21.77,6815.36,0.593,-0.362,0.509,0.505,S
102158,21.82,7568.18,0.594,-0.362,0.511,0.503,S
102209,21.871,7981.73,0.595,-0.36,0.514,0.5,S
102260,21.922,8365.43,0.595,-0.36,0.518,0.496,S
102310,21.972,8913.16,0.594,-0.361,0.52,0.494,S
102361,22.023,9278.44,0.594,-0.363,0.522,0.492,S
102415,22.077,9667.92,0.593,-0.366,0.522,0.49,S
102466,22.128,10184.43,0.591,-0.371,0.524,0.487,S
102516,22.178,10968.18,0.589,-0.374,0.525,0.485,S
102567,22.229,11525.24,0.587,-0.378,0.525,0.485,S
102618,22.28,12136.95,0.583,-0.384,0.525,0.484,S
102668,22.33,13129.0,0.582,-0.387,0.526,0.483,S
102719,22.381,14305.15,0.58,-0.39,0.528,0.482,S
102773,22.435,15785.76,0.577,-0.392,0.53,0.48,S
102824,22.486,17386.26,0.573,-0.398,0.53,0.479,S
102874,22.536,18494.35,0.571,-0.402,0.53,0.48,S
102925,22.587,19354.37,0.568,-0.406,0.53,0.479,S
102976,22.638,19435.38,0.564,-0.411,0.531,0.479,S
103026,22.688,19561.5,0.561,-0.415,0.531,0.479,S
103077,22.739,18626.24,0.557,-0.421,0.527,0.482,S
103131,22.793,17406.25,0.554,-0.426,0.526,0.482,S
103181,22.843,16634.63,0.553,-0.428,0.529,0.48,S
103231,22.893,15429.76,0.551,-0.429,0.531,0.477,S
103283,22.945,14626.17,0.551,-0.43,0.532,0.476,S
103334,22.996,14222.22,0.55,-0.43,0.533,0.476,S
103384,23.046,13815.55,0.55,-0.431,0.533,0.475,S
103435,23.097,13651.18,0.55,-0.431,0.533,0.475,S
103485,23.147,13651.18,0.546,-0.436,0.528,0.48,S
103535,23.197,12324.51,0.546,-0.438,0.527,0.48,S
103585,23.247,12213.88,0.545,-0.438,0.527,0.481,S
