Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
80820,1.996,-128.83,0.993,-0.044,0.101,0.001,S
80879,2.055,-109.71,0.993,-0.044,0.105,0.0,S
80929,2.105,-225.62,0.992,-0.045,0.109,0.0,S
80979,2.155,-146.94,0.992,-0.046,0.113,0.0,S
81029,2.205,-132.05,0.991,-0.047,0.117,0.0,S
81079,2.255,-183.05,0.991,-0.047,0.12,0.002,S
81129,2.305,-176.13,0.991,-0.046,0.124,0.004,S
81180,2.356,-154.73,0.99,-0.045,0.127,0.007,S
81238,2.414,-107.58,0.99,-0.044,0.13,0.01,S
81288,2.464,-65.19,0.989,-0.042,0.134,0.012,S
81338,2.514,-199.45,0.989,-0.042,0.137,0.014,S
81388,2.564,-102.23,0.988,-0.042,0.14,0.016,S
81438,2.614,-118.62,0.988,-0.041,0.144,0.018,S
81488,2.664,-168.74,0.987,-0.038,0.148,0.018,S
81538,2.714,-133.41,0.987,-0.034,0.151,0.018,S
81598,2.774,-202.7,0.987,-0.023,0.154,0.016,S
81648,2.824,-134.67,0.987,-0.015,0.156,0.013,S
81698,2.874,-169.56,0.987,-0.014,0.157,0.009,S
81748,2.924,-210.58,0.987,-0.018,0.157,0.005,S
81798,2.974,-122.27,0.987,-0.028,0.157,0.001,S
81848,3.024,-176.62,0.986,-0.037,0.157,-0.003,S
81899,3.075,-148.98,0.986,-0.042,0.157,-0.006,S
81957,3.133,-109.77,0.986,-0.044,0.157,-0.008,S
82007,3.183,-210.4,0.986,-0.042,0.156,-0.009,S
82057,3.233,-125.3,0.986,-0.037,0.157,-0.01,S
82107,3.283,-78.38,0.986,-0.034,0.159,-0.009,S
82157,3.333,-98.44,0.986,-0.03,0.162,-0.006,S
82207,3.383,-188.74,0.985,-0.025,0.166,-0.004,S
82257,3.433,-147.81,0.985,-0.021,0.17,-0.001,S
82316,3.492,-145.59,0.984,-0.02,0.176,0.001,S
82367,3.543,12546.48,0.983,-0.023,0.181,0.005,S
82417,3.593,-153.21,0.982,-0.026,0.186,0.008,S
82467,3.643,-110.88,0.981,-0.027,0.19,0.01,S
82517,3.693,-124.27,0.98,-0.029,0.193,0.012,S
82567,3.743,-185.62,0.979,-0.031,0.196,0.012,S
82618,3.794,-143.05,0.979,-0.032,0.197,0.011,S
82676,3.852,-185.09,0.979,-0.032,0.197,0.009,S
82726,3.902,-179.25,0.979,-0.03,0.196,0.006,S
82776,3.952,-55.17,0.98,-0.028,0.195,0.003,S
82826,4.002,-174.96,0.98,-0.028,0.195,0.001,S
82876,4.052,-126.41,0.98,-0.029,0.196,0.0,S
82926,4.102,-178.81,0.979,-0.027,0.197,0.0,S
82977,4.153,-160.04,0.979,-0.024,0.199,-0.002,S
83035,4.211,-114.64,0.979,-0.024,0.201,-0.005,S
83085,4.261,-94.82,0.978,-0.026,0.203,-0.009,S
83135,4.311,-169.91,0.977,-0.034,0.207,-0.011,S
83185,4.361,-168.36,0.976,-0.041,0.213,-0.013,S
83235,4.411,-114.68,0.974,-0.043,0.219,-0.014,S
83286,4.462,-172.01,0.973,-0.043,0.224,-0.015,S
83337,4.513,-68.51,0.972,-0.044,0.228,-0.016,S
83395,4.571,-152.1,0.971,-0.045,0.23,-0.016,S
83445,4.621,-183.48,0.971,-0.047,0.232,-0.017,S
83495,4.671,-182.37,0.97,-0.048,0.233,-0.017,S
83545,4.721,-118.76,0.97,-0.048,0.234,-0.017,S
83595,4.771,-219.54,0.97,-0.047,0.234,-0.016,S
83645,4.821,-185.33,0.97,-0.047,0.234,-0.015,S
83696,4.872,-235.16,0.97,-0.047,0.235,-0.013,S
83754,4.93,-120.92,0.97,-0.047,0.236,-0.012,S
83804,4.98,-108.16,0.97,-0.047,0.237,-0.01,S
83854,5.03,-177.35,0.969,-0.047,0.239,-0.008,S
83904,5.08,-111.14,0.968,-0.051,0.243,-0.005,S
83954,5.13,-100.77,0.967,-0.056,0.246,-0.002,S
84005,5.181,-109.24,0.966,-0.061,0.249,0.0,S
84055,5.231,-189.67,0.965,-0.065,0.252,0.005,S
84114,5.29,-159.11,0.964,-0.07,0.255,0.01,S
84164,5.34,-177.99,0.962,-0.075,0.258,0.018,S
84214,5.39,-203.68,0.961,-0.077,0.262,0.027,S
84264,5.44,-194.67,0.959,-0.079,0.266,0.037,S
84314,5.49,-124.46,0.958,-0.079,0.269,0.047,S
84364,5.54,-205.18,0.957,-0.08,0.271,0.057,S
84415,5.591,-186.99,0.956,-0.08,0.273,0.066,S
84473,5.649,-154.05,0.955,-0.081,0.274,0.073,S
84523,5.699,-116.28,0.953,-0.085,0.276,0.081,S
84573,5.749,-170.29,0.951,-0.094,0.277,0.09,S
84623,5.799,-159.49,0.95,-0.101,0.278,0.096,S
84673,5.849,-113.71,0.949,-0.102,0.278,0.1,S
84723,5.899,-128.16,0.948,-0.109,0.277,0.102,S
84774,5.95,-187.57,0.948,-0.118,0.275,0.104,S
84833,6.009,-136.77,0.948,-0.121,0.273,0.103,S
84883,6.059,-78.77,0.949,-0.121,0.271,0.101,S
84933,6.109,-174.34,0.949,-0.125,0.27,0.1,S
84983,6.159,-154.0,0.947,-0.132,0.274,0.1,S
85033,6.209,-164.51,0.945,-0.136,0.278,0.102,S
85083,6.259,-155.51,0.944,-0.132,0.283,0.102,S
85134,6.31,-122.41,0.943,-0.128,0.289,0.101,S
85192,6.368,-165.82,0.94,-0.133,0.295,0.102,S
85242,6.418,-132.19,0.936,-0.143,0.301,0.106,S
85292,6.468,-148.25,0.933,-0.145,0.308,0.109,S
85342,6.518,-109.42,0.931,-0.142,0.315,0.11,S
85392,6.568,-206.69,0.928,-0.146,0.322,0.113,S
85442,6.618,-228.59,0.925,-0.149,0.328,0.118,S
85493,6.669,-158.43,0.924,-0.14,0.333,0.118,S
85552,6.728,-160.86,0.923,-0.135,0.339,0.119,S
85602,6.778,-131.43,0.919,-0.143,0.345,0.123,S
85652,6.828,-93.66,0.913,-0.158,0.352,0.13,S
85702,6.878,-194.92,0.908,-0.166,0.36,0.134,S
85752,6.928,-120.19,0.905,-0.166,0.366,0.135,S
85802,6.978,-200.36,0.903,-0.166,0.37,0.137,S
85853,7.029,-165.24,0.9,-0.171,0.372,0.141,S
85911,7.087,-101.21,0.899,-0.172,0.374,0.143,S
85961,7.137,-124.6,0.898,-0.171,0.377,0.144,S
86011,7.187,-161.93,0.896,-0.173,0.38,0.148,S
86061,7.237,-253.02,0.894,-0.173,0.384,0.15,S
86111,7.287,-172.24,0.892,-0.172,0.388,0.152,S
86161,7.337,-187.72,0.89,-0.173,0.39,0.155,S
86212,7.388,-203.1,0.889,-0.175,0.392,0.157,S
86270,7.446,-103.11,0.888,-0.175,0.392,0.159,S
86321,7.497,-197.11,0.888,-0.176,0.392,0.16,S
86371,7.547,25359.89,0.887,-0.177,0.392,0.161,S
86421,7.597,-66.8,0.887,-0.18,0.391,0.162,S
86471,7.647,-210.69,0.886,-0.185,0.39,0.164,S
86521,7.697,-115.7,0.885,-0.189,0.391,0.165,S
86572,7.748,-147.52,0.883,-0.193,0.392,0.166,S
86630,7.806,-170.25,0.882,-0.197,0.393,0.167,S
86680,7.856,-170.25,0.88,-0.198,0.396,0.168,S
86730,7.906,-170.25,0.878,-0.198,0.399,0.169,S
86780,7.956,-525.35,0.876,-0.198,0.403,0.169,S
86830,8.006,-206.55,0.874,-0.199,0.406,0.17,S
86880,8.056,6205.42,0.873,-0.198,0.411,0.17,S
86931,8.107,6205.42,0.871,-0.196,0.415,0.17,S
86989,8.165,-197.41,0.869,-0.197,0.419,0.17,S
87039,8.215,-192.59,0.867,-0.199,0.422,0.171,S
87089,8.265,-116.92,0.864,-0.202,0.425,0.173,S
87139,8.315,-245.29,0.862,-0.203,0.429,0.174,S
87189,8.365,-106.99,0.861,-0.203,0.431,0.175,S
87240,8.416,-166.11,0.859,-0.202,0.434,0.175,S
87290,8.466,-197.88,0.858,-0.203,0.436,0.176,S
87349,8.525,-118.96,0.856,-0.206,0.437,0.177,S
87399,8.575,-117.89,0.854,-0.21,0.438,0.179,S
87449,8.625,-199.89,0.852,-0.214,0.44,0.18,S
87499,8.675,-92.34,0.851,-0.216,0.442,0.18,S
87549,8.725,-179.49,0.85,-0.216,0.443,0.18,S
87599,8.775,-165.77,0.849,-0.217,0.445,0.181,S
87650,8.826,-178.76,0.848,-0.22,0.445,0.182,S
87708,8.884,-171.31,0.846,-0.222,0.446,0.184,S
87758,8.934,-149.47,0.845,-0.223,0.447,0.186,S
87808,8.984,-192.88,0.844,-0.221,0.448,0.188,S
87858,9.034,-146.61,0.843,-0.221,0.451,0.19,S
87908,9.084,-63.4,0.841,-0.22,0.454,0.193,S
87959,9.135,-220.71,0.839,-0.219,0.457,0.194,S
88010,9.186,-80.48,0.836,-0.219,0.461,0.195,S
88068,9.244,-108.07,0.834,-0.22,0.464,0.197,S
88118,9.294,431.15,0.832,-0.223,0.465,0.2,S
88168,9.344,195.95,0.83,-0.223,0.468,0.202,S
88218,9.394,264.94,0.828,-0.222,0.472,0.202,S
88268,9.444,621.99,0.826,-0.224,0.474,0.206,S
88318,9.494,908.04,0.822,-0.23,0.475,0.211,S
88368,9.544,1166.91,0.819,-0.235,0.476,0.216,S
88427,9.603,2120.12,0.815,-0.241,0.477,0.221,S
88477,9.653,2606.01,0.811,-0.244,0.48,0.225,S
88527,9.703,3190.3,0.807,-0.248,0.482,0.229,S
88577,9.753,3993.05,0.803,-0.252,0.485,0.233,S
88627,9.803,5027.27,0.8,-0.255,0.488,0.235,S
88677,9.853,6306.11,0.796,-0.26,0.491,0.236,S
88728,9.904,7634.61,0.794,-0.259,0.495,0.236,S
88787,9.963,9276.85,0.791,-0.261,0.498,0.237,S
88837,10.013,9876.95,0.788,-0.262,0.501,0.238,S
88887,10.063,10390.78,0.786,-0.261,0.505,0.239,S
88937,10.113,10745.99,0.783,-0.263,0.507,0.242,S
88987,10.163,10870.12,0.78,-0.266,0.509,0.244,S
89037,10.213,11276.11,0.779,-0.264,0.512,0.244,S
89146,10.322,11375.48,0.775,-0.266,0.515,0.246,S
89196,10.372,11320.59,0.774,-0.266,0.517,0.247,S
89246,10.422,11196.31,0.773,-0.265,0.518,0.248,S
89296,10.472,10841.98,0.772,-0.267,0.518,0.249,S
89346,10.522,10726.92,0.771,-0.268,0.519,0.25,S
89396,10.572,10544.1,0.77,-0.268,0.519,0.251,S
89447,10.623,10389.46,0.769,-0.269,0.52,0.253,S
89506,10.682,10256.01,0.768,-0.271,0.521,0.254,S
89556,10.732,10045.9,0.766,-0.272,0.521,0.255,S
89606,10.782,9834.29,0.764,-0.275,0.521,0.259,S
89656,10.832,9892.57,0.762,-0.279,0.521,0.262,S
89706,10.882,10295.42,0.76,-0.279,0.523,0.263,S
89756,10.932,10381.25,0.759,-0.278,0.524,0.264,S
89807,10.983,10569.41,0.756,-0.281,0.526,0.268,S
89865,11.041,10968.5,0.753,-0.283,0.528,0.269,S
89915,11.091,10749.43,0.749,-0.284,0.532,0.271,S
89965,11.141,10596.95,0.745,-0.286,0.535,0.274,S
90015,11.191,10573.01,0.741,-0.286,0.54,0.274,S
90065,11.241,10654.84,0.738,-0.283,0.546,0.274,S
90115,11.291,10713.87,0.734,-0.282,0.551,0.274,S
90166,11.342,11166.88,0.731,-0.282,0.556,0.275,S
90225,11.401,11150.19,0.728,-0.282,0.56,0.275,S
90275,11.451,11244.14,0.726,-0.28,0.564,0.274,S
90325,11.501,11353.03,0.723,-0.281,0.567,0.274,S
90375,11.551,11753.88,0.721,-0.282,0.569,0.274,S
90425,11.601,12590.51,0.719,-0.282,0.572,0.273,S
90475,11.651,12819.69,0.719,-0.281,0.574,0.27,S
90526,11.702,13069.59,0.719,-0.276,0.578,0.265,S
90584,11.76,13422.36,0.718,-0.275,0.58,0.265,S
90634,11.81,14240.1,0.715,-0.278,0.582,0.266,S
90684,11.86,15219.29,0.713,-0.279,0.585,0.266,S
90734,11.91,16162.97,0.71,-0.278,0.588,0.265,S
90784,11.96,17156.07,0.707,-0.281,0.59,0.266,S
90834,12.01,17552.59,0.706,-0.282,0.591,0.266,S
90885,12.061,17893.49,0.704,-0.284,0.592,0.267,S
90944,12.12,18233.9,0.702,-0.284,0.594,0.267,S
90994,12.17,17883.02,0.701,-0.284,0.595,0.267,S
91044,12.22,17734.52,0.7,-0.285,0.596,0.268,S
91094,12.27,16409.32,0.699,-0.286,0.596,0.27,S
91144,12.32,14747.32,0.698,-0.287,0.596,0.271,S
91194,12.37,13421.77,0.697,-0.287,0.596,0.272,S
91245,12.421,12139.74,0.696,-0.289,0.596,0.273,S
91303,12.479,10673.64,0.696,-0.29,0.597,0.273,S
91353,12.529,10318.92,0.695,-0.29,0.597,0.272,S
91403,12.579,9766.89,0.694,-0.294,0.596,0.274,S
91453,12.629,9619.27,0.695,-0.294,0.596,0.272,S
91503,12.679,9108.02,0.695,-0.293,0.597,0.271,S
91553,12.729,8712.08,0.694,-0.292,0.598,0.27,S
91604,12.78,8401.59,0.694,-0.292,0.599,0.27,S
91662,12.838,8133.06,0.693,-0.292,0.599,0.27,S
91713,12.889,7823.21,0.692,-0.293,0.6,0.27,S
91763,12.939,7616.37,0.692,-0.293,0.601,0.27,S
91813,12.989,7611.49,0.692,-0.293,0.601,0.269,S
91863,13.039,7810.07,0.691,-0.293,0.602,0.27,S
91913,13.089,7851.38,0.69,-0.293,0.602,0.27,S
91964,13.14,8160.5,0.689,-0.295,0.603,0.27,S
92022,13.198,9653.28,0.688,-0.295,0.605,0.268,S
92072,13.248,11538.13,0.687,-0.295,0.607,0.267,S
92122,13.298,13385.72,0.686,-0.295,0.608,0.265,S
92172,13.348,14372.61,0.683,-0.3,0.609,0.267,S
92222,13.398,14958.05,0.681,-0.303,0.609,0.266,S
92272,13.448,15790.92,0.68,-0.303,0.611,0.264,S
92323,13.499,16587.61,0.679,-0.305,0.612,0.265,S
92381,13.557,17715.15,0.676,-0.308,0.613,0.265,S
92431,13.607,17917.87,0.674,-0.31,0.615,0.265,S
92481,13.657,17917.87,0.671,-0.311,0.617,0.265,S
92531,13.707,18003.85,0.669,-0.313,0.618,0.266,S
92581,13.757,18197.55,0.667,-0.314,0.619,0.267,S
92632,13.808,18303.27,0.664,-0.315,0.621,0.268,S
92683,13.859,18141.01,0.662,-0.315,0.623,0.268,S
92741,13.917,17662.36,0.66,-0.318,0.623,0.271,S
92791,13.967,17803.28,0.658,-0.318,0.624,0.271,S
92841,14.017,16879.79,0.657,-0.319,0.625,0.273,S
92891,14.067,15944.31,0.654,-0.321,0.626,0.275,S
92941,14.117,15040.03,0.65,-0.324,0.627,0.278,S
92991,14.167,14413.48,0.647,-0.327,0.628,0.279,S
93042,14.218,13682.97,0.646,-0.325,0.631,0.276,S
93100,14.276,7096.12,0.648,-0.315,0.637,0.272,S
93150,14.326,252.58,0.645,-0.311,0.64,0.275,S
93200,14.376,-275.54,0.651,-0.324,0.617,0.298,S
93250,14.426,-279.63,0.678,-0.307,0.596,0.298,S
93300,14.476,-199.6,0.706,-0.278,0.578,0.295,S
93351,14.527,-232.62,0.723,-0.267,0.558,0.304,S
93402,14.578,-110.5,0.729,-0.274,0.538,0.319,S
93460,14.636,-115.81,0.733,-0.28,0.525,0.327,S
93510,14.686,-93.62,0.735,-0.287,0.513,0.335,S
93560,14.736,-191.31,0.736,-0.292,0.506,0.339,S
93610,14.786,-184.45,0.734,-0.297,0.503,0.343,S
93660,14.836,-131.17,0.731,-0.301,0.505,0.343,S
93710,14.886,-180.04,0.726,-0.307,0.508,0.344,S
93761,14.937,-69.68,0.719,-0.318,0.51,0.346,S
93819,14.995,-151.17,0.714,-0.324,0.514,0.345,S
93869,15.045,739.73,0.71,-0.328,0.517,0.345,S
93919,15.095,274.43,0.709,-0.327,0.519,0.345,S
93969,15.145,955.48,0.708,-0.328,0.518,0.346,S
94019,15.195,2099.44,0.708,-0.327,0.519,0.348,S
94070,15.246,2981.51,0.706,-0.327,0.52,0.349,S
94120,15.296,4121.36,0.702,-0.331,0.521,0.352,S
94179,15.355,3406.0,0.698,-0.335,0.522,0.355,S
94229,15.405,5352.99,0.695,-0.339,0.522,0.358,S
94279,15.455,5766.59,0.693,-0.341,0.522,0.361,S
94329,15.505,6003.6,0.691,-0.341,0.522,0.363,S
94379,15.555,6419.27,0.689,-0.342,0.523,0.365,S
94429,15.605,6979.28,0.687,-0.34,0.526,0.367,S
94479,15.655,7398.46,0.685,-0.338,0.528,0.369,S
94538,15.714,8218.36,0.681,-0.34,0.527,0.374,S
94588,15.764,8670.3,0.677,-0.343,0.529,0.377,S
94638,15.814,8973.19,0.675,-0.341,0.533,0.377,S
94688,15.864,9235.6,0.673,-0.34,0.535,0.378,S
94738,15.914,9690.4,0.671,-0.343,0.536,0.379,S
94788,15.964,10045.46,0.669,-0.345,0.536,0.38,S
94839,16.015,10398.13,0.668,-0.344,0.538,0.378,S
94898,16.074,10915.26,0.669,-0.341,0.541,0.376,S
94948,16.124,10867.2,0.668,-0.338,0.544,0.375,S
94998,16.174,10997.35,0.669,-0.335,0.546,0.374,S
95048,16.224,11056.38,0.67,-0.332,0.549,0.371,S
95098,16.274,10958.18,0.67,-0.33,0.552,0.368,S
95148,16.324,11051.71,0.672,-0.325,0.556,0.364,S
95199,16.375,11485.98,0.674,-0.32,0.559,0.36,S
95257,16.433,11793.4,0.673,-0.321,0.559,0.359,S
95307,16.483,11665.82,0.673,-0.323,0.56,0.357,S
95357,16.533,11153.34,0.672,-0.325,0.561,0.355,S
95407,16.583,10349.76,0.672,-0.323,0.564,0.352,S
95457,16.633,9578.0,0.671,-0.322,0.567,0.35,S
95507,16.683,9244.12,0.67,-0.325,0.567,0.35,S
95558,16.734,9480.01,0.669,-0.326,0.568,0.349,S
95617,16.793,9039.61,0.668,-0.328,0.567,0.349,S
95667,16.843,8182.93,0.666,-0.332,0.566,0.351,S
95717,16.893,7209.83,0.665,-0.335,0.565,0.353,S
95767,16.943,6252.83,0.665,-0.335,0.565,0.352,S
95817,16.993,5403.7,0.666,-0.333,0.567,0.349,S
95867,17.043,4768.81,0.666,-0.331,0.569,0.348,S
95918,17.094,4467.57,0.665,-0.333,0.568,0.349,S
95976,17.152,4045.42,0.664,-0.335,0.567,0.35,S
96026,17.202,3871.71,0.665,-0.334,0.569,0.348,S
96076,17.252,3733.56,0.666,-0.332,0.57,0.345,S
96126,17.302,3524.23,0.667,-0.33,0.572,0.342,S
96176,17.352,3481.67,0.667,-0.33,0.573,0.341,S
96226,17.402,3440.35,0.668,-0.33,0.573,0.339,S
96277,17.453,3276.81,0.669,-0.329,0.574,0.336,S
96336,17.512,3190.59,0.669,-0.327,0.576,0.334,S
96386,17.562,3232.82,0.669,-0.325,0.578,0.332,S
96436,17.612,3144.36,0.669,-0.324,0.58,0.33,S
96486,17.662,3199.74,0.67,-0.321,0.582,0.327,S
96536,17.712,3163.24,0.67,-0.319,0.585,0.324,S
96586,17.762,3578.74,0.67,-0.317,0.587,0.321,S
96637,17.813,4334.77,0.671,-0.316,0.589,0.318,S
96695,17.871,6572.45,0.673,-0.311,0.593,0.312,S
96745,17.921,6572.45,0.672,-0.309,0.597,0.308,S
96795,17.971,8187.01,0.67,-0.309,0.601,0.304,S
96845,18.021,9414.32,0.667,-0.312,0.604,0.301,S
96895,18.071,10539.58,0.665,-0.314,0.608,0.297,S
96945,18.121,12080.13,0.663,-0.315,0.611,0.294,S
96996,18.172,13315.06,0.661,-0.317,0.613,0.293,S
97054,18.23,14522.91,0.658,-0.321,0.613,0.292,S
97105,18.281,14867.2,0.656,-0.324,0.615,0.291,S
97155,18.331,14839.52,0.654,-0.325,0.617,0.29,S
97205,18.381,14659.83,0.653,-0.325,0.619,0.289,S
97255,18.431,14961.9,0.65,-0.327,0.62,0.289,S
97305,18.481,15119.26,0.648,-0.328,0.622,0.289,S
97356,18.532,15319.34,0.647,-0.328,0.624,0.288,S
97414,18.59,15647.83,0.645,-0.329,0.625,0.288,S
97464,18.64,15672.79,0.641,-0.331,0.627,0.29,S
97514,18.69,15580.39,0.638,-0.334,0.628,0.293,S
97564,18.74,15580.39,0.635,-0.334,0.631,0.293,S
97614,18.79,15803.73,0.632,-0.332,0.634,0.294,S
97664,18.84,15568.71,0.629,-0.331,0.637,0.294,S
97715,18.891,15278.9,0.626,-0.33,0.64,0.294,S
97773,18.949,14869.01,0.624,-0.331,0.642,0.294,S
97823,18.999,14464.81,0.622,-0.331,0.644,0.294,S
97873,19.049,14166.73,0.619,-0.333,0.646,0.294,S
97923,19.099,14020.08,0.616,-0.335,0.648,0.294,S
97973,19.149,13244.67,0.613,-0.335,0.65,0.294,S
98024,19.2,10746.72,0.608,-0.339,0.651,0.3,S
98075,19.251,5476.34,0.603,-0.34,0.653,0.305,S
98133,19.309,-331.36,0.606,-0.34,0.647,0.311,S
98183,19.359,-262.6,0.615,-0.346,0.627,0.328,S
98233,19.409,-216.47,0.632,-0.348,0.604,0.337,S
98283,19.459,-216.04,0.652,-0.348,0.578,0.344,S
98333,19.509,-227.18,0.666,-0.355,0.55,0.355,S
98383,19.559,-227.18,0.675,-0.368,0.521,0.368,S
98434,19.61,-213.32,0.674,-0.389,0.492,0.386,S
98492,19.668,-175.6,0.673,-0.404,0.473,0.398,S
98542,19.718,-197.94,0.677,-0.406,0.463,0.401,S
98592,19.768,-187.28,0.685,-0.397,0.463,0.396,S
98642,19.818,-172.63,0.687,-0.395,0.461,0.397,S
98692,19.868,-206.2,0.686,-0.396,0.461,0.398,S
98742,19.918,-166.7,0.683,-0.397,0.466,0.396,S
98793,19.969,-149.27,0.681,-0.394,0.475,0.392,S
98852,20.028,937.24,0.679,-0.394,0.479,0.39,S
98902,20.078,1236.3,0.682,-0.387,0.484,0.385,S
98952,20.128,2083.09,0.684,-0.382,0.487,0.383,S
99002,20.178,3048.71,0.682,-0.384,0.485,0.386,S
99052,20.228,4160.44,0.677,-0.393,0.481,0.392,S
99102,20.278,4989.61,0.672,-0.4,0.481,0.394,S
99153,20.329,5483.58,0.671,-0.399,0.483,0.394,S
99211,20.387,6128.93,0.67,-0.397,0.485,0.394,S
99261,20.437,6350.08,0.666,-0.401,0.486,0.398,S
99311,20.487,6599.22,0.661,-0.405,0.487,0.399,S
99411,20.587,7705.99,0.653,-0.408,0.494,0.4,S
99461,20.637,8118.81,0.65,-0.409,0.498,0.401,S
99512,20.688,8569.72,0.647,-0.41,0.501,0.401,S
99571,20.747,9226.02,0.645,-0.41,0.503,0.401,S
99621,20.797,9645.98,0.642,-0.412,0.505,0.401,S
99671,20.847,9878.56,0.64,-0.413,0.506,0.401,S
99721,20.897,10108.9,0.64,-0.413,0.509,0.4,S
99771,20.947,10142.04,0.64,-0.41,0.512,0.398,S
99821,20.997,10304.85,0.64,-0.408,0.515,0.396,S
99872,21.048,10542.26,0.641,-0.406,0.517,0.394,S
99930,21.106,10921.06,0.642,-0.403,0.519,0.393,S
99980,21.156,10793.48,0.643,-0.401,0.521,0.391,S
100030,21.206,10355.74,0.643,-0.399,0.523,0.389,S
100080,21.256,9947.07,0.644,-0.397,0.525,0.387,S
100130,21.306,9531.49,0.645,-0.394,0.529,0.384,S
100180,21.356,9272.47,0.645,-0.393,0.53,0.383,S
100231,21.407,8559.79,0.642,-0.398,0.529,0.384,S
100289,21.465,8072.57,0.64,-0.401,0.529,0.384,S
100339,21.515,7338.72,0.639,-0.401,0.532,0.382,S
100389,21.565,6775.65,0.64,-0.396,0.537,0.378,S
100439,21.615,5914.64,0.641,-0.393,0.541,0.376,S
100489,21.665,5116.81,0.638,-0.394,0.541,0.377,S
100540,21.716,4376.23,0.638,-0.394,0.542,0.377,S
100591,21.767,4197.9,0.637,-0.395,0.542,0.377,S
100649,21.825,5347.74,0.637,-0.396,0.542,0.377,S
100699,21.875,6223.58,0.637,-0.395,0.542,0.377,S
100749,21.925,6772.09,0.639,-0.391,0.544,0.374,S
100799,21.975,7114.95,0.64,-0.389,0.546,0.373,S
100849,22.025,7262.38,0.641,-0.389,0.546,0.372,S
100899,22.075,7351.75,0.641,-0.388,0.546,0.372,S
100950,22.126,7595.15,0.643,-0.387,0.546,0.37,S
101008,22.184,7502.95,0.644,-0.385,0.547,0.368,S
101058,22.234,7357.5,0.645,-0.384,0.547,0.367,S
101108,22.284,7454.81,0.645,-0.383,0.549,0.366,S
101158,22.334,7507.07,0.646,-0.382,0.55,0.365,S
101208,22.384,7472.97,0.646,-0.38,0.552,0.363,S
101258,22.434,7593.74,0.646,-0.379,0.553,0.362,S
101309,22.485,7545.08,0.647,-0.378,0.554,0.361,S
101368,22.544,7123.21,0.646,-0.378,0.554,0.361,S
101418,22.594,7005.5,0.646,-0.378,0.555,0.36,S
101468,22.644,7138.98,0.645,-0.377,0.557,0.358,S
101518,22.694,7522.21,0.645,-0.377,0.559,0.357,S
101568,22.744,8423.6,0.644,-0.377,0.562,0.355,S
101618,22.794,9901.47,0.644,-0.375,0.565,0.351,S
101669,22.845,11304.53,0.644,-0.373,0.569,0.348,S
101727,22.903,12494.99,0.644,-0.373,0.571,0.345,S
101777,22.953,13233.96,0.642,-0.374,0.573,0.342,S
101827,23.003,13799.11,0.641,-0.375,0.576,0.339,S
101877,23.053,14362.72,0.64,-0.373,0.579,0.336,S
