AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
0.8605,59173,-97.16,0.998,-0.024,-0.049,0.02,36753,249.53,0.998,0.002,-0.047,0.025
0.919,59224,-56.92,0.998,-0.024,-0.053,0.022,36819,172.94,0.998,0.001,-0.05,0.027
0.971,59274,-56.92,0.997,-0.023,-0.056,0.024,36873,200.85,0.998,0.002,-0.053,0.028
1.0274999999999999,59333,-77.51,0.997,-0.024,-0.059,0.026,36927,225.77,0.997,0.002,-0.055,0.03
1.078,59383,-112.19,0.997,-0.026,-0.062,0.028,36978,191.0,0.997,0.003,-0.058,0.031
1.128,59433,-89.68,0.996,-0.03,-0.066,0.03,37028,227.0,0.997,0.003,-0.06,0.033
1.178,59483,-93.76,0.996,-0.038,-0.069,0.031,37078,227.0,0.997,0.004,-0.063,0.035
1.228,59533,-120.19,0.995,-0.042,-0.072,0.032,37128,164.86,0.997,0.004,-0.065,0.036
1.278,59583,-108.16,0.995,-0.044,-0.074,0.034,37178,224.94,0.996,0.004,-0.067,0.037
1.328,59633,-94.2,0.995,-0.048,-0.077,0.034,37228,224.94,0.996,0.005,-0.071,0.04
1.3824999999999998,59692,-86.06,0.994,-0.05,-0.08,0.034,37278,204.81,0.996,0.006,-0.073,0.041
1.4325,59742,-128.07,0.994,-0.051,-0.084,0.035,37328,197.57,0.996,0.006,-0.075,0.042
1.4825,59792,-51.09,0.993,-0.054,-0.088,0.034,37378,170.37,0.995,0.006,-0.078,0.044
1.5325,59842,-57.95,0.993,-0.056,-0.092,0.034,37428,189.73,0.995,0.007,-0.081,0.046
1.583,59892,-24.17,0.993,-0.057,-0.096,0.034,37479,212.76,0.995,0.007,-0.084,0.047
1.633,59942,-135.81,0.992,-0.058,-0.1,0.034,37529,209.65,0.995,0.008,-0.086,0.048
1.6835,59993,-46.41,0.992,-0.058,-0.104,0.033,37579,194.63,0.994,0.008,-0.089,0.05
1.738,60051,-90.41,0.991,-0.058,-0.108,0.033,37630,230.11,0.994,0.009,-0.092,0.051
1.788,60101,-108.51,0.991,-0.059,-0.113,0.032,37680,188.96,0.994,0.009,-0.094,0.052
1.838,60151,-94.59,0.99,-0.06,-0.117,0.032,37730,207.52,0.993,0.009,-0.095,0.053
1.888,60201,-124.13,0.99,-0.06,-0.12,0.032,37780,207.52,0.993,0.009,-0.098,0.055
1.9385,60251,-104.07,0.989,-0.06,-0.124,0.032,37831,201.41,0.993,0.009,-0.1,0.056
1.9885000000000002,60301,-82.12,0.989,-0.06,-0.128,0.032,37881,183.95,0.993,0.009,-0.102,0.057
2.039,60352,-95.9,0.988,-0.061,-0.131,0.032,37931,233.55,0.992,0.009,-0.105,0.058
2.094,60411,-99.17,0.988,-0.061,-0.134,0.032,37982,217.6,0.992,0.008,-0.107,0.059
2.144,60461,-99.9,0.988,-0.061,-0.137,0.032,38032,197.13,0.992,0.008,-0.109,0.06
2.194,60511,-142.76,0.987,-0.062,-0.14,0.032,38082,208.92,0.991,0.008,-0.112,0.061
2.2439999999999998,60561,-81.79,0.987,-0.063,-0.143,0.033,38132,189.06,0.991,0.008,-0.114,0.062
2.2945,60611,-78.47,0.986,-0.063,-0.145,0.035,38183,218.99,0.991,0.009,-0.117,0.063
2.3445,60661,-90.59,0.986,-0.064,-0.147,0.037,38233,218.99,0.99,0.009,-0.121,0.064
2.395,60712,-83.55,0.985,-0.066,-0.15,0.039,38283,225.83,0.99,0.009,-0.123,0.064
2.449,60770,-76.25,0.985,-0.066,-0.152,0.041,38333,172.71,0.989,0.01,-0.125,0.064
2.4995000000000003,60820,-87.49,0.984,-0.067,-0.154,0.043,38384,198.24,0.989,0.011,-0.127,0.065
2.5495,60870,-75.96,0.984,-0.068,-0.156,0.045,38434,178.71,0.989,0.012,-0.129,0.065
2.5995,60920,-108.6,0.983,-0.067,-0.159,0.046,38484,190.67,0.989,0.012,-0.131,0.065
2.6494999999999997,60970,-66.85,0.983,-0.067,-0.162,0.048,38534,203.85,0.988,0.012,-0.132,0.065
2.7,61020,-62.67,0.982,-0.068,-0.164,0.049,38585,685.67,0.988,0.012,-0.134,0.066
2.7504999999999997,61071,-79.11,0.982,-0.068,-0.167,0.051,38635,192.23,0.988,0.012,-0.136,0.066
2.8045,61129,-128.51,0.981,-0.068,-0.169,0.052,38685,204.25,0.988,0.012,-0.137,0.067
2.855,61179,-128.51,0.981,-0.068,-0.172,0.053,38736,185.72,0.987,0.012,-0.138,0.068
2.9050000000000002,61229,19026.92,0.98,-0.068,-0.176,0.054,38786,184.99,0.987,0.013,-0.14,0.07
2.955,61279,-118.58,0.979,-0.069,-0.179,0.055,38836,201.68,0.987,0.013,-0.141,0.072
3.005,61329,-68.99,0.979,-0.07,-0.182,0.057,38886,202.14,0.986,0.014,-0.143,0.074
3.0555,61379,-89.42,0.978,-0.071,-0.184,0.058,38937,222.37,0.986,0.015,-0.145,0.077
3.106,61430,-82.56,0.977,-0.072,-0.187,0.059,38987,183.82,0.985,0.016,-0.147,0.08
3.1605,61489,-91.08,0.977,-0.073,-0.19,0.061,39037,190.96,0.985,0.016,-0.149,0.082
3.2110000000000003,61539,17.8,0.976,-0.074,-0.192,0.062,39088,222.87,0.984,0.018,-0.151,0.085
3.261,61589,-130.55,0.975,-0.075,-0.195,0.064,39138,198.63,0.983,0.019,-0.153,0.088
3.311,61639,-87.67,0.974,-0.076,-0.197,0.065,39188,216.09,0.983,0.02,-0.155,0.09
3.3609999999999998,61689,-79.35,0.974,-0.077,-0.2,0.067,39238,216.09,0.982,0.021,-0.158,0.093
3.411,61739,-85.54,0.973,-0.078,-0.202,0.069,39288,195.13,0.982,0.021,-0.159,0.094
3.4619999999999997,61790,-105.04,0.973,-0.079,-0.204,0.071,39339,215.82,0.981,0.022,-0.161,0.096
3.516,61848,-86.21,0.972,-0.079,-0.206,0.073,39389,215.82,0.981,0.022,-0.164,0.098
3.566,61898,-113.8,0.971,-0.08,-0.208,0.075,39439,199.57,0.98,0.023,-0.165,0.099
3.6159999999999997,61948,-56.83,0.971,-0.08,-0.21,0.077,39489,183.49,0.98,0.023,-0.166,0.101
3.6665,61998,-101.98,0.97,-0.08,-0.212,0.079,39540,204.98,0.98,0.023,-0.168,0.102
3.7165,62048,-66.36,0.97,-0.08,-0.214,0.081,39590,205.02,0.979,0.024,-0.169,0.104
3.7665,62098,-109.62,0.969,-0.08,-0.217,0.083,39640,180.15,0.979,0.025,-0.171,0.105
3.817,62149,-57.51,0.968,-0.08,-0.219,0.084,39690,212.65,0.978,0.025,-0.172,0.107
3.8715,62207,-30.41,0.967,-0.08,-0.222,0.084,39741,184.99,0.978,0.026,-0.174,0.109
3.9215,62257,-100.08,0.967,-0.081,-0.225,0.085,39791,209.69,0.977,0.026,-0.175,0.111
3.9715,62307,-63.93,0.966,-0.082,-0.228,0.084,39841,211.92,0.977,0.027,-0.177,0.113
4.022,62357,-124.31,0.965,-0.083,-0.231,0.084,39892,203.91,0.976,0.028,-0.178,0.114
4.072,62407,-77.12,0.964,-0.084,-0.234,0.084,39942,194.13,0.976,0.029,-0.18,0.116
4.122,62457,-110.21,0.963,-0.085,-0.237,0.084,39992,197.3,0.975,0.03,-0.181,0.118
4.183,62508,-55.46,0.962,-0.086,-0.241,0.083,40063,170.64,0.975,0.031,-0.183,0.121
4.239,62566,-138.29,0.962,-0.086,-0.243,0.083,40117,199.18,0.974,0.032,-0.184,0.122
4.2895,62617,-71.61,0.961,-0.087,-0.246,0.083,40167,199.18,0.973,0.033,-0.186,0.125
4.3395,62667,-68.11,0.96,-0.088,-0.249,0.083,40217,195.74,0.973,0.034,-0.187,0.127
4.3895,62717,-54.83,0.959,-0.088,-0.252,0.083,40267,172.81,0.972,0.035,-0.188,0.129
4.4395,62767,-99.35,0.959,-0.088,-0.255,0.083,40317,172.81,0.972,0.035,-0.189,0.13
4.4895,62817,-81.69,0.958,-0.089,-0.257,0.083,40367,223.67,0.971,0.036,-0.191,0.132
4.54,62868,-72.05,0.957,-0.089,-0.26,0.084,40417,191.46,0.971,0.036,-0.192,0.133
4.594,62926,-77.01,0.957,-0.089,-0.261,0.084,40467,215.53,0.97,0.036,-0.194,0.134
4.644,62976,-63.64,0.956,-0.089,-0.263,0.086,40517,249.63,0.97,0.037,-0.195,0.136
4.694,63026,-83.78,0.956,-0.089,-0.265,0.087,40567,190.83,0.969,0.037,-0.197,0.137
4.7445,63076,-45.48,0.955,-0.089,-0.266,0.089,40618,210.36,0.969,0.038,-0.199,0.138
4.7955,63126,-128.45,0.954,-0.09,-0.268,0.09,40670,169.77,0.968,0.039,-0.201,0.139
4.846,63176,-91.52,0.953,-0.09,-0.271,0.092,40721,198.84,0.967,0.039,-0.204,0.14
4.8965,63227,-116.19,0.952,-0.09,-0.273,0.093,40771,165.47,0.967,0.04,-0.206,0.142
4.9510000000000005,63285,-68.8,0.952,-0.09,-0.276,0.094,40822,232.72,0.966,0.041,-0.208,0.143
5.001,63335,-61.69,0.951,-0.09,-0.279,0.095,40872,179.38,0.965,0.042,-0.211,0.144
5.051,63385,-74.35,0.95,-0.091,-0.282,0.096,40922,218.49,0.965,0.042,-0.213,0.145
5.102,63435,-65.92,0.949,-0.091,-0.285,0.097,40974,177.28,0.964,0.043,-0.215,0.146
5.154,63485,-118.47,0.948,-0.092,-0.287,0.098,41028,181.38,0.963,0.044,-0.217,0.148
5.2045,63535,-71.67,0.947,-0.093,-0.29,0.098,41079,203.81,0.962,0.045,-0.219,0.149
5.255,63586,-51.72,0.946,-0.094,-0.293,0.099,41129,239.73,0.962,0.046,-0.22,0.15
5.309,63644,-90.5,0.945,-0.095,-0.295,0.099,41179,239.73,0.961,0.047,-0.223,0.152
5.359,63694,12654.53,0.944,-0.095,-0.297,0.1,41229,155.46,0.96,0.048,-0.224,0.154
5.409,63744,-69.19,0.943,-0.096,-0.3,0.101,41279,147.91,0.96,0.048,-0.226,0.155
5.459,63794,-82.96,0.942,-0.097,-0.302,0.102,41329,147.91,0.959,0.049,-0.228,0.157
5.509,63844,-462.64,0.941,-0.097,-0.304,0.103,41379,110.74,0.958,0.049,-0.229,0.159
5.5595,63895,-71.61,0.94,-0.097,-0.306,0.104,41429,118.74,0.958,0.049,-0.231,0.16
5.6095,63945,-59.64,0.94,-0.098,-0.308,0.106,41479,116.7,0.957,0.05,-0.232,0.161
5.664,64004,-41.69,0.939,-0.097,-0.311,0.107,41529,80.26,0.957,0.05,-0.233,0.162
5.714,64054,-41.69,0.938,-0.097,-0.314,0.109,41579,77.09,0.956,0.05,-0.235,0.162
5.764,64104,-41.69,0.936,-0.096,-0.316,0.111,41629,63.97,0.956,0.05,-0.236,0.163
5.814,64154,-41.69,0.935,-0.096,-0.319,0.113,41679,70.98,0.955,0.051,-0.238,0.163
5.864,64204,-86.41,0.934,-0.096,-0.322,0.115,41729,80.09,0.955,0.051,-0.239,0.163
5.9145,64254,-125.33,0.933,-0.096,-0.325,0.116,41780,48.12,0.955,0.052,-0.241,0.163
5.965,64305,-96.72,0.932,-0.096,-0.327,0.118,41830,53.96,0.954,0.052,-0.243,0.164
6.019,64363,-92.74,0.931,-0.096,-0.33,0.12,41880,35.87,0.953,0.053,-0.245,0.164
6.069,64413,-129.56,0.93,-0.096,-0.332,0.122,41930,114.91,0.953,0.054,-0.246,0.165
6.119,64463,-87.58,0.928,-0.096,-0.335,0.124,41980,114.91,0.952,0.055,-0.25,0.167
6.1690000000000005,64513,-46.36,0.927,-0.096,-0.336,0.126,42030,81.26,0.951,0.056,-0.251,0.169
6.218999999999999,64563,-63.29,0.927,-0.096,-0.338,0.128,42080,63.07,0.95,0.057,-0.253,0.17
6.277,64613,-105.04,0.926,-0.096,-0.34,0.13,42146,66.18,0.949,0.058,-0.255,0.173
6.3294999999999995,64664,-127.58,0.925,-0.097,-0.341,0.131,42200,71.19,0.948,0.059,-0.257,0.175
6.3855,64722,-95.46,0.924,-0.097,-0.343,0.132,42254,66.18,0.947,0.06,-0.258,0.178
6.436,64772,-117.94,0.923,-0.096,-0.344,0.134,42305,66.64,0.946,0.061,-0.26,0.181
6.486000000000001,64822,-66.85,0.923,-0.096,-0.346,0.135,42355,63.84,0.945,0.062,-0.261,0.183
6.536,64872,-37.51,0.922,-0.098,-0.346,0.136,42405,63.84,0.944,0.063,-0.262,0.186
6.586,64922,-96.25,0.922,-0.099,-0.347,0.137,42455,41.11,0.944,0.064,-0.262,0.188
6.6365,64973,-121.74,0.921,-0.1,-0.347,0.139,42505,40.88,0.943,0.064,-0.263,0.19
6.6865000000000006,65023,-115.37,0.921,-0.101,-0.347,0.141,42555,40.88,0.942,0.065,-0.263,0.194
6.741,65082,-66.85,0.921,-0.1,-0.348,0.142,42605,44.55,0.941,0.066,-0.264,0.196
6.791,65132,-97.45,0.92,-0.1,-0.348,0.144,42655,59.46,0.941,0.067,-0.265,0.198
6.840999999999999,65182,-135.26,0.92,-0.098,-0.348,0.146,42705,21.25,0.94,0.067,-0.265,0.2
6.891,65232,-28.9,0.92,-0.097,-0.347,0.148,42755,77.32,0.939,0.069,-0.266,0.203
6.9415,65282,-81.5,0.921,-0.098,-0.344,0.149,42806,59.57,0.938,0.069,-0.268,0.205
6.9915,65332,-77.51,0.923,-0.1,-0.337,0.15,42856,59.73,0.937,0.07,-0.269,0.206
7.042,65383,-32.78,0.927,-0.103,-0.323,0.153,42906,76.48,0.936,0.071,-0.27,0.208
7.096500000000001,65441,-64.66,0.932,-0.104,-0.307,0.158,42957,78.53,0.936,0.072,-0.271,0.21
7.1465,65491,-99.2,0.938,-0.108,-0.284,0.163,43007,79.93,0.935,0.072,-0.272,0.211
7.1965,65541,-108.98,0.944,-0.115,-0.256,0.168,43057,47.32,0.934,0.072,-0.274,0.213
7.246499999999999,65591,-144.51,0.951,-0.122,-0.223,0.173,43107,56.63,0.934,0.073,-0.274,0.214
7.297000000000001,65641,-127.48,0.957,-0.13,-0.182,0.178,43158,61.67,0.933,0.074,-0.275,0.215
7.3469999999999995,65691,-163.1,0.963,-0.139,-0.135,0.182,43208,61.67,0.933,0.075,-0.275,0.217
7.3975,65742,-174.63,0.967,-0.148,-0.082,0.185,43258,25.09,0.932,0.076,-0.275,0.219
7.4515,65800,-210.87,0.969,-0.153,-0.035,0.187,43308,52.56,0.932,0.075,-0.274,0.22
7.502,65850,-299.62,0.969,-0.153,0.023,0.188,43359,52.56,0.933,0.074,-0.272,0.221
7.552,65900,-282.8,0.966,-0.151,0.082,0.187,43409,66.58,0.933,0.072,-0.27,0.222
7.602,65950,-286.74,0.96,-0.153,0.14,0.184,43459,25.86,0.934,0.072,-0.267,0.223
7.6594999999999995,66000,-288.29,0.951,-0.16,0.192,0.18,43524,79.15,0.935,0.071,-0.262,0.224
7.7115,66050,-323.91,0.941,-0.161,0.239,0.175,43578,74.59,0.936,0.071,-0.257,0.226
7.7620000000000005,66101,-345.51,0.931,-0.158,0.279,0.168,43628,74.59,0.938,0.069,-0.249,0.228
7.8165,66160,-321.81,0.923,-0.161,0.306,0.163,43678,53.29,0.939,0.067,-0.245,0.229
7.8665,66210,-302.45,0.915,-0.166,0.329,0.158,43728,74.92,0.94,0.067,-0.24,0.231
7.9165,66260,-296.56,0.909,-0.169,0.347,0.153,43778,31.03,0.941,0.066,-0.235,0.233
7.9665,66310,-304.88,0.904,-0.172,0.359,0.15,43828,68.08,0.942,0.064,-0.228,0.236
8.0165,66360,-253.17,0.9,-0.175,0.367,0.149,43878,42.44,0.943,0.061,-0.223,0.237
8.066500000000001,66410,-277.98,0.897,-0.182,0.373,0.148,43928,45.66,0.944,0.055,-0.216,0.239
8.117,66461,-221.44,0.894,-0.188,0.378,0.149,43978,43.11,0.947,0.045,-0.206,0.24
8.171,66519,-262.4,0.892,-0.191,0.381,0.149,44028,43.05,0.949,0.036,-0.199,0.241
8.221499999999999,66569,-202.66,0.89,-0.193,0.383,0.149,44079,7.84,0.951,0.026,-0.187,0.243
8.2715,66619,-276.27,0.888,-0.196,0.385,0.151,44129,54.83,0.953,0.017,-0.17,0.248
8.3215,66669,-254.96,0.887,-0.197,0.387,0.153,44179,29.3,0.954,0.01,-0.157,0.252
8.371500000000001,66719,-234.57,0.886,-0.196,0.39,0.154,44229,13.18,0.955,0.004,-0.142,0.258
8.4215,66769,-252.33,0.884,-0.196,0.392,0.157,44279,13.18,0.956,-0.003,-0.11,0.27
8.472000000000001,66820,-269.02,0.883,-0.196,0.394,0.159,44329,7.44,0.956,-0.006,-0.09,0.277
8.526,66878,-287.47,0.882,-0.194,0.397,0.159,44379,1.23,0.956,-0.012,-0.069,0.283
8.576,66928,-227.62,0.88,-0.194,0.399,0.161,44429,1.23,0.955,-0.029,-0.036,0.291
8.626000000000001,66978,-278.86,0.879,-0.196,0.401,0.164,44479,-163.36,0.954,-0.039,-0.014,0.295
8.676,67028,-263.77,0.878,-0.197,0.402,0.166,44529,-33.43,0.952,-0.048,0.007,0.3
8.725999999999999,67078,-206.93,0.876,-0.197,0.404,0.168,44579,-0.93,0.949,-0.06,0.033,0.305
8.776,67128,-268.24,0.875,-0.199,0.406,0.169,44629,-15.28,0.945,-0.076,0.061,0.311
8.8265,67179,-237.49,0.873,-0.202,0.408,0.171,44679,56.63,0.941,-0.086,0.08,0.316
8.881,67238,-229.7,0.871,-0.204,0.411,0.173,44729,9.57,0.937,-0.095,0.097,0.319
8.9315,67288,-272.24,0.869,-0.205,0.413,0.175,44780,-49.89,0.931,-0.11,0.122,0.325
8.9815,67338,-226.49,0.867,-0.205,0.416,0.176,44830,27.09,0.927,-0.117,0.135,0.328
9.031500000000001,67388,-289.11,0.866,-0.205,0.419,0.178,44880,34.77,0.923,-0.123,0.147,0.331
9.081499999999998,67438,-261.09,0.864,-0.206,0.421,0.18,44930,52.83,0.919,-0.131,0.161,0.334
9.131499999999999,67488,-232.33,0.862,-0.208,0.423,0.182,44980,58.07,0.916,-0.136,0.17,0.335
9.1815,67538,-234.14,0.86,-0.21,0.425,0.183,45030,100.79,0.914,-0.139,0.177,0.337
9.236,67597,-235.51,0.859,-0.212,0.426,0.185,45080,100.79,0.911,-0.139,0.186,0.338
9.286000000000001,67647,-237.88,0.857,-0.214,0.427,0.187,45130,71.92,0.91,-0.14,0.189,0.339
9.335999999999999,67697,-203.34,0.856,-0.215,0.428,0.189,45180,118.2,0.909,-0.14,0.191,0.34
9.3955,67747,-177.35,0.855,-0.217,0.429,0.191,45249,111.9,0.909,-0.139,0.195,0.34
9.447500000000002,67797,-250.72,0.854,-0.218,0.43,0.193,45303,120.58,0.909,-0.137,0.196,0.34
9.499500000000001,67847,-240.47,0.853,-0.22,0.43,0.195,45357,115.87,0.908,-0.137,0.197,0.34
9.5505,67898,-229.85,0.852,-0.221,0.431,0.196,45408,98.18,0.908,-0.137,0.197,0.34
9.6045,67956,-172.59,0.851,-0.221,0.432,0.198,45458,130.66,0.908,-0.139,0.196,0.341
9.655000000000001,68006,-219.16,0.849,-0.223,0.432,0.2,45509,71.35,0.908,-0.141,0.195,0.341
9.7055,68056,-207.92,0.848,-0.224,0.433,0.202,45560,108.52,0.908,-0.143,0.194,0.341
9.755500000000001,68106,-255.65,0.847,-0.226,0.434,0.204,45610,100.45,0.908,-0.143,0.194,0.342
9.806000000000001,68156,-271.41,0.845,-0.227,0.435,0.206,45661,81.37,0.907,-0.143,0.194,0.342
9.8565,68206,-269.81,0.844,-0.227,0.436,0.208,45712,105.56,0.906,-0.145,0.194,0.344
9.907,68257,-228.53,0.843,-0.227,0.438,0.21,45762,89.5,0.906,-0.145,0.195,0.345
9.961500000000001,68315,-263.62,0.843,-0.226,0.439,0.211,45813,93.38,0.905,-0.145,0.196,0.346
10.012,68366,-243.62,0.842,-0.227,0.44,0.212,45863,93.38,0.904,-0.146,0.199,0.348
10.062000000000001,68416,-208.83,0.841,-0.227,0.441,0.214,45913,66.31,0.903,-0.147,0.201,0.349
10.112,68466,-264.88,0.84,-0.228,0.442,0.215,45963,83.76,0.902,-0.149,0.204,0.349
10.161999999999999,68516,-220.56,0.839,-0.228,0.443,0.215,46013,83.76,0.9,-0.151,0.208,0.351
10.2625,68617,-253.55,0.837,-0.23,0.445,0.217,46113,100.22,0.898,-0.153,0.213,0.352
10.317,68675,-229.03,0.836,-0.232,0.445,0.217,46164,100.22,0.896,-0.155,0.218,0.353
10.367,68725,-281.29,0.834,-0.234,0.447,0.219,46214,19.25,0.895,-0.156,0.22,0.353
10.417000000000002,68775,-217.15,0.833,-0.236,0.448,0.22,46264,98.51,0.894,-0.157,0.222,0.354
10.4675,68825,-265.17,0.831,-0.238,0.449,0.221,46315,62.13,0.893,-0.157,0.224,0.355
10.5175,68875,-210.25,0.83,-0.239,0.451,0.223,46365,46.11,0.892,-0.158,0.226,0.355
10.567499999999999,68925,-260.41,0.828,-0.239,0.452,0.225,46415,66.91,0.892,-0.159,0.227,0.356
10.617999999999999,68976,-248.44,0.827,-0.239,0.454,0.227,46465,64.18,0.891,-0.159,0.228,0.356
10.672,69034,-219.48,0.826,-0.24,0.455,0.228,46515,65.14,0.89,-0.16,0.229,0.357
10.722,69084,-225.52,0.825,-0.24,0.456,0.23,46565,47.49,0.889,-0.161,0.23,0.358
10.772,69134,-221.67,0.824,-0.24,0.456,0.232,46615,74.69,0.889,-0.162,0.231,0.359
10.822,69184,-209.61,0.822,-0.241,0.457,0.234,46665,67.24,0.888,-0.163,0.231,0.36
10.8725,69234,-216.27,0.821,-0.242,0.458,0.237,46716,22.59,0.887,-0.165,0.232,0.362
10.9225,69284,-232.53,0.82,-0.244,0.458,0.239,46766,41.55,0.886,-0.166,0.233,0.363
10.972999999999999,69335,-222.17,0.818,-0.244,0.459,0.241,46816,24.63,0.885,-0.166,0.235,0.364
11.0275,69393,-222.55,0.817,-0.245,0.46,0.242,46867,24.63,0.883,-0.168,0.237,0.366
11.0775,69443,-201.93,0.816,-0.246,0.462,0.243,46917,4.94,0.882,-0.169,0.238,0.368
11.127500000000001,69493,-234.28,0.813,-0.249,0.464,0.245,46967,-3.44,0.881,-0.17,0.239,0.369
11.1775,69543,-228.1,0.811,-0.252,0.465,0.247,47017,-33.97,0.88,-0.171,0.24,0.37
11.2275,69593,-263.33,0.809,-0.254,0.467,0.247,47067,-17.02,0.878,-0.173,0.242,0.372
11.277999999999999,69643,-236.27,0.809,-0.254,0.467,0.248,47118,-26.26,0.877,-0.174,0.243,0.374
11.3285,69694,-254.63,0.808,-0.254,0.467,0.249,47168,-26.26,0.875,-0.176,0.244,0.377
11.383,69753,-203.57,0.808,-0.255,0.467,0.25,47218,-20.35,0.874,-0.177,0.245,0.379
11.433,69803,-192.15,0.807,-0.257,0.465,0.252,47268,-32.53,0.873,-0.178,0.246,0.38
11.49,69853,-236.13,0.807,-0.261,0.463,0.255,47332,-59.3,0.871,-0.179,0.248,0.382
11.542000000000002,69903,-204.45,0.806,-0.265,0.461,0.258,47386,-51.89,0.87,-0.18,0.249,0.384
11.592500000000001,69953,-195.8,0.805,-0.267,0.461,0.26,47437,-51.89,0.868,-0.181,0.25,0.387
11.6425,70003,-215.8,0.803,-0.269,0.461,0.262,47487,-21.58,0.867,-0.182,0.25,0.389
11.693000000000001,70054,-217.64,0.801,-0.271,0.462,0.264,47537,-27.2,0.866,-0.182,0.251,0.39
11.747,70112,-214.28,0.798,-0.273,0.463,0.267,47587,-30.8,0.865,-0.183,0.251,0.391
11.7975,70162,-237.15,0.795,-0.276,0.465,0.27,47638,-63.07,0.864,-0.184,0.252,0.393
11.8475,70212,-202.02,0.793,-0.278,0.467,0.273,47688,-41.11,0.863,-0.184,0.253,0.393
11.8975,70262,-219.39,0.791,-0.278,0.469,0.276,47738,-49.45,0.863,-0.185,0.254,0.394
11.9475,70312,-240.76,0.789,-0.277,0.471,0.278,47788,-38.94,0.862,-0.186,0.254,0.395
11.9975,70362,-248.24,0.787,-0.275,0.475,0.279,47838,-40.15,0.861,-0.187,0.255,0.396
12.048,70413,-207.62,0.785,-0.278,0.475,0.281,47888,-45.49,0.86,-0.188,0.256,0.397
12.1025,70471,-26.56,0.781,-0.284,0.476,0.284,47939,-58.23,0.859,-0.189,0.256,0.398
12.152999999999999,70521,3.64,0.779,-0.288,0.476,0.288,47990,-60.63,0.858,-0.191,0.257,0.4
12.203,70571,149.42,0.778,-0.285,0.477,0.288,48040,-67.14,0.857,-0.192,0.257,0.401
12.253,70621,354.22,0.779,-0.282,0.48,0.287,48090,-67.14,0.855,-0.194,0.258,0.403
12.303,70671,904.25,0.776,-0.284,0.479,0.291,48140,-73.65,0.854,-0.195,0.259,0.405
12.353,70721,1622.55,0.772,-0.291,0.478,0.297,48190,-40.15,0.853,-0.196,0.26,0.406
12.403500000000001,70772,1921.74,0.771,-0.292,0.48,0.298,48240,-40.15,0.851,-0.197,0.262,0.409
12.458,70831,2896.46,0.771,-0.286,0.485,0.294,48290,-65.41,0.85,-0.198,0.263,0.41
12.508,70881,3410.28,0.772,-0.277,0.491,0.29,48340,-74.02,0.849,-0.199,0.264,0.411
12.558,70931,3921.14,0.771,-0.274,0.495,0.289,48390,-151.95,0.847,-0.2,0.265,0.413
12.608,70981,4432.1,0.769,-0.274,0.496,0.291,48440,-24.96,0.846,-0.203,0.265,0.415
12.658000000000001,71031,5107.23,0.766,-0.278,0.497,0.295,48490,-26.8,0.844,-0.205,0.264,0.417
12.708,71081,5107.23,0.762,-0.286,0.497,0.299,48540,-26.8,0.843,-0.206,0.264,0.419
