Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
89385,9.957,11126.68,0.775,-0.278,0.513,0.241,S
89443,10.015,12213.07,0.774,-0.277,0.513,0.241,S
89493,10.065,10882.18,0.773,-0.278,0.514,0.242,S
89543,10.115,10952.54,0.772,-0.279,0.515,0.244,S
89593,10.165,10927.14,0.771,-0.279,0.516,0.245,S
89643,10.215,10858.82,0.77,-0.28,0.517,0.246,S
89744,10.316,10703.56,0.766,-0.282,0.519,0.249,S
89802,10.374,10541.71,0.765,-0.284,0.519,0.25,S
89852,10.424,10908.11,0.764,-0.285,0.52,0.252,S
89902,10.474,11270.47,0.762,-0.286,0.521,0.254,S
89952,10.524,11509.34,0.759,-0.287,0.522,0.257,S
90002,10.574,11596.63,0.758,-0.287,0.525,0.258,S
90053,10.625,11674.29,0.755,-0.286,0.527,0.26,S
90103,10.675,11874.71,0.752,-0.287,0.53,0.263,S
90162,10.734,12590.27,0.75,-0.288,0.532,0.265,S
90212,10.784,12967.03,0.746,-0.29,0.535,0.268,S
90262,10.834,13235.62,0.742,-0.292,0.538,0.27,S
90312,10.884,13456.71,0.738,-0.292,0.542,0.272,S
90362,10.934,13468.63,0.735,-0.291,0.546,0.273,S
90412,10.984,13655.18,0.732,-0.29,0.55,0.274,S
90463,11.035,13853.71,0.729,-0.29,0.554,0.275,S
90521,11.093,13837.71,0.726,-0.29,0.557,0.276,S
90571,11.143,13698.39,0.724,-0.289,0.56,0.276,S
90621,11.193,13512.18,0.723,-0.288,0.563,0.275,S
90671,11.243,13661.08,0.722,-0.287,0.566,0.274,S
90721,11.293,13588.09,0.721,-0.286,0.568,0.273,S
90771,11.343,13463.72,0.719,-0.288,0.569,0.273,S
90821,11.393,13429.27,0.719,-0.289,0.57,0.272,S
90881,11.453,12661.54,0.719,-0.287,0.571,0.27,S
90931,11.503,12268.93,0.716,-0.292,0.571,0.272,S
90981,11.553,-174.38,0.714,-0.296,0.571,0.272,S
91031,11.603,13139.37,0.712,-0.298,0.573,0.272,S
91081,11.653,14287.94,0.71,-0.301,0.574,0.273,S
91131,11.703,14809.31,0.707,-0.304,0.575,0.273,S
91182,11.754,15038.69,0.706,-0.304,0.578,0.273,S
91240,11.812,13822.32,0.705,-0.303,0.579,0.272,S
91290,11.862,12122.37,0.704,-0.301,0.581,0.272,S
91340,11.912,10146.09,0.703,-0.302,0.582,0.272,S
91390,11.962,8851.25,0.703,-0.3,0.584,0.271,S
91440,12.012,8158.66,0.702,-0.3,0.586,0.27,S
91490,12.062,8074.23,0.7,-0.302,0.586,0.27,S
91541,12.113,8431.37,0.699,-0.302,0.588,0.27,S
91600,12.172,8838.69,0.699,-0.301,0.589,0.269,S
91650,12.222,8744.93,0.698,-0.3,0.591,0.268,S
91700,12.272,8576.0,0.697,-0.301,0.592,0.268,S
91750,12.322,8319.81,0.697,-0.301,0.592,0.267,S
91800,12.372,8060.31,0.697,-0.3,0.594,0.266,S
91850,12.422,33205.72,0.696,-0.299,0.595,0.265,S
91901,12.473,7503.71,0.696,-0.298,0.597,0.264,S
91959,12.531,7554.91,0.695,-0.297,0.598,0.264,S
92009,12.581,7546.15,0.694,-0.296,0.6,0.264,S
92059,12.631,7565.6,0.692,-0.297,0.601,0.264,S
92109,12.681,7611.44,0.691,-0.299,0.601,0.265,S
92159,12.731,7810.99,0.689,-0.3,0.603,0.265,S
92209,12.781,8328.86,0.687,-0.301,0.604,0.265,S
92259,12.831,9261.49,0.685,-0.301,0.607,0.264,S
92319,12.891,13416.19,0.683,-0.3,0.61,0.262,S
92369,12.941,14389.78,0.682,-0.302,0.612,0.26,S
92419,12.991,14925.56,0.681,-0.304,0.613,0.259,S
92469,13.041,15251.02,0.679,-0.305,0.614,0.258,S
92519,13.091,15195.11,0.677,-0.307,0.616,0.258,S
92569,13.141,15241.59,0.675,-0.308,0.617,0.258,S
92620,13.192,15505.69,0.673,-0.31,0.619,0.258,S
92678,13.25,15612.16,0.671,-0.312,0.62,0.259,S
92728,13.3,15818.37,0.668,-0.314,0.621,0.259,S
92778,13.35,15782.8,0.665,-0.316,0.623,0.261,S
92828,13.4,16032.65,0.662,-0.318,0.625,0.262,S
92878,13.45,16882.66,0.659,-0.319,0.627,0.264,S
92928,13.5,17872.12,0.655,-0.321,0.629,0.266,S
92979,13.551,18720.43,0.652,-0.322,0.631,0.268,S
93037,13.609,18863.48,0.649,-0.324,0.632,0.27,S
93088,13.66,18500.74,0.645,-0.325,0.634,0.272,S
93138,13.71,18580.04,0.642,-0.328,0.636,0.274,S
93188,13.76,18910.09,0.638,-0.331,0.637,0.276,S
93238,13.81,19229.62,0.634,-0.335,0.638,0.28,S
93288,13.86,19577.29,0.63,-0.338,0.638,0.282,S
93339,13.911,19139.03,0.629,-0.335,0.642,0.279,S
93397,13.969,14512.01,0.628,-0.331,0.646,0.278,S
93447,14.019,9530.61,0.627,-0.325,0.651,0.276,S
93497,14.069,3350.38,0.626,-0.316,0.657,0.273,S
93547,14.119,-261.67,0.626,-0.321,0.65,0.284,S
93597,14.169,-200.33,0.63,-0.331,0.632,0.303,S
93647,14.219,-243.42,0.645,-0.329,0.613,0.311,S
93698,14.27,-148.94,0.663,-0.325,0.593,0.32,S
93756,14.328,-170.11,0.673,-0.33,0.571,0.333,S
93806,14.378,-109.91,0.682,-0.34,0.545,0.347,S
93856,14.428,-121.1,0.689,-0.347,0.524,0.357,S
93906,14.478,-90.15,0.696,-0.349,0.51,0.362,S
93956,14.528,-111.17,0.7,-0.352,0.501,0.365,S
94007,14.579,-105.19,0.702,-0.355,0.496,0.365,S
94058,14.63,-191.71,0.7,-0.36,0.494,0.366,S
94116,14.688,-174.14,0.697,-0.364,0.496,0.366,S
94166,14.738,-142.03,0.694,-0.363,0.501,0.366,S
94216,14.788,-130.0,0.693,-0.357,0.509,0.363,S
94266,14.838,1247.05,0.691,-0.358,0.51,0.363,S
94316,14.888,1507.32,0.687,-0.364,0.509,0.367,S
94366,14.938,1507.32,0.686,-0.363,0.51,0.369,S
94417,14.989,3015.02,0.685,-0.36,0.512,0.37,S
94475,15.047,4964.56,0.682,-0.362,0.512,0.374,S
94525,15.097,5673.6,0.678,-0.366,0.512,0.376,S
94575,15.147,6149.22,0.677,-0.365,0.515,0.376,S
94625,15.197,6887.37,0.676,-0.363,0.517,0.376,S
94675,15.247,7631.26,0.671,-0.367,0.518,0.38,S
94726,15.298,7952.58,0.666,-0.373,0.519,0.384,S
94776,15.348,8416.98,0.663,-0.373,0.522,0.383,S
94835,15.407,9217.88,0.662,-0.371,0.526,0.382,S
94885,15.457,9597.03,0.661,-0.371,0.529,0.38,S
94935,15.507,9992.23,0.66,-0.37,0.531,0.379,S
94985,15.557,10319.36,0.66,-0.367,0.535,0.376,S
95035,15.607,10486.74,0.66,-0.363,0.539,0.374,S
95085,15.657,10389.81,0.663,-0.356,0.544,0.369,S
95136,15.708,10764.67,0.665,-0.349,0.547,0.367,S
95194,15.766,15968.97,0.665,-0.348,0.548,0.367,S
95244,15.816,12618.44,0.664,-0.349,0.548,0.366,S
95294,15.866,13061.13,0.663,-0.35,0.55,0.365,S
95344,15.916,12747.92,0.662,-0.351,0.551,0.365,S
95394,15.966,11904.67,0.66,-0.352,0.552,0.364,S
95444,16.016,11221.42,0.659,-0.353,0.555,0.364,S
95495,16.067,9886.84,0.656,-0.355,0.556,0.364,S
95554,16.126,6857.6,0.652,-0.36,0.556,0.367,S
95604,16.176,6629.24,0.651,-0.36,0.557,0.366,S
95654,16.226,6004.91,0.651,-0.358,0.56,0.363,S
95704,16.276,6099.79,0.65,-0.358,0.562,0.363,S
95754,16.326,6299.43,0.649,-0.358,0.563,0.363,S
95804,16.376,6933.25,0.65,-0.358,0.564,0.361,S
95855,16.427,7126.22,0.65,-0.357,0.565,0.359,S
95913,16.485,7566.44,0.652,-0.354,0.566,0.356,S
95963,16.535,7493.89,0.653,-0.352,0.568,0.354,S
96013,16.585,7070.95,0.654,-0.351,0.569,0.352,S
96063,16.635,6435.59,0.653,-0.351,0.569,0.351,S
96113,16.685,5754.95,0.654,-0.351,0.57,0.349,S
96163,16.735,5186.93,0.654,-0.35,0.572,0.347,S
96214,16.786,4913.23,0.655,-0.349,0.572,0.345,S
96273,16.845,4454.38,0.656,-0.348,0.573,0.343,S
96323,16.895,4253.23,0.656,-0.348,0.575,0.341,S
96373,16.945,4281.31,0.657,-0.346,0.577,0.338,S
96423,16.995,4460.51,0.657,-0.345,0.579,0.335,S
96473,17.045,5422.04,0.657,-0.343,0.581,0.333,S
96523,17.095,6693.7,0.657,-0.34,0.585,0.329,S
96574,17.146,8613.55,0.658,-0.337,0.589,0.325,S
96632,17.204,10149.15,0.656,-0.337,0.591,0.323,S
96682,17.254,10901.16,0.655,-0.34,0.592,0.322,S
96732,17.304,11813.87,0.656,-0.339,0.594,0.317,S
96782,17.354,11742.4,0.656,-0.339,0.595,0.315,S
96832,17.404,11966.71,0.655,-0.34,0.596,0.314,S
96882,17.454,12532.46,0.654,-0.34,0.598,0.312,S
96932,17.504,12653.62,0.654,-0.34,0.599,0.311,S
96991,17.563,13571.21,0.653,-0.339,0.601,0.309,S
97042,17.614,14043.24,0.653,-0.337,0.603,0.306,S
97092,17.664,14705.37,0.653,-0.334,0.606,0.304,S
97142,17.714,15682.87,0.652,-0.333,0.608,0.304,S
97192,17.764,16355.46,0.65,-0.334,0.609,0.305,S
97242,17.814,16705.21,0.648,-0.337,0.609,0.307,S
97293,17.865,13888.3,0.645,-0.338,0.611,0.308,S
97351,17.923,17371.93,0.642,-0.338,0.613,0.309,S
97401,17.973,16990.1,0.637,-0.339,0.617,0.311,S
97451,18.023,16512.29,0.633,-0.339,0.621,0.312,S
97501,18.073,16140.44,0.628,-0.342,0.623,0.313,S
97551,18.123,15854.39,0.625,-0.345,0.625,0.313,S
97601,18.173,15854.39,0.622,-0.348,0.626,0.313,S
97652,18.224,16387.34,0.62,-0.351,0.627,0.313,S
97710,18.282,15914.12,0.619,-0.352,0.628,0.312,S
97760,18.332,12271.46,0.619,-0.348,0.632,0.308,S
97810,18.382,4785.74,0.624,-0.333,0.639,0.299,S
97860,18.432,-182.99,0.629,-0.325,0.638,0.3,S
97910,18.482,-307.12,0.635,-0.334,0.619,0.316,S
97961,18.533,-171.81,0.651,-0.338,0.596,0.325,S
98012,18.584,-195.07,0.668,-0.34,0.571,0.332,S
98070,18.642,-169.56,0.679,-0.346,0.549,0.34,S
98120,18.692,-127.34,0.687,-0.356,0.526,0.35,S
98170,18.742,-157.21,0.69,-0.367,0.508,0.359,S
98220,18.792,-130.79,0.691,-0.376,0.495,0.367,S
98270,18.842,-152.25,0.691,-0.382,0.487,0.371,S
98320,18.892,-185.14,0.69,-0.385,0.485,0.372,S
98371,18.943,-200.36,0.689,-0.387,0.485,0.373,S
98429,19.001,-155.95,0.686,-0.389,0.486,0.374,S
98479,19.051,1838.82,0.683,-0.392,0.487,0.375,S
98529,19.101,1868.6,0.678,-0.399,0.487,0.377,S
98579,19.151,2551.18,0.678,-0.396,0.489,0.377,S
98629,19.201,3368.1,0.68,-0.39,0.492,0.376,S
98680,19.252,4237.52,0.676,-0.393,0.492,0.381,S
98731,19.303,5301.08,0.671,-0.398,0.491,0.385,S
98789,19.361,6163.88,0.667,-0.402,0.49,0.388,S
98839,19.411,6354.61,0.667,-0.401,0.492,0.388,S
98889,19.461,6460.99,0.666,-0.4,0.493,0.389,S
98939,19.511,6656.39,0.664,-0.401,0.495,0.39,S
98989,19.561,6920.16,0.66,-0.402,0.497,0.392,S
99039,19.611,7270.21,0.657,-0.401,0.502,0.391,S
99090,19.662,7327.14,0.656,-0.398,0.506,0.39,S
99148,19.72,7936.38,0.654,-0.398,0.509,0.391,S
99198,19.77,8646.45,0.65,-0.402,0.51,0.393,S
99248,19.82,9181.93,0.648,-0.403,0.511,0.393,S
99298,19.87,9459.67,0.647,-0.401,0.515,0.392,S
99348,19.92,9682.86,0.648,-0.396,0.519,0.389,S
99399,19.971,10046.19,0.649,-0.391,0.524,0.387,S
99449,20.021,10246.96,0.648,-0.389,0.527,0.387,S
99508,20.08,10763.3,0.646,-0.389,0.529,0.388,S
99558,20.13,11745.61,0.644,-0.388,0.532,0.387,S
99608,20.18,12161.87,0.643,-0.386,0.535,0.386,S
99658,20.23,11828.03,0.642,-0.384,0.538,0.385,S
99708,20.28,11481.05,0.64,-0.386,0.539,0.386,S
99758,20.33,11879.62,0.638,-0.388,0.54,0.386,S
99809,20.381,12625.74,0.637,-0.388,0.542,0.384,S
99867,20.439,14708.44,0.636,-0.386,0.546,0.382,S
99917,20.489,14704.0,0.634,-0.387,0.548,0.383,S
100017,20.589,12613.72,0.632,-0.387,0.551,0.381,S
100067,20.639,11376.88,0.632,-0.386,0.552,0.38,S
100117,20.689,10226.99,0.632,-0.386,0.553,0.38,S
100167,20.739,9056.25,0.632,-0.386,0.553,0.379,S
100227,20.799,8846.96,0.632,-0.387,0.553,0.379,S
100277,20.849,8903.51,0.632,-0.386,0.553,0.378,S
100327,20.899,9000.29,0.633,-0.385,0.555,0.376,S
100377,20.949,8594.39,0.633,-0.383,0.557,0.375,S
100427,20.999,8493.61,0.633,-0.383,0.558,0.375,S
100477,21.049,8476.3,0.632,-0.383,0.558,0.374,S
100528,21.1,8570.78,0.633,-0.382,0.559,0.372,S
100586,21.158,8337.66,0.634,-0.381,0.559,0.371,S
100636,21.208,7994.77,0.635,-0.38,0.561,0.369,S
100686,21.258,7914.74,0.636,-0.379,0.562,0.368,S
100736,21.308,7801.9,0.636,-0.377,0.563,0.366,S
100786,21.358,7631.55,0.636,-0.376,0.565,0.364,S
100836,21.408,7349.82,0.637,-0.373,0.568,0.36,S
100887,21.459,6845.37,0.639,-0.37,0.571,0.356,S
100946,21.518,6844.35,0.64,-0.368,0.573,0.353,S
100996,21.568,7856.2,0.642,-0.367,0.574,0.349,S
101046,21.618,8930.89,0.644,-0.365,0.576,0.345,S
101096,21.668,10030.28,0.643,-0.365,0.578,0.341,S
101146,21.718,8630.77,0.642,-0.368,0.58,0.338,S
101196,21.768,11611.9,0.641,-0.368,0.583,0.334,S
101247,21.819,11967.58,0.641,-0.369,0.584,0.331,S
101305,21.877,12327.61,0.64,-0.371,0.585,0.329,S
101355,21.927,12540.2,0.638,-0.374,0.586,0.328,S
101405,21.977,12905.9,0.637,-0.376,0.587,0.326,S
101455,22.027,13036.9,0.635,-0.378,0.588,0.325,S
101505,22.077,13116.74,0.634,-0.38,0.589,0.324,S
101555,22.127,13596.03,0.632,-0.38,0.591,0.324,S
101606,22.178,13741.6,0.63,-0.381,0.592,0.324,S
101665,22.237,14572.97,0.628,-0.382,0.594,0.324,S
101715,22.287,15118.33,0.626,-0.382,0.596,0.324,S
101765,22.337,15210.35,0.623,-0.382,0.598,0.326,S
101815,22.387,15424.64,0.619,-0.381,0.602,0.327,S
101865,22.437,15105.43,0.615,-0.379,0.606,0.329,S
101915,22.487,14732.76,0.612,-0.377,0.611,0.33,S
101966,22.538,14562.12,0.608,-0.374,0.617,0.33,S
102024,22.596,13700.78,0.604,-0.374,0.62,0.331,S
102074,22.646,12204.94,0.6,-0.375,0.622,0.333,S
102124,22.696,9118.73,0.601,-0.371,0.625,0.33,S
102174,22.746,3401.71,0.607,-0.352,0.637,0.318,S
102224,22.796,-267.18,0.612,-0.35,0.628,0.327,S
102274,22.846,-236.71,0.624,-0.356,0.602,0.345,S
102325,22.897,-217.59,0.649,-0.352,0.575,0.351,S
102384,22.956,-199.34,0.668,-0.349,0.55,0.357,S
102434,23.006,-122.85,0.683,-0.355,0.522,0.366,S
102484,23.056,-127.23,0.688,-0.365,0.5,0.375,S
102534,23.106,-120.95,0.691,-0.372,0.487,0.38,S
