Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
60970,2.665,-66.85,0.983,-0.067,-0.162,0.048,S
61020,2.715,-62.67,0.982,-0.068,-0.164,0.049,S
61071,2.766,-79.11,0.982,-0.068,-0.167,0.051,S
61129,2.824,-128.51,0.981,-0.068,-0.169,0.052,S
61179,2.874,-128.51,0.981,-0.068,-0.172,0.053,S
61229,2.924,19026.92,0.98,-0.068,-0.176,0.054,S
61279,2.974,-118.58,0.979,-0.069,-0.179,0.055,S
61329,3.024,-68.99,0.979,-0.07,-0.182,0.057,S
61379,3.074,-89.42,0.978,-0.071,-0.184,0.058,S
61430,3.125,-82.56,0.977,-0.072,-0.187,0.059,S
61489,3.184,-91.08,0.977,-0.073,-0.19,0.061,S
61539,3.234,17.8,0.976,-0.074,-0.192,0.062,S
61589,3.284,-130.55,0.975,-0.075,-0.195,0.064,S
61639,3.334,-87.67,0.974,-0.076,-0.197,0.065,S
61689,3.384,-79.35,0.974,-0.077,-0.2,0.067,S
61739,3.434,-85.54,0.973,-0.078,-0.202,0.069,S
61790,3.485,-105.04,0.973,-0.079,-0.204,0.071,S
61848,3.543,-86.21,0.972,-0.079,-0.206,0.073,S
61898,3.593,-113.8,0.971,-0.08,-0.208,0.075,S
61948,3.643,-56.83,0.971,-0.08,-0.21,0.077,S
61998,3.693,-101.98,0.97,-0.08,-0.212,0.079,S
62048,3.743,-66.36,0.97,-0.08,-0.214,0.081,S
62098,3.793,-109.62,0.969,-0.08,-0.217,0.083,S
62149,3.844,-57.51,0.968,-0.08,-0.219,0.084,S
62207,3.902,-30.41,0.967,-0.08,-0.222,0.084,S
62257,3.952,-100.08,0.967,-0.081,-0.225,0.085,S
62307,4.002,-63.93,0.966,-0.082,-0.228,0.084,S
62357,4.052,-124.31,0.965,-0.083,-0.231,0.084,S
62407,4.102,-77.12,0.964,-0.084,-0.234,0.084,S
62457,4.152,-110.21,0.963,-0.085,-0.237,0.084,S
62508,4.203,-55.46,0.962,-0.086,-0.241,0.083,S
62566,4.261,-138.29,0.962,-0.086,-0.243,0.083,S
62617,4.312,-71.61,0.961,-0.087,-0.246,0.083,S
62667,4.362,-68.11,0.96,-0.088,-0.249,0.083,S
62717,4.412,-54.83,0.959,-0.088,-0.252,0.083,S
62767,4.462,-99.35,0.959,-0.088,-0.255,0.083,S
62817,4.512,-81.69,0.958,-0.089,-0.257,0.083,S
62868,4.563,-72.05,0.957,-0.089,-0.26,0.084,S
62926,4.621,-77.01,0.957,-0.089,-0.261,0.084,S
62976,4.671,-63.64,0.956,-0.089,-0.263,0.086,S
63026,4.721,-83.78,0.956,-0.089,-0.265,0.087,S
63076,4.771,-45.48,0.955,-0.089,-0.266,0.089,S
63126,4.821,-128.45,0.954,-0.09,-0.268,0.09,S
63176,4.871,-91.52,0.953,-0.09,-0.271,0.092,S
63227,4.922,-116.19,0.952,-0.09,-0.273,0.093,S
63285,4.98,-68.8,0.952,-0.09,-0.276,0.094,S
63335,5.03,-61.69,0.951,-0.09,-0.279,0.095,S
63385,5.08,-74.35,0.95,-0.091,-0.282,0.096,S
63435,5.13,-65.92,0.949,-0.091,-0.285,0.097,S
63485,5.18,-118.47,0.948,-0.092,-0.287,0.098,S
63535,5.23,-71.67,0.947,-0.093,-0.29,0.098,S
63586,5.281,-51.72,0.946,-0.094,-0.293,0.099,S
63644,5.339,-90.5,0.945,-0.095,-0.295,0.099,S
63694,5.389,12654.53,0.944,-0.095,-0.297,0.1,S
63744,5.439,-69.19,0.943,-0.096,-0.3,0.101,S
63794,5.489,-82.96,0.942,-0.097,-0.302,0.102,S
63844,5.539,-462.64,0.941,-0.097,-0.304,0.103,S
63895,5.59,-71.61,0.94,-0.097,-0.306,0.104,S
63945,5.64,-59.64,0.94,-0.098,-0.308,0.106,S
64004,5.699,-41.69,0.939,-0.097,-0.311,0.107,S
64054,5.749,-41.69,0.938,-0.097,-0.314,0.109,S
64104,5.799,-41.69,0.936,-0.096,-0.316,0.111,S
64154,5.849,-41.69,0.935,-0.096,-0.319,0.113,S
64204,5.899,-86.41,0.934,-0.096,-0.322,0.115,S
64254,5.949,-125.33,0.933,-0.096,-0.325,0.116,S
64305,6.0,-96.72,0.932,-0.096,-0.327,0.118,S
64363,6.058,-92.74,0.931,-0.096,-0.33,0.12,S
64413,6.108,-129.56,0.93,-0.096,-0.332,0.122,S
64463,6.158,-87.58,0.928,-0.096,-0.335,0.124,S
64513,6.208,-46.36,0.927,-0.096,-0.336,0.126,S
64563,6.258,-63.29,0.927,-0.096,-0.338,0.128,S
64613,6.308,-105.04,0.926,-0.096,-0.34,0.13,S
64664,6.359,-127.58,0.925,-0.097,-0.341,0.131,S
64722,6.417,-95.46,0.924,-0.097,-0.343,0.132,S
64772,6.467,-117.94,0.923,-0.096,-0.344,0.134,S
64822,6.517,-66.85,0.923,-0.096,-0.346,0.135,S
64872,6.567,-37.51,0.922,-0.098,-0.346,0.136,S
64922,6.617,-96.25,0.922,-0.099,-0.347,0.137,S
64973,6.668,-121.74,0.921,-0.1,-0.347,0.139,S
65023,6.718,-115.37,0.921,-0.101,-0.347,0.141,S
65082,6.777,-66.85,0.921,-0.1,-0.348,0.142,S
65132,6.827,-97.45,0.92,-0.1,-0.348,0.144,S
65182,6.877,-135.26,0.92,-0.098,-0.348,0.146,S
65232,6.927,-28.9,0.92,-0.097,-0.347,0.148,S
65282,6.977,-81.5,0.921,-0.098,-0.344,0.149,S
65332,7.027,-77.51,0.923,-0.1,-0.337,0.15,S
65383,7.078,-32.78,0.927,-0.103,-0.323,0.153,S
65441,7.136,-64.66,0.932,-0.104,-0.307,0.158,S
65491,7.186,-99.2,0.938,-0.108,-0.284,0.163,S
65541,7.236,-108.98,0.944,-0.115,-0.256,0.168,S
65591,7.286,-144.51,0.951,-0.122,-0.223,0.173,S
65641,7.336,-127.48,0.957,-0.13,-0.182,0.178,S
65691,7.386,-163.1,0.963,-0.139,-0.135,0.182,S
65742,7.437,-174.63,0.967,-0.148,-0.082,0.185,S
65800,7.495,-210.87,0.969,-0.153,-0.035,0.187,S
65850,7.545,-299.62,0.969,-0.153,0.023,0.188,S
65900,7.595,-282.8,0.966,-0.151,0.082,0.187,S
65950,7.645,-286.74,0.96,-0.153,0.14,0.184,S
66000,7.695,-288.29,0.951,-0.16,0.192,0.18,S
66050,7.745,-323.91,0.941,-0.161,0.239,0.175,S
66101,7.796,-345.51,0.931,-0.158,0.279,0.168,S
66160,7.855,-321.81,0.923,-0.161,0.306,0.163,S
66210,7.905,-302.45,0.915,-0.166,0.329,0.158,S
66260,7.955,-296.56,0.909,-0.169,0.347,0.153,S
66310,8.005,-304.88,0.904,-0.172,0.359,0.15,S
66360,8.055,-253.17,0.9,-0.175,0.367,0.149,S
66410,8.105,-277.98,0.897,-0.182,0.373,0.148,S
66461,8.156,-221.44,0.894,-0.188,0.378,0.149,S
66519,8.214,-262.4,0.892,-0.191,0.381,0.149,S
66569,8.264,-202.66,0.89,-0.193,0.383,0.149,S
66619,8.314,-276.27,0.888,-0.196,0.385,0.151,S
66669,8.364,-254.96,0.887,-0.197,0.387,0.153,S
66719,8.414,-234.57,0.886,-0.196,0.39,0.154,S
66769,8.464,-252.33,0.884,-0.196,0.392,0.157,S
66820,8.515,-269.02,0.883,-0.196,0.394,0.159,S
66878,8.573,-287.47,0.882,-0.194,0.397,0.159,S
66928,8.623,-227.62,0.88,-0.194,0.399,0.161,S
66978,8.673,-278.86,0.879,-0.196,0.401,0.164,S
67028,8.723,-263.77,0.878,-0.197,0.402,0.166,S
67078,8.773,-206.93,0.876,-0.197,0.404,0.168,S
67128,8.823,-268.24,0.875,-0.199,0.406,0.169,S
67179,8.874,-237.49,0.873,-0.202,0.408,0.171,S
67238,8.933,-229.7,0.871,-0.204,0.411,0.173,S
67288,8.983,-272.24,0.869,-0.205,0.413,0.175,S
67338,9.033,-226.49,0.867,-0.205,0.416,0.176,S
67388,9.083,-289.11,0.866,-0.205,0.419,0.178,S
67438,9.133,-261.09,0.864,-0.206,0.421,0.18,S
67488,9.183,-232.33,0.862,-0.208,0.423,0.182,S
67538,9.233,-234.14,0.86,-0.21,0.425,0.183,S
67597,9.292,-235.51,0.859,-0.212,0.426,0.185,S
67647,9.342,-237.88,0.857,-0.214,0.427,0.187,S
67697,9.392,-203.34,0.856,-0.215,0.428,0.189,S
67747,9.442,-177.35,0.855,-0.217,0.429,0.191,S
67797,9.492,-250.72,0.854,-0.218,0.43,0.193,S
67847,9.542,-240.47,0.853,-0.22,0.43,0.195,S
67898,9.593,-229.85,0.852,-0.221,0.431,0.196,S
67956,9.651,-172.59,0.851,-0.221,0.432,0.198,S
68006,9.701,-219.16,0.849,-0.223,0.432,0.2,S
68056,9.751,-207.92,0.848,-0.224,0.433,0.202,S
68106,9.801,-255.65,0.847,-0.226,0.434,0.204,S
68156,9.851,-271.41,0.845,-0.227,0.435,0.206,S
68206,9.901,-269.81,0.844,-0.227,0.436,0.208,S
68257,9.952,-228.53,0.843,-0.227,0.438,0.21,S
68315,10.01,-263.62,0.843,-0.226,0.439,0.211,S
68366,10.061,-243.62,0.842,-0.227,0.44,0.212,S
68416,10.111,-208.83,0.841,-0.227,0.441,0.214,S
68466,10.161,-264.88,0.84,-0.228,0.442,0.215,S
68516,10.211,-220.56,0.839,-0.228,0.443,0.215,S
68617,10.312,-253.55,0.837,-0.23,0.445,0.217,S
68675,10.37,-229.03,0.836,-0.232,0.445,0.217,S
68725,10.42,-281.29,0.834,-0.234,0.447,0.219,S
68775,10.47,-217.15,0.833,-0.236,0.448,0.22,S
68825,10.52,-265.17,0.831,-0.238,0.449,0.221,S
68875,10.57,-210.25,0.83,-0.239,0.451,0.223,S
68925,10.62,-260.41,0.828,-0.239,0.452,0.225,S
68976,10.671,-248.44,0.827,-0.239,0.454,0.227,S
69034,10.729,-219.48,0.826,-0.24,0.455,0.228,S
69084,10.779,-225.52,0.825,-0.24,0.456,0.23,S
69134,10.829,-221.67,0.824,-0.24,0.456,0.232,S
69184,10.879,-209.61,0.822,-0.241,0.457,0.234,S
69234,10.929,-216.27,0.821,-0.242,0.458,0.237,S
69284,10.979,-232.53,0.82,-0.244,0.458,0.239,S
69335,11.03,-222.17,0.818,-0.244,0.459,0.241,S
69393,11.088,-222.55,0.817,-0.245,0.46,0.242,S
69443,11.138,-201.93,0.816,-0.246,0.462,0.243,S
69493,11.188,-234.28,0.813,-0.249,0.464,0.245,S
69543,11.238,-228.1,0.811,-0.252,0.465,0.247,S
69593,11.288,-263.33,0.809,-0.254,0.467,0.247,S
69643,11.338,-236.27,0.809,-0.254,0.467,0.248,S
69694,11.389,-254.63,0.808,-0.254,0.467,0.249,S
69753,11.448,-203.57,0.808,-0.255,0.467,0.25,S
69803,11.498,-192.15,0.807,-0.257,0.465,0.252,S
69853,11.548,-236.13,0.807,-0.261,0.463,0.255,S
69903,11.598,-204.45,0.806,-0.265,0.461,0.258,S
69953,11.648,-195.8,0.805,-0.267,0.461,0.26,S
70003,11.698,-215.8,0.803,-0.269,0.461,0.262,S
70054,11.749,-217.64,0.801,-0.271,0.462,0.264,S
70112,11.807,-214.28,0.798,-0.273,0.463,0.267,S
70162,11.857,-237.15,0.795,-0.276,0.465,0.27,S
70212,11.907,-202.02,0.793,-0.278,0.467,0.273,S
70262,11.957,-219.39,0.791,-0.278,0.469,0.276,S
70312,12.007,-240.76,0.789,-0.277,0.471,0.278,S
70362,12.057,-248.24,0.787,-0.275,0.475,0.279,S
70413,12.108,-207.62,0.785,-0.278,0.475,0.281,S
70471,12.166,-26.56,0.781,-0.284,0.476,0.284,S
70521,12.216,3.64,0.779,-0.288,0.476,0.288,S
70571,12.266,149.42,0.778,-0.285,0.477,0.288,S
70621,12.316,354.22,0.779,-0.282,0.48,0.287,S
70671,12.366,904.25,0.776,-0.284,0.479,0.291,S
70721,12.416,1622.55,0.772,-0.291,0.478,0.297,S
70772,12.467,1921.74,0.771,-0.292,0.48,0.298,S
70831,12.526,2896.46,0.771,-0.286,0.485,0.294,S
70881,12.576,3410.28,0.772,-0.277,0.491,0.29,S
70931,12.626,3921.14,0.771,-0.274,0.495,0.289,S
70981,12.676,4432.1,0.769,-0.274,0.496,0.291,S
71031,12.726,5107.23,0.766,-0.278,0.497,0.295,S
71081,12.776,5107.23,0.762,-0.286,0.497,0.299,S
71132,12.827,6399.97,0.758,-0.293,0.497,0.303,S
71190,12.885,7280.43,0.755,-0.297,0.497,0.304,S
71240,12.935,7633.19,0.753,-0.299,0.498,0.305,S
71290,12.985,8147.42,0.752,-0.3,0.499,0.307,S
71340,13.035,8594.04,0.75,-0.303,0.499,0.309,S
71390,13.085,8847.84,0.748,-0.304,0.5,0.31,S
71440,13.135,8971.88,0.747,-0.304,0.501,0.31,S
71491,13.186,8986.57,0.746,-0.303,0.502,0.311,S
71549,13.244,9052.6,0.746,-0.303,0.503,0.312,S
71599,13.294,9136.48,0.745,-0.301,0.505,0.312,S
71649,13.344,9056.93,0.744,-0.3,0.506,0.313,S
71699,13.394,8900.39,0.742,-0.302,0.506,0.316,S
71749,13.444,8894.8,0.742,-0.304,0.506,0.317,S
71799,13.494,8829.5,0.741,-0.304,0.506,0.317,S
71850,13.545,8769.27,0.741,-0.304,0.505,0.318,S
71909,13.604,8820.74,0.741,-0.304,0.505,0.318,S
71959,13.654,8863.22,0.741,-0.304,0.505,0.319,S
72009,13.704,8879.48,0.741,-0.304,0.505,0.319,S
72059,13.754,8938.34,0.74,-0.305,0.505,0.319,S
72109,13.804,9025.49,0.74,-0.305,0.505,0.32,S
72159,13.854,9075.32,0.739,-0.305,0.505,0.32,S
72210,13.905,9101.01,0.739,-0.306,0.506,0.321,S
72268,13.963,9353.25,0.738,-0.307,0.506,0.322,S
72318,14.013,9339.58,0.737,-0.307,0.506,0.322,S
72368,14.063,9353.34,0.737,-0.308,0.507,0.323,S
72418,14.113,9247.91,0.736,-0.308,0.507,0.323,S
72468,14.163,9352.58,0.735,-0.309,0.507,0.324,S
72518,14.213,9325.61,0.735,-0.309,0.507,0.325,S
72569,14.264,9230.69,0.734,-0.309,0.507,0.325,S
72627,14.322,9114.49,0.734,-0.309,0.507,0.326,S
72677,14.372,9041.22,0.734,-0.309,0.508,0.327,S
72727,14.422,8916.12,0.733,-0.309,0.508,0.327,S
72777,14.472,8788.28,0.732,-0.31,0.508,0.329,S
72827,14.522,8552.35,0.731,-0.311,0.508,0.33,S
72877,14.572,8546.98,0.731,-0.31,0.508,0.331,S
72928,14.623,8867.65,0.73,-0.31,0.508,0.332,S
72986,14.681,9617.46,0.729,-0.311,0.508,0.334,S
73037,14.732,14685.67,0.728,-0.31,0.51,0.335,S
73087,14.782,10153.77,0.727,-0.308,0.512,0.335,S
73137,14.832,10607.26,0.725,-0.306,0.515,0.337,S
73187,14.882,11044.26,0.72,-0.31,0.516,0.343,S
73237,14.932,11378.93,0.716,-0.315,0.516,0.347,S
73288,14.983,11840.7,0.712,-0.316,0.519,0.349,S
73346,15.041,11633.94,0.71,-0.315,0.522,0.35,S
73396,15.091,11949.54,0.705,-0.317,0.525,0.353,S
73446,15.141,12275.88,0.7,-0.321,0.527,0.355,S
73496,15.191,12537.37,0.697,-0.323,0.53,0.356,S
73546,15.241,12911.8,0.695,-0.321,0.535,0.356,S
73596,15.291,12802.75,0.691,-0.323,0.536,0.357,S
73647,15.342,13145.41,0.689,-0.326,0.538,0.358,S
73705,15.4,13112.95,0.687,-0.328,0.539,0.358,S
73755,15.45,13219.51,0.686,-0.329,0.54,0.358,S
73805,15.5,13274.48,0.685,-0.328,0.542,0.357,S
73855,15.55,13381.25,0.685,-0.327,0.544,0.355,S
73905,15.6,13382.03,0.685,-0.327,0.545,0.354,S
73955,15.65,13499.28,0.685,-0.325,0.547,0.352,S
74006,15.701,13663.36,0.685,-0.325,0.549,0.351,S
74064,15.759,13974.39,0.685,-0.324,0.551,0.348,S
74114,15.809,14143.72,0.684,-0.322,0.554,0.345,S
74164,15.859,14108.4,0.683,-0.323,0.556,0.343,S
74214,15.909,14721.23,0.681,-0.327,0.557,0.343,S
74264,15.959,15004.27,0.677,-0.333,0.557,0.345,S
74315,16.01,15406.1,0.674,-0.337,0.558,0.345,S
74365,16.06,15670.11,0.67,-0.341,0.56,0.345,S
74424,16.119,15617.42,0.667,-0.343,0.562,0.344,S
74474,16.169,14495.02,0.665,-0.344,0.565,0.344,S
74524,16.219,14079.93,0.663,-0.345,0.566,0.344,S
74574,16.269,13126.81,0.662,-0.346,0.567,0.343,S
74624,16.319,12743.83,0.66,-0.349,0.567,0.345,S
74674,16.369,12891.12,0.657,-0.353,0.567,0.347,S
74725,16.42,13177.47,0.657,-0.352,0.569,0.346,S
74783,16.478,12409.26,0.656,-0.352,0.57,0.346,S
74833,16.528,12152.82,0.654,-0.354,0.57,0.348,S
74883,16.578,12437.0,0.652,-0.357,0.569,0.349,S
74933,16.628,12313.16,0.652,-0.355,0.571,0.348,S
74983,16.678,12313.16,0.651,-0.354,0.572,0.348,S
75033,16.728,12712.01,0.65,-0.355,0.573,0.349,S
75084,16.779,12884.99,0.65,-0.353,0.573,0.349,S
75142,16.837,12572.46,0.651,-0.351,0.574,0.348,S
75192,16.887,11831.74,0.652,-0.348,0.576,0.347,S
75242,16.937,11477.66,0.652,-0.348,0.576,0.347,S
75292,16.987,10919.4,0.652,-0.347,0.576,0.347,S
75342,17.037,10553.79,0.652,-0.347,0.576,0.348,S
75392,17.087,10584.45,0.652,-0.347,0.576,0.348,S
75443,17.138,10803.15,0.653,-0.344,0.578,0.345,S
75502,17.197,11623.09,0.654,-0.341,0.58,0.344,S
75552,17.247,11342.82,0.653,-0.342,0.58,0.346,S
75602,17.297,11399.51,0.651,-0.344,0.579,0.348,S
75652,17.347,11386.46,0.651,-0.344,0.579,0.347,S
75702,17.397,11456.79,0.651,-0.342,0.58,0.347,S
75752,17.447,11862.1,0.649,-0.344,0.581,0.347,S
75803,17.498,12832.91,0.648,-0.344,0.584,0.345,S
75861,17.556,15288.45,0.649,-0.342,0.586,0.342,S
75911,17.606,15842.89,0.648,-0.343,0.587,0.34,S
75961,17.656,16453.79,0.646,-0.348,0.588,0.338,S
76011,17.706,17078.96,0.647,-0.347,0.59,0.333,S
76061,17.756,16822.48,0.646,-0.348,0.592,0.33,S
76111,17.806,17006.59,0.643,-0.353,0.594,0.328,S
76162,17.857,17803.17,0.642,-0.355,0.596,0.325,S
76220,17.915,18183.39,0.641,-0.355,0.598,0.321,S
76270,17.965,18442.79,0.641,-0.355,0.6,0.318,S
76320,18.015,18806.41,0.64,-0.355,0.602,0.316,S
76370,18.065,19164.81,0.638,-0.357,0.604,0.314,S
76420,18.115,19421.28,0.635,-0.36,0.605,0.313,S
76470,18.165,19859.9,0.633,-0.363,0.606,0.313,S
76521,18.216,20535.94,0.631,-0.367,0.606,0.314,S
76579,18.274,20891.39,0.628,-0.37,0.606,0.315,S
76630,18.325,19907.63,0.623,-0.378,0.604,0.319,S
76680,18.375,20341.65,0.613,-0.391,0.602,0.328,S
76730,18.425,20965.89,0.609,-0.394,0.603,0.329,S
76780,18.475,20954.41,0.608,-0.392,0.606,0.328,S
76830,18.525,21122.22,0.605,-0.392,0.608,0.33,S
76881,18.576,21235.94,0.602,-0.389,0.613,0.329,S
76939,18.634,19576.07,0.599,-0.388,0.616,0.33,S
76989,18.684,18682.62,0.597,-0.387,0.619,0.33,S
77039,18.734,17720.75,0.592,-0.389,0.621,0.331,S
77089,18.784,16984.66,0.588,-0.393,0.622,0.333,S
77139,18.834,15989.89,0.586,-0.391,0.627,0.329,S
77189,18.884,14223.61,0.586,-0.383,0.635,0.323,S
77239,18.934,10715.28,0.582,-0.381,0.639,0.324,S
77298,18.993,406.73,0.577,-0.378,0.643,0.33,S
77348,19.043,-362.65,0.575,-0.383,0.634,0.344,S
77398,19.093,-308.78,0.579,-0.391,0.615,0.364,S
77448,19.143,-300.26,0.589,-0.395,0.592,0.38,S
77498,19.193,-271.71,0.603,-0.396,0.569,0.392,S
77548,19.243,-233.75,0.617,-0.396,0.548,0.4,S
77599,19.294,-275.68,0.63,-0.395,0.529,0.406,S
77657,19.352,-237.26,0.638,-0.398,0.513,0.412,S
77707,19.402,-262.95,0.645,-0.401,0.498,0.416,S
77757,19.452,-231.31,0.649,-0.407,0.484,0.42,S
77807,19.502,-234.92,0.652,-0.411,0.476,0.421,S
77857,19.552,-225.82,0.652,-0.418,0.469,0.422,S
77908,19.603,-250.43,0.651,-0.423,0.466,0.423,S
77958,19.653,-251.31,0.652,-0.42,0.47,0.419,S
78017,19.712,-227.81,0.652,-0.417,0.476,0.416,S
78067,19.762,1411.18,0.65,-0.418,0.478,0.417,S
78117,19.812,1138.1,0.645,-0.423,0.478,0.418,S
78167,19.862,2193.49,0.644,-0.425,0.476,0.42,S
78217,19.912,3357.59,0.646,-0.421,0.48,0.416,S
78267,19.962,4887.19,0.643,-0.424,0.48,0.417,S
78318,20.013,6200.31,0.641,-0.426,0.481,0.418,S
78376,20.071,8034.43,0.641,-0.423,0.485,0.417,S
78426,20.121,8798.31,0.64,-0.417,0.491,0.416,S
78476,20.171,9700.67,0.638,-0.415,0.495,0.416,S
78526,20.221,10244.62,0.635,-0.416,0.497,0.418,S
78576,20.271,10965.77,0.631,-0.418,0.499,0.42,S
78626,20.321,11493.72,0.626,-0.422,0.5,0.421,S
78676,20.371,12346.59,0.623,-0.424,0.503,0.421,S
78735,20.43,12535.38,0.621,-0.422,0.509,0.418,S
78785,20.48,12537.61,0.619,-0.42,0.514,0.417,S
78885,20.58,13143.22,0.614,-0.422,0.521,0.414,S
78935,20.63,13445.71,0.612,-0.422,0.525,0.411,S
78985,20.68,13651.01,0.61,-0.422,0.529,0.41,S
79036,20.731,13820.54,0.61,-0.421,0.532,0.408,S
79095,20.79,14990.84,0.609,-0.419,0.535,0.406,S
79145,20.84,15455.68,0.608,-0.42,0.536,0.405,S
79195,20.89,16528.58,0.608,-0.419,0.538,0.404,S
79245,20.94,17260.0,0.608,-0.416,0.542,0.401,S
79295,20.99,17140.74,0.608,-0.413,0.547,0.399,S
79345,21.04,16421.78,0.604,-0.414,0.549,0.401,S
79396,21.091,15792.44,0.6,-0.418,0.55,0.402,S
79454,21.149,14240.39,0.598,-0.418,0.552,0.401,S
79504,21.199,13383.67,0.595,-0.418,0.555,0.401,S
79554,21.249,11590.06,0.592,-0.42,0.556,0.402,S
79604,21.299,10488.69,0.591,-0.42,0.557,0.402,S
79654,21.349,10511.75,0.59,-0.419,0.559,0.401,S
79704,21.399,10655.28,0.59,-0.417,0.562,0.4,S
79755,21.45,10859.7,0.592,-0.412,0.566,0.397,S
79813,21.508,10609.5,0.592,-0.409,0.568,0.396,S
79863,21.558,10529.71,0.592,-0.409,0.569,0.396,S
79913,21.608,10305.24,0.593,-0.407,0.57,0.395,S
79963,21.658,10058.65,0.594,-0.405,0.57,0.395,S
80013,21.708,9600.68,0.596,-0.403,0.571,0.394,S
80063,21.758,8998.59,0.597,-0.401,0.571,0.392,S
80113,21.808,8998.59,0.599,-0.399,0.572,0.391,S
80172,21.867,8154.52,0.601,-0.397,0.572,0.389,S
80222,21.917,7982.51,0.603,-0.396,0.572,0.389,S
80272,21.967,7920.52,0.604,-0.395,0.572,0.387,S
80322,22.017,7825.26,0.605,-0.394,0.573,0.385,S
80372,22.067,8128.44,0.606,-0.392,0.574,0.384,S
80423,22.118,8125.56,0.606,-0.39,0.576,0.383,S
80473,22.168,7974.82,0.606,-0.389,0.578,0.383,S
80532,22.227,7545.51,0.605,-0.389,0.578,0.383,S
80582,22.277,7667.93,0.605,-0.389,0.578,0.383,S
80632,22.327,8004.95,0.605,-0.389,0.579,0.382,S
80682,22.377,8659.29,0.605,-0.387,0.58,0.381,S
80732,22.427,9446.67,0.605,-0.387,0.582,0.38,S
80782,22.477,10440.81,0.605,-0.385,0.584,0.378,S
80833,22.528,11540.17,0.606,-0.383,0.586,0.375,S
80891,22.586,13990.01,0.607,-0.381,0.588,0.371,S
80941,22.636,15293.5,0.609,-0.378,0.591,0.367,S
80991,22.686,16798.72,0.609,-0.375,0.594,0.365,S
81041,22.736,18395.58,0.61,-0.371,0.598,0.36,S
81091,22.786,19950.79,0.612,-0.368,0.601,0.356,S
81141,22.836,20031.75,0.613,-0.365,0.603,0.354,S
