Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
34541,4.215,-176.91,0.958,-0.104,0.252,0.086,S
34591,4.265,-164.8,0.957,-0.106,0.255,0.087,S
34641,4.315,-164.12,0.955,-0.107,0.258,0.088,S
34691,4.365,-163.87,0.954,-0.11,0.261,0.088,S
34741,4.415,-213.32,0.953,-0.111,0.263,0.089,S
34792,4.466,-183.34,0.952,-0.112,0.266,0.09,S
34850,4.524,-166.75,0.952,-0.113,0.268,0.091,S
34900,4.574,-152.68,0.951,-0.114,0.271,0.092,S
34950,4.624,-136.54,0.95,-0.114,0.274,0.093,S
35000,4.674,-229.03,0.949,-0.115,0.276,0.094,S
35050,4.724,-204.16,0.948,-0.116,0.279,0.095,S
35101,4.775,-163.49,0.947,-0.116,0.281,0.096,S
35151,4.825,-179.31,0.946,-0.118,0.283,0.097,S
35210,4.884,-193.06,0.945,-0.119,0.285,0.098,S
35260,4.934,-154.09,0.944,-0.12,0.287,0.099,S
35310,4.984,-181.29,0.943,-0.122,0.29,0.1,S
35360,5.034,-205.29,0.942,-0.122,0.292,0.101,S
35410,5.084,-153.65,0.941,-0.123,0.295,0.102,S
35460,5.134,-177.99,0.94,-0.125,0.297,0.104,S
35511,5.185,-173.9,0.939,-0.126,0.299,0.105,S
35569,5.243,-149.09,0.938,-0.127,0.301,0.105,S
35619,5.293,-177.59,0.937,-0.128,0.304,0.106,S
35669,5.343,-146.99,0.936,-0.13,0.306,0.107,S
35719,5.393,-186.31,0.935,-0.131,0.309,0.108,S
35769,5.443,-192.59,0.934,-0.132,0.311,0.109,S
35819,5.493,-179.45,0.933,-0.133,0.313,0.11,S
35870,5.544,-195.75,0.932,-0.135,0.315,0.111,S
35929,5.603,-181.59,0.931,-0.136,0.317,0.112,S
35979,5.653,-175.22,0.93,-0.137,0.319,0.113,S
36029,5.703,-184.3,0.929,-0.138,0.321,0.115,S
36079,5.753,-150.49,0.928,-0.139,0.324,0.116,S
36129,5.803,-134.67,0.927,-0.14,0.326,0.117,S
36179,5.853,-178.14,0.926,-0.141,0.328,0.118,S
36230,5.904,-164.71,0.925,-0.142,0.331,0.119,S
36288,5.962,-204.6,0.923,-0.142,0.333,0.12,S
36338,6.012,-174.34,0.922,-0.143,0.336,0.122,S
36388,6.062,-142.76,0.921,-0.144,0.338,0.123,S
36438,6.112,-126.35,0.92,-0.145,0.341,0.124,S
36488,6.162,-175.55,0.918,-0.146,0.344,0.125,S
36538,6.212,-171.71,0.917,-0.147,0.346,0.126,S
36589,6.263,-161.1,0.916,-0.148,0.348,0.127,S
36647,6.321,-177.79,0.915,-0.15,0.35,0.128,S
36698,6.372,-187.04,0.914,-0.152,0.352,0.129,S
36748,6.422,-197.21,0.912,-0.154,0.355,0.13,S
36798,6.472,-161.3,0.911,-0.155,0.357,0.131,S
36848,6.522,-220.32,0.91,-0.156,0.359,0.132,S
36898,6.572,-204.41,0.909,-0.158,0.361,0.133,S
36949,6.623,-211.71,0.908,-0.159,0.363,0.134,S
37007,6.681,-220.12,0.906,-0.161,0.364,0.135,S
37057,6.731,-127.28,0.905,-0.162,0.367,0.136,S
37107,6.781,-182.08,0.904,-0.164,0.369,0.137,S
37157,6.831,-97.16,0.902,-0.166,0.372,0.138,S
37207,6.881,-153.12,0.9,-0.169,0.374,0.139,S
37257,6.931,-128.21,0.899,-0.171,0.377,0.14,S
37308,6.982,-145.77,0.897,-0.173,0.379,0.141,S
37366,7.04,463.99,0.895,-0.177,0.381,0.143,S
37416,7.09,638.43,0.892,-0.186,0.383,0.148,S
37466,7.14,997.82,0.888,-0.197,0.384,0.154,S
37516,7.19,1485.48,0.885,-0.201,0.387,0.157,S
37566,7.24,1965.15,0.884,-0.198,0.392,0.156,S
37616,7.29,2679.39,0.882,-0.195,0.397,0.156,S
37666,7.34,3464.59,0.88,-0.194,0.402,0.156,S
37726,7.4,4855.61,0.877,-0.199,0.405,0.159,S
37776,7.45,5628.64,0.875,-0.201,0.408,0.161,S
37826,7.5,6446.28,0.873,-0.203,0.411,0.162,S
37876,7.55,6934.32,0.871,-0.207,0.413,0.165,S
37926,7.6,7159.27,0.868,-0.211,0.415,0.167,S
37976,7.65,7301.83,0.865,-0.218,0.417,0.17,S
38027,7.701,7680.39,0.863,-0.221,0.419,0.172,S
38085,7.759,8030.49,0.861,-0.224,0.421,0.173,S
38135,7.809,8304.29,0.858,-0.227,0.424,0.175,S
38185,7.859,8537.31,0.856,-0.229,0.426,0.176,S
38235,7.909,8800.8,0.854,-0.231,0.429,0.177,S
38285,7.959,9069.33,0.852,-0.233,0.431,0.179,S
38335,8.009,9333.11,0.851,-0.235,0.433,0.18,S
38386,8.06,9551.43,0.849,-0.236,0.434,0.181,S
38445,8.119,9820.71,0.848,-0.237,0.436,0.182,S
38495,8.169,9817.45,0.847,-0.237,0.438,0.183,S
38545,8.219,9975.59,0.844,-0.24,0.44,0.185,S
38595,8.269,9994.28,0.843,-0.241,0.442,0.186,S
38645,8.319,10193.33,0.841,-0.242,0.444,0.187,S
38695,8.369,10310.02,0.839,-0.245,0.446,0.189,S
38746,8.42,10387.42,0.837,-0.248,0.448,0.191,S
38804,8.478,10446.21,0.835,-0.25,0.45,0.193,S
38854,8.528,10686.28,0.832,-0.251,0.452,0.195,S
38904,8.578,10896.43,0.83,-0.253,0.454,0.197,S
38954,8.628,11076.52,0.828,-0.254,0.457,0.199,S
39004,8.678,11253.24,0.826,-0.254,0.459,0.201,S
39054,8.728,11290.03,0.823,-0.256,0.462,0.204,S
39105,8.779,11313.44,0.821,-0.256,0.465,0.206,S
39163,8.837,11262.64,0.819,-0.256,0.467,0.208,S
39214,8.888,11213.45,0.816,-0.259,0.47,0.212,S
39264,8.938,11130.28,0.813,-0.262,0.472,0.215,S
39314,8.988,11181.92,0.809,-0.264,0.475,0.218,S
39364,9.038,11367.69,0.806,-0.266,0.478,0.221,S
39414,9.088,11474.92,0.803,-0.268,0.481,0.223,S
39465,9.139,11247.11,0.801,-0.27,0.483,0.225,S
39523,9.197,11331.87,0.798,-0.271,0.486,0.227,S
39573,9.247,11621.19,0.795,-0.275,0.488,0.229,S
39623,9.297,12078.96,0.791,-0.279,0.491,0.231,S
39673,9.347,12736.57,0.789,-0.281,0.494,0.232,S
39723,9.397,13316.49,0.787,-0.28,0.497,0.232,S
39773,9.447,13838.93,0.785,-0.28,0.5,0.232,S
39824,9.498,14603.68,0.783,-0.281,0.502,0.233,S
39882,9.556,15692.68,0.781,-0.282,0.504,0.234,S
39932,9.606,16737.42,0.779,-0.281,0.507,0.234,S
39982,9.656,16989.8,0.778,-0.281,0.509,0.234,S
40032,9.706,17228.67,0.776,-0.282,0.511,0.235,S
40082,9.756,16765.44,0.775,-0.28,0.514,0.234,S
40133,9.807,16565.81,0.775,-0.276,0.517,0.233,S
40183,9.857,15494.65,0.775,-0.272,0.52,0.232,S
40242,9.916,13047.46,0.774,-0.27,0.522,0.231,S
40292,9.966,11989.3,0.772,-0.271,0.524,0.232,S
40342,10.016,11309.88,0.769,-0.276,0.525,0.234,S
40392,10.066,11008.45,0.767,-0.278,0.527,0.234,S
40442,10.116,10908.36,0.766,-0.278,0.529,0.234,S
40492,10.166,10697.43,0.764,-0.279,0.531,0.235,S
40543,10.217,11080.36,0.762,-0.28,0.532,0.236,S
40651,10.325,10798.63,0.76,-0.28,0.535,0.237,S
40701,10.375,10945.0,0.758,-0.281,0.536,0.238,S
40751,10.425,10851.91,0.757,-0.282,0.537,0.239,S
40801,10.475,11099.68,0.755,-0.282,0.539,0.239,S
40851,10.525,10799.56,0.753,-0.283,0.541,0.241,S
40902,10.576,10547.46,0.751,-0.287,0.542,0.243,S
40961,10.635,10511.75,0.748,-0.289,0.543,0.245,S
41011,10.685,10795.12,0.747,-0.289,0.545,0.245,S
41061,10.735,11080.41,0.745,-0.29,0.546,0.246,S
41111,10.785,11363.6,0.744,-0.29,0.548,0.247,S
41161,10.835,11897.48,0.742,-0.29,0.55,0.247,S
41211,10.885,12099.4,0.74,-0.289,0.552,0.248,S
41262,10.936,12024.66,0.739,-0.289,0.554,0.249,S
41320,10.994,11646.44,0.737,-0.289,0.555,0.25,S
41370,11.044,11209.07,0.736,-0.29,0.556,0.251,S
41420,11.094,11120.61,0.735,-0.29,0.557,0.251,S
41470,11.144,10906.5,0.734,-0.29,0.558,0.251,S
41520,11.194,10811.53,0.733,-0.291,0.559,0.251,S
41570,11.244,10749.64,0.732,-0.292,0.56,0.252,S
41621,11.295,10501.13,0.731,-0.291,0.561,0.253,S
41679,11.353,10448.58,0.73,-0.29,0.563,0.253,S
41730,11.404,10615.05,0.729,-0.29,0.564,0.254,S
41780,11.454,10923.73,0.727,-0.292,0.565,0.256,S
41830,11.504,11086.54,0.725,-0.292,0.567,0.257,S
41880,11.554,11183.03,0.723,-0.293,0.568,0.258,S
41930,11.604,11471.42,0.72,-0.295,0.57,0.259,S
41981,11.655,12097.5,0.717,-0.298,0.572,0.26,S
42039,11.713,14998.43,0.715,-0.3,0.574,0.26,S
42089,11.763,16627.55,0.711,-0.304,0.576,0.261,S
42139,11.813,18361.23,0.708,-0.308,0.579,0.26,S
42189,11.863,19643.95,0.705,-0.31,0.582,0.259,S
42239,11.913,21252.96,0.703,-0.31,0.586,0.256,S
42289,11.963,22250.6,0.702,-0.307,0.59,0.252,S
42340,12.014,21908.49,0.698,-0.311,0.593,0.251,S
42398,12.072,22029.65,0.696,-0.313,0.595,0.25,S
42448,12.122,21052.83,0.695,-0.312,0.597,0.248,S
42498,12.172,20368.07,0.693,-0.313,0.599,0.247,S
42548,12.222,19665.94,0.69,-0.315,0.601,0.247,S
42598,12.272,19494.38,0.687,-0.317,0.604,0.247,S
42649,12.323,19484.6,0.684,-0.317,0.607,0.247,S
42699,12.373,18933.55,0.681,-0.316,0.61,0.248,S
42758,12.432,18368.78,0.677,-0.318,0.614,0.249,S
42808,12.482,19082.74,0.673,-0.318,0.618,0.249,S
42858,12.532,19530.24,0.67,-0.316,0.622,0.25,S
42908,12.582,19871.09,0.665,-0.316,0.626,0.252,S
42958,12.632,19665.21,0.659,-0.32,0.629,0.257,S
43008,12.682,19535.84,0.652,-0.326,0.63,0.263,S
43059,12.733,19584.19,0.648,-0.329,0.632,0.266,S
43117,12.791,17595.56,0.645,-0.329,0.633,0.269,S
43167,12.841,16763.98,0.64,-0.332,0.635,0.274,S
43217,12.891,15946.88,0.636,-0.333,0.637,0.277,S
43267,12.941,14583.63,0.633,-0.332,0.641,0.277,S
43317,12.991,12963.23,0.628,-0.333,0.644,0.28,S
43367,13.041,11030.58,0.622,-0.336,0.646,0.284,S
43418,13.092,9082.71,0.617,-0.337,0.65,0.286,S
43477,13.151,3168.94,0.613,-0.337,0.652,0.288,S
43527,13.201,-76.54,0.612,-0.333,0.655,0.289,S
43577,13.251,-241.2,0.618,-0.329,0.651,0.291,S
43627,13.301,-253.46,0.628,-0.32,0.646,0.289,S
43677,13.351,-319.33,0.643,-0.315,0.634,0.291,S
43727,13.401,-263.92,0.656,-0.317,0.615,0.297,S
43778,13.452,-268.44,0.668,-0.326,0.593,0.307,S
43836,13.51,-211.66,0.677,-0.336,0.573,0.315,S
43886,13.56,-248.3,0.687,-0.344,0.552,0.321,S
43936,13.61,-218.61,0.697,-0.346,0.537,0.323,S
43986,13.66,-199.98,0.706,-0.344,0.527,0.323,S
44036,13.71,-234.78,0.712,-0.345,0.517,0.324,S
44086,13.76,-163.78,0.712,-0.355,0.508,0.329,S
44137,13.811,-201.15,0.711,-0.363,0.501,0.332,S
44196,13.87,-242.11,0.709,-0.369,0.497,0.335,S
44246,13.92,-273.4,0.707,-0.37,0.499,0.336,S
44296,13.97,-80.37,0.707,-0.365,0.504,0.332,S
44346,14.02,818.18,0.704,-0.365,0.508,0.331,S
44396,14.07,493.53,0.704,-0.364,0.511,0.331,S
44446,14.12,1279.8,0.705,-0.36,0.512,0.33,S
44497,14.171,2280.69,0.705,-0.358,0.513,0.331,S
44555,14.229,5120.8,0.701,-0.363,0.513,0.335,S
44605,14.279,6068.99,0.696,-0.368,0.514,0.339,S
44655,14.329,6810.59,0.694,-0.367,0.516,0.339,S
44705,14.379,7406.89,0.694,-0.363,0.52,0.339,S
44755,14.429,8077.97,0.691,-0.362,0.521,0.342,S
44805,14.479,8590.59,0.688,-0.365,0.521,0.345,S
44856,14.53,9351.44,0.685,-0.366,0.523,0.347,S
44914,14.588,10690.66,0.683,-0.367,0.525,0.35,S
44964,14.638,11678.96,0.678,-0.372,0.526,0.352,S
45014,14.688,12174.77,0.675,-0.373,0.529,0.352,S
45064,14.738,12255.64,0.674,-0.371,0.532,0.351,S
45114,14.788,12512.9,0.671,-0.37,0.535,0.352,S
45165,14.839,12589.34,0.669,-0.373,0.536,0.353,S
45216,14.89,12615.52,0.668,-0.371,0.539,0.351,S
45274,14.948,12937.14,0.668,-0.369,0.542,0.35,S
45324,14.998,13333.17,0.668,-0.367,0.544,0.349,S
45374,15.048,14090.62,0.669,-0.363,0.546,0.347,S
45424,15.098,14945.12,0.672,-0.359,0.548,0.343,S
45474,15.148,14964.97,0.671,-0.359,0.548,0.343,S
45524,15.198,14868.86,0.673,-0.355,0.55,0.341,S
45575,15.249,15016.44,0.675,-0.35,0.552,0.339,S
45633,15.307,15272.77,0.675,-0.349,0.553,0.339,S
45683,15.357,15430.37,0.674,-0.349,0.555,0.338,S
45733,15.407,14965.7,0.673,-0.349,0.556,0.338,S
45783,15.457,14769.16,0.671,-0.349,0.558,0.338,S
45833,15.507,14616.13,0.67,-0.349,0.561,0.336,S
45884,15.558,14608.83,0.669,-0.348,0.563,0.336,S
45934,15.608,14816.66,0.667,-0.349,0.564,0.335,S
45993,15.667,16099.57,0.666,-0.35,0.566,0.333,S
46043,15.717,15826.07,0.666,-0.349,0.569,0.331,S
46093,15.767,14679.88,0.665,-0.349,0.57,0.33,S
46143,15.817,13299.01,0.664,-0.35,0.571,0.33,S
46193,15.867,11430.16,0.663,-0.351,0.571,0.33,S
46243,15.917,9532.71,0.665,-0.348,0.572,0.328,S
46294,15.968,7518.07,0.666,-0.345,0.573,0.327,S
46352,16.026,7518.07,0.665,-0.345,0.574,0.327,S
46402,16.076,7464.94,0.664,-0.347,0.574,0.328,S
46452,16.126,7584.05,0.663,-0.346,0.576,0.327,S
46502,16.176,7771.54,0.663,-0.345,0.577,0.327,S
46552,16.226,8085.56,0.662,-0.346,0.577,0.327,S
46602,16.276,8502.72,0.662,-0.345,0.579,0.326,S
46652,16.326,8851.25,0.661,-0.344,0.579,0.326,S
46712,16.386,8440.92,0.661,-0.345,0.58,0.327,S
46762,16.436,8158.99,0.66,-0.346,0.58,0.326,S
46812,16.486,7671.29,0.66,-0.345,0.581,0.325,S
46862,16.536,7267.2,0.661,-0.344,0.581,0.324,S
46912,16.586,7219.41,0.661,-0.343,0.581,0.324,S
46962,16.636,7343.93,0.662,-0.343,0.582,0.323,S
47013,16.687,7438.02,0.661,-0.343,0.582,0.322,S
47071,16.745,7241.8,0.661,-0.342,0.583,0.322,S
47121,16.795,7092.7,0.661,-0.341,0.584,0.321,S
47171,16.845,7003.13,0.66,-0.341,0.585,0.321,S
47221,16.895,7179.7,0.66,-0.34,0.587,0.321,S
47271,16.945,7597.39,0.659,-0.34,0.588,0.321,S
47321,16.995,8078.52,0.657,-0.342,0.588,0.322,S
47372,17.046,8637.4,0.655,-0.344,0.589,0.323,S
47430,17.104,9426.0,0.654,-0.344,0.59,0.323,S
47480,17.154,9758.97,0.653,-0.344,0.591,0.323,S
47530,17.204,11011.31,0.651,-0.345,0.593,0.323,S
47580,17.254,12434.11,0.65,-0.345,0.594,0.323,S
47630,17.304,13794.15,0.648,-0.346,0.596,0.322,S
47681,17.355,14733.78,0.646,-0.348,0.598,0.32,S
47731,17.405,15491.68,0.644,-0.349,0.6,0.319,S
47790,17.464,16622.39,0.642,-0.35,0.603,0.316,S
47840,17.514,17658.91,0.64,-0.35,0.606,0.314,S
47890,17.564,19167.26,0.64,-0.347,0.611,0.309,S
47940,17.614,20123.09,0.639,-0.345,0.614,0.307,S
47990,17.664,20540.96,0.636,-0.347,0.616,0.306,S
48040,17.714,20925.54,0.634,-0.349,0.618,0.305,S
48091,17.765,20841.52,0.633,-0.35,0.619,0.303,S
48149,17.823,20510.3,0.632,-0.35,0.62,0.302,S
48199,17.873,20357.32,0.631,-0.352,0.621,0.301,S
48249,17.923,20609.07,0.63,-0.351,0.624,0.299,S
48299,17.973,20302.0,0.627,-0.352,0.626,0.298,S
48349,18.023,20485.29,0.626,-0.351,0.629,0.297,S
48399,18.073,20784.5,0.623,-0.351,0.631,0.298,S
48450,18.124,20450.16,0.618,-0.353,0.633,0.3,S
48509,18.183,20082.4,0.614,-0.355,0.635,0.302,S
48559,18.233,19486.06,0.61,-0.357,0.637,0.304,S
48609,18.283,18655.27,0.605,-0.358,0.64,0.307,S
48659,18.333,17835.34,0.6,-0.358,0.644,0.309,S
48709,18.383,16722.78,0.596,-0.356,0.649,0.309,S
48759,18.433,16722.78,0.591,-0.356,0.652,0.311,S
48810,18.484,14324.38,0.586,-0.358,0.654,0.314,S
48868,18.542,12320.55,0.582,-0.36,0.656,0.316,S
48918,18.592,11433.28,0.579,-0.36,0.658,0.317,S
48968,18.642,10222.87,0.575,-0.362,0.659,0.319,S
49018,18.692,8982.24,0.571,-0.366,0.659,0.322,S
49068,18.742,7475.16,0.566,-0.369,0.66,0.326,S
49118,18.792,6203.58,0.561,-0.372,0.661,0.329,S
49169,18.843,4534.75,0.557,-0.373,0.663,0.331,S
49228,18.902,1112.81,0.554,-0.375,0.664,0.333,S
49278,18.952,-228.06,0.553,-0.374,0.663,0.336,S
49328,19.002,-264.21,0.559,-0.37,0.66,0.335,S
49378,19.052,-292.73,0.569,-0.368,0.652,0.337,S
49428,19.102,-254.43,0.58,-0.37,0.637,0.345,S
49478,19.152,-298.8,0.592,-0.374,0.619,0.352,S
49529,19.203,-261.58,0.605,-0.377,0.601,0.359,S
49587,19.261,-254.96,0.615,-0.382,0.584,0.365,S
49637,19.311,-284.84,0.626,-0.387,0.565,0.369,S
49687,19.361,-281.49,0.637,-0.392,0.547,0.373,S
49737,19.411,-255.65,0.649,-0.393,0.533,0.371,S
49787,19.461,-282.55,0.657,-0.398,0.519,0.373,S
49837,19.511,-234.23,0.662,-0.405,0.506,0.374,S
49888,19.562,-233.41,0.663,-0.412,0.497,0.376,S
49946,19.62,-264.7,0.663,-0.417,0.494,0.376,S
49996,19.67,-243.72,0.662,-0.421,0.493,0.375,S
50046,19.72,-206.64,0.661,-0.421,0.494,0.374,S
50096,19.77,-225.58,0.661,-0.418,0.498,0.371,S
50146,19.82,1180.68,0.66,-0.419,0.5,0.372,S
50197,19.871,856.28,0.658,-0.42,0.5,0.373,S
50248,19.922,2066.49,0.66,-0.415,0.501,0.374,S
50306,19.98,4585.75,0.66,-0.413,0.501,0.375,S
50356,20.03,5720.41,0.654,-0.419,0.498,0.383,S
50406,20.08,6717.41,0.649,-0.423,0.498,0.386,S
50456,20.13,7397.79,0.646,-0.423,0.501,0.388,S
50506,20.18,7545.72,0.645,-0.42,0.505,0.389,S
50556,20.23,7908.46,0.642,-0.42,0.505,0.392,S
50607,20.281,8400.1,0.638,-0.423,0.506,0.396,S
50665,20.339,9749.81,0.635,-0.426,0.505,0.398,S
50715,20.389,10910.88,0.631,-0.43,0.503,0.402,S
50765,20.439,12244.4,0.627,-0.435,0.502,0.404,S
50815,20.489,13101.21,0.626,-0.436,0.503,0.404,S
50915,20.589,14421.16,0.624,-0.435,0.506,0.403,S
50966,20.64,14830.42,0.623,-0.437,0.507,0.403,S
51025,20.699,15737.75,0.622,-0.437,0.509,0.402,S
51075,20.749,15290.49,0.62,-0.435,0.513,0.401,S
51125,20.799,15605.5,0.619,-0.435,0.516,0.4,S
51175,20.849,16149.98,0.617,-0.434,0.519,0.399,S
51225,20.899,16664.05,0.617,-0.432,0.522,0.397,S
51275,20.949,16958.97,0.618,-0.429,0.525,0.396,S
51326,21.0,17449.24,0.619,-0.427,0.527,0.394,S
51384,21.058,17868.53,0.62,-0.425,0.529,0.392,S
51434,21.108,18130.35,0.622,-0.421,0.532,0.389,S
51484,21.158,17332.37,0.623,-0.416,0.536,0.386,S
51534,21.208,17485.88,0.625,-0.412,0.541,0.382,S
51584,21.258,17316.35,0.624,-0.409,0.544,0.381,S
51634,21.308,16818.98,0.623,-0.409,0.546,0.38,S
51685,21.359,16944.41,0.621,-0.409,0.549,0.378,S
51744,21.418,16261.01,0.621,-0.408,0.551,0.377,S
51794,21.468,15695.95,0.619,-0.408,0.553,0.377,S
51844,21.518,14705.66,0.617,-0.409,0.555,0.376,S
51894,21.568,13977.64,0.617,-0.407,0.557,0.376,S
51944,21.618,12927.12,0.616,-0.407,0.558,0.376,S
51994,21.668,13116.1,0.614,-0.409,0.558,0.377,S
52045,21.719,12070.93,0.614,-0.409,0.558,0.377,S
52103,21.777,10067.41,0.614,-0.409,0.559,0.376,S
52153,21.827,8561.4,0.614,-0.409,0.559,0.376,S
52203,21.877,7658.41,0.615,-0.407,0.56,0.375,S
52253,21.927,7049.5,0.617,-0.403,0.562,0.372,S
52303,21.977,7073.09,0.618,-0.402,0.562,0.372,S
52353,22.027,7006.67,0.618,-0.404,0.561,0.372,S
52403,22.077,7332.89,0.618,-0.404,0.561,0.371,S
52462,22.136,6910.73,0.619,-0.403,0.561,0.37,S
52513,22.187,6518.01,0.621,-0.402,0.562,0.368,S
52563,22.237,6238.52,0.622,-0.399,0.564,0.366,S
52613,22.287,6286.55,0.623,-0.397,0.565,0.365,S
52663,22.337,6491.09,0.624,-0.396,0.566,0.364,S
52713,22.387,6706.55,0.624,-0.396,0.566,0.363,S
52764,22.438,6832.93,0.624,-0.395,0.567,0.362,S
52822,22.496,6865.77,0.624,-0.395,0.568,0.362,S
52872,22.546,6895.06,0.623,-0.394,0.568,0.362,S
52922,22.596,6795.94,0.623,-0.394,0.569,0.362,S
52972,22.646,6654.4,0.623,-0.393,0.57,0.362,S
53022,22.696,6511.35,0.622,-0.393,0.57,0.363,S
53072,22.746,6597.95,0.622,-0.394,0.569,0.364,S
53123,22.797,6690.2,0.622,-0.394,0.57,0.364,S
53181,22.855,7266.71,0.622,-0.394,0.57,0.363,S
53231,22.905,7991.85,0.621,-0.393,0.572,0.362,S
53281,22.955,10217.62,0.621,-0.392,0.574,0.36,S
53331,23.005,11399.71,0.62,-0.391,0.576,0.359,S
53381,23.055,12562.33,0.62,-0.391,0.578,0.357,S
53431,23.105,14063.18,0.619,-0.391,0.58,0.355,S
