AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
0.9165000000000001,31256,-202.37,0.998,-0.022,0.057,0.011,30528,82.16,0.998,0.006,0.052,0.029
0.9664999999999999,31306,12572.21,0.997,-0.022,0.06,0.013,30578,91.94,0.998,0.006,0.054,0.03
1.0165,31356,-192.24,0.997,-0.024,0.063,0.014,30628,102.29,0.997,0.006,0.057,0.031
1.0670000000000002,31406,-154.82,0.997,-0.026,0.066,0.015,30679,71.85,0.997,0.005,0.061,0.033
1.117,31456,-170.88,0.996,-0.03,0.07,0.016,30729,73.75,0.997,0.005,0.063,0.034
1.1669999999999998,31506,-209.23,0.996,-0.033,0.073,0.018,30779,63.3,0.997,0.004,0.066,0.036
1.218,31557,-180.66,0.996,-0.034,0.076,0.02,30830,94.78,0.996,0.004,0.07,0.038
1.2719999999999998,31615,-212.59,0.996,-0.034,0.079,0.021,30880,102.45,0.996,0.005,0.073,0.04
1.3225,31666,-184.45,0.995,-0.034,0.081,0.023,30930,81.7,0.996,0.007,0.076,0.042
1.3725,31716,-186.6,0.995,-0.036,0.083,0.026,30980,81.7,0.995,0.011,0.08,0.043
1.423,31766,-189.61,0.995,-0.038,0.086,0.028,31031,72.98,0.994,0.029,0.085,0.046
1.4729999999999999,31816,-149.56,0.994,-0.039,0.088,0.03,31081,109.4,0.994,0.04,0.089,0.048
1.5234999999999999,31866,-185.67,0.994,-0.04,0.091,0.033,31132,74.15,0.993,0.045,0.092,0.05
1.5739999999999998,31917,-208.54,0.994,-0.04,0.095,0.034,31182,74.15,0.992,0.046,0.099,0.054
1.6280000000000001,31975,-224.45,0.993,-0.041,0.097,0.036,31232,62.13,0.991,0.045,0.103,0.056
1.678,32025,-201.88,0.993,-0.042,0.101,0.037,31282,119.08,0.991,0.045,0.108,0.058
1.7280000000000002,32075,-201.88,0.992,-0.044,0.105,0.038,31332,84.93,0.99,0.047,0.112,0.059
1.778,32125,-212.62,0.992,-0.045,0.109,0.039,31382,87.71,0.989,0.051,0.119,0.061
1.8285,32175,-176.09,0.991,-0.045,0.114,0.04,31433,59.96,0.988,0.052,0.125,0.063
1.8785,32225,-201.06,0.99,-0.047,0.119,0.041,31483,93.78,0.987,0.052,0.129,0.065
1.9289999999999998,32276,-175.36,0.99,-0.051,0.123,0.043,31533,58.13,0.987,0.052,0.135,0.067
1.9835,32334,-177.94,0.989,-0.053,0.126,0.044,31584,78.2,0.986,0.051,0.14,0.068
2.0335,32384,-181.39,0.988,-0.054,0.13,0.045,31634,94.61,0.985,0.049,0.143,0.069
2.084,32434,-193.76,0.988,-0.054,0.133,0.047,31685,73.42,0.985,0.048,0.146,0.07
2.1345,32484,-197.7,0.987,-0.056,0.136,0.048,31736,63.64,0.984,0.047,0.15,0.071
2.1845,32534,-192.04,0.987,-0.057,0.14,0.05,31786,61.67,0.984,0.046,0.152,0.072
2.2355,32585,-176.42,0.986,-0.06,0.143,0.051,31837,60.97,0.984,0.046,0.154,0.073
2.2865,32636,-201.58,0.985,-0.063,0.147,0.053,31888,99.45,0.983,0.049,0.159,0.075
2.3405,32694,-190.4,0.985,-0.064,0.149,0.054,31938,48.66,0.982,0.052,0.163,0.076
2.391,32744,-205.47,0.984,-0.064,0.152,0.056,31989,64.97,0.981,0.053,0.167,0.078
2.443,32794,-153.94,0.984,-0.063,0.155,0.057,32043,78.32,0.98,0.054,0.172,0.081
2.4935,32844,-207.13,0.983,-0.065,0.157,0.058,32094,64.24,0.978,0.055,0.179,0.085
2.5435,32894,-151.31,0.982,-0.069,0.16,0.058,32144,69.08,0.977,0.056,0.183,0.088
2.594,32944,-175.89,0.982,-0.073,0.162,0.058,32195,91.17,0.976,0.058,0.185,0.09
2.645,32995,-177.26,0.981,-0.076,0.165,0.058,32246,65.97,0.975,0.061,0.187,0.092
2.699,33053,-137.16,0.98,-0.077,0.168,0.059,32296,57.4,0.975,0.062,0.188,0.093
2.7495000000000003,33103,-188.59,0.98,-0.078,0.171,0.059,32347,63.07,0.975,0.062,0.189,0.094
2.8015,33153,-175.11,0.979,-0.08,0.174,0.059,32401,59.9,0.974,0.062,0.191,0.096
2.852,33203,-186.35,0.978,-0.083,0.178,0.059,32452,68.52,0.973,0.062,0.195,0.097
2.902,33253,-151.86,0.977,-0.085,0.181,0.059,32502,44.82,0.973,0.062,0.198,0.098
2.9524999999999997,33303,-173.7,0.977,-0.085,0.184,0.059,32553,42.82,0.972,0.062,0.201,0.098
3.0035,33354,-185.58,0.976,-0.085,0.188,0.06,32604,65.74,0.971,0.061,0.205,0.099
3.058,33413,-130.79,0.976,-0.085,0.19,0.06,32654,61.24,0.971,0.058,0.206,0.1
3.1085000000000003,33463,-180.04,0.975,-0.086,0.193,0.06,32705,87.67,0.971,0.055,0.208,0.1
3.1605,33513,-184.94,0.974,-0.087,0.196,0.061,32759,68.08,0.971,0.051,0.209,0.101
3.2110000000000003,33563,-163.34,0.973,-0.088,0.199,0.062,32810,88.1,0.97,0.049,0.212,0.102
3.261,33613,-244.12,0.973,-0.089,0.202,0.063,32860,70.02,0.97,0.048,0.214,0.103
3.3115,33663,-162.41,0.972,-0.09,0.205,0.064,32911,44.11,0.969,0.048,0.216,0.104
3.3625,33714,-195.31,0.971,-0.091,0.207,0.065,32962,69.81,0.968,0.047,0.218,0.105
3.4165,33772,-184.65,0.971,-0.091,0.209,0.066,33012,81.03,0.968,0.046,0.22,0.107
3.467,33822,-196.18,0.97,-0.091,0.212,0.066,33063,52.96,0.967,0.044,0.221,0.108
3.519,33872,-179.63,0.969,-0.093,0.214,0.068,33117,101.18,0.967,0.042,0.223,0.11
3.569,33922,-192.44,0.969,-0.095,0.216,0.069,33167,54.73,0.966,0.04,0.226,0.112
3.6189999999999998,33972,-144.65,0.968,-0.096,0.219,0.071,33217,122.08,0.965,0.039,0.228,0.114
3.67,34022,-150.29,0.967,-0.095,0.221,0.073,33269,45.22,0.965,0.039,0.23,0.115
3.721,34073,-151.72,0.967,-0.093,0.224,0.075,33320,88.27,0.964,0.039,0.233,0.118
3.7750000000000004,34131,-184.8,0.966,-0.092,0.227,0.076,33370,40.38,0.963,0.039,0.235,0.119
3.8259999999999996,34182,-149.13,0.965,-0.092,0.23,0.078,33421,44.49,0.963,0.039,0.237,0.121
3.878,34232,-142.12,0.964,-0.094,0.234,0.08,33475,68.81,0.962,0.039,0.239,0.123
3.9284999999999997,34282,-150.29,0.963,-0.096,0.237,0.082,33526,96.34,0.961,0.038,0.241,0.125
3.9785000000000004,34332,-200.8,0.961,-0.098,0.241,0.083,33576,67.35,0.96,0.037,0.243,0.127
4.029,34382,-205.47,0.96,-0.099,0.244,0.084,33627,70.64,0.96,0.036,0.244,0.128
4.08,34433,-217.79,0.959,-0.101,0.247,0.085,33678,86.6,0.959,0.036,0.248,0.131
4.134,34491,-194.92,0.958,-0.103,0.249,0.086,33728,105.96,0.958,0.035,0.25,0.132
4.1845,34541,-176.91,0.958,-0.104,0.252,0.086,33779,100.56,0.957,0.035,0.252,0.133
4.2364999999999995,34591,-164.8,0.957,-0.106,0.255,0.087,33833,67.81,0.956,0.035,0.254,0.135
4.287000000000001,34641,-164.12,0.955,-0.107,0.258,0.088,33884,88.21,0.955,0.034,0.257,0.136
4.337,34691,-163.87,0.954,-0.11,0.261,0.088,33934,75.32,0.955,0.033,0.259,0.138
4.3875,34741,-213.32,0.953,-0.111,0.263,0.089,33985,3695.76,0.954,0.032,0.261,0.139
4.4384999999999994,34792,-183.34,0.952,-0.112,0.266,0.09,34036,86.6,0.953,0.032,0.265,0.14
4.4925,34850,-166.75,0.952,-0.113,0.268,0.091,34086,61.4,0.952,0.031,0.267,0.141
4.542999999999999,34900,-152.68,0.951,-0.114,0.271,0.092,34137,80.32,0.951,0.03,0.269,0.142
4.593,34950,-136.54,0.95,-0.114,0.274,0.093,34187,80.32,0.95,0.029,0.272,0.144
4.643000000000001,35000,-229.03,0.949,-0.115,0.276,0.094,34237,125.32,0.95,0.028,0.273,0.145
4.693,35050,-204.16,0.948,-0.116,0.279,0.095,34287,84.83,0.949,0.026,0.275,0.147
4.7435,35101,-163.49,0.947,-0.116,0.281,0.096,34337,75.19,0.948,0.025,0.276,0.148
4.7935,35151,-179.31,0.946,-0.118,0.283,0.097,34387,59.67,0.947,0.025,0.279,0.15
4.848000000000001,35210,-193.06,0.945,-0.119,0.285,0.098,34437,64.57,0.947,0.025,0.281,0.151
4.898,35260,-154.09,0.944,-0.12,0.287,0.099,34487,56.96,0.946,0.025,0.283,0.153
4.948,35310,-181.29,0.943,-0.122,0.29,0.1,34537,69.91,0.945,0.025,0.286,0.155
4.997999999999999,35360,-205.29,0.942,-0.122,0.292,0.101,34587,55.46,0.944,0.025,0.288,0.156
5.0485,35410,-153.65,0.941,-0.123,0.295,0.102,34638,65.35,0.943,0.025,0.291,0.157
5.099500000000001,35460,-177.99,0.94,-0.125,0.297,0.104,34690,57.07,0.942,0.025,0.293,0.158
5.150499999999999,35511,-173.9,0.939,-0.126,0.299,0.105,34741,61.34,0.941,0.023,0.296,0.16
5.2045,35569,-149.09,0.938,-0.127,0.301,0.105,34791,66.64,0.94,0.022,0.298,0.161
5.255,35619,-177.59,0.937,-0.128,0.304,0.106,34842,55.5,0.939,0.021,0.299,0.162
5.3055,35669,-146.99,0.936,-0.13,0.306,0.107,34893,83.33,0.939,0.019,0.301,0.163
5.355499999999999,35719,-186.31,0.935,-0.131,0.309,0.108,34943,69.98,0.938,0.018,0.302,0.164
5.406,35769,-192.59,0.934,-0.132,0.311,0.109,34994,85.93,0.937,0.017,0.304,0.165
5.458,35819,-179.45,0.933,-0.133,0.313,0.11,35048,26.86,0.937,0.016,0.305,0.167
5.509,35870,-195.75,0.932,-0.135,0.315,0.111,35099,81.99,0.935,0.014,0.308,0.169
5.5634999999999994,35929,-181.59,0.931,-0.136,0.317,0.112,35149,75.42,0.935,0.015,0.309,0.17
5.6135,35979,-175.22,0.93,-0.137,0.319,0.113,35199,75.42,0.933,0.014,0.312,0.172
5.6635,36029,-184.3,0.929,-0.138,0.321,0.115,35249,111.36,0.933,0.013,0.314,0.174
5.7135,36079,-150.49,0.928,-0.139,0.324,0.116,35299,63.34,0.932,0.012,0.315,0.176
5.7635000000000005,36129,-134.67,0.927,-0.14,0.326,0.117,35349,63.34,0.93,0.01,0.318,0.178
5.8134999999999994,36179,-178.14,0.926,-0.141,0.328,0.118,35399,42.38,0.929,0.009,0.32,0.18
5.864,36230,-164.71,0.925,-0.142,0.331,0.119,35449,84.83,0.928,0.009,0.322,0.182
5.926,36288,-204.6,0.923,-0.142,0.333,0.12,35515,78.49,0.927,0.007,0.325,0.184
5.978,36338,-174.34,0.922,-0.143,0.336,0.122,35569,93.05,0.926,0.006,0.326,0.186
6.0285,36388,-142.76,0.921,-0.144,0.338,0.123,35620,93.05,0.925,0.004,0.328,0.188
6.0785,36438,-126.35,0.92,-0.145,0.341,0.124,35670,47.45,0.924,0.002,0.33,0.19
6.129,36488,-175.55,0.918,-0.146,0.344,0.125,35721,80.53,0.923,0.0,0.331,0.191
6.181,36538,-171.71,0.917,-0.147,0.346,0.126,35775,84.37,0.922,0.0,0.333,0.192
6.231999999999999,36589,-161.1,0.916,-0.148,0.348,0.127,35826,87.5,0.921,-0.002,0.335,0.194
6.286,36647,-177.79,0.915,-0.15,0.35,0.128,35876,100.12,0.92,-0.004,0.337,0.196
6.337,36698,-187.04,0.914,-0.152,0.352,0.129,35927,63.24,0.919,-0.006,0.338,0.197
6.3870000000000005,36748,-197.21,0.912,-0.154,0.355,0.13,35977,63.24,0.918,-0.009,0.34,0.2
6.437,36798,-161.3,0.911,-0.155,0.357,0.131,36027,53.29,0.917,-0.01,0.342,0.202
6.487,36848,-220.32,0.91,-0.156,0.359,0.132,36077,75.92,0.916,-0.01,0.344,0.203
6.537,36898,-204.41,0.909,-0.158,0.361,0.133,36127,53.89,0.915,-0.01,0.345,0.204
6.5875,36949,-211.71,0.908,-0.159,0.363,0.134,36177,51.29,0.914,-0.012,0.347,0.206
6.6419999999999995,37007,-220.12,0.906,-0.161,0.364,0.135,36228,72.86,0.913,-0.013,0.349,0.208
6.692,37057,-127.28,0.905,-0.162,0.367,0.136,36278,64.57,0.912,-0.014,0.35,0.209
6.742,37107,-182.08,0.904,-0.164,0.369,0.137,36328,75.53,0.911,-0.015,0.353,0.21
6.7925,37157,-97.16,0.902,-0.166,0.372,0.138,36379,83.53,0.91,-0.016,0.355,0.212
6.8425,37207,-153.12,0.9,-0.169,0.374,0.139,36429,74.75,0.909,-0.016,0.356,0.212
6.893000000000001,37257,-128.21,0.899,-0.171,0.377,0.14,36480,76.03,0.908,-0.016,0.358,0.213
6.944,37308,-145.77,0.897,-0.173,0.379,0.141,36531,68.98,0.907,-0.018,0.36,0.215
6.998,37366,463.99,0.895,-0.177,0.381,0.143,36581,85.87,0.906,-0.018,0.361,0.215
7.0485,37416,638.43,0.892,-0.186,0.383,0.148,36632,73.59,0.905,-0.019,0.363,0.216
7.099,37466,997.82,0.888,-0.197,0.384,0.154,36683,73.08,0.904,-0.022,0.365,0.217
7.149,37516,1485.48,0.885,-0.201,0.387,0.157,36733,66.64,0.903,-0.024,0.366,0.218
7.1995000000000005,37566,1965.15,0.884,-0.198,0.392,0.156,36784,45.28,0.903,-0.025,0.367,0.219
7.2515,37616,2679.39,0.882,-0.195,0.397,0.156,36838,80.09,0.902,-0.025,0.369,0.221
7.302,37666,3464.59,0.88,-0.194,0.402,0.156,36889,50.62,0.9,-0.025,0.372,0.222
7.357,37726,4855.61,0.877,-0.199,0.405,0.159,36939,74.52,0.899,-0.026,0.374,0.222
7.407500000000001,37776,5628.64,0.875,-0.201,0.408,0.161,36990,21.13,0.898,-0.027,0.376,0.223
7.458,37826,6446.28,0.873,-0.203,0.411,0.162,37041,109.53,0.897,-0.029,0.379,0.224
7.508,37876,6934.32,0.871,-0.207,0.413,0.165,37091,36.27,0.896,-0.031,0.381,0.225
7.5585,37926,7159.27,0.868,-0.211,0.415,0.167,37142,59.13,0.895,-0.032,0.382,0.226
7.609,37976,7301.83,0.865,-0.218,0.417,0.17,37193,57.07,0.893,-0.034,0.385,0.227
7.6594999999999995,38027,7680.39,0.863,-0.221,0.419,0.172,37243,148.07,0.892,-0.035,0.386,0.229
7.714,38085,8030.49,0.861,-0.224,0.421,0.173,37294,520.53,0.891,-0.036,0.388,0.23
7.766,38135,8304.29,0.858,-0.227,0.424,0.175,37348,679.27,0.89,-0.037,0.39,0.231
7.8165,38185,8537.31,0.856,-0.229,0.426,0.176,37399,985.81,0.888,-0.039,0.393,0.232
7.8665,38235,8800.8,0.854,-0.231,0.429,0.177,37449,1562.35,0.887,-0.04,0.395,0.232
7.917,38285,9069.33,0.852,-0.233,0.431,0.179,37500,2486.55,0.886,-0.038,0.398,0.232
7.969,38335,9333.11,0.851,-0.235,0.433,0.18,37554,4006.01,0.885,-0.03,0.403,0.229
8.02,38386,9551.43,0.849,-0.236,0.434,0.181,37605,5284.58,0.883,-0.024,0.41,0.226
8.0745,38445,9820.71,0.848,-0.237,0.436,0.182,37655,6994.68,0.881,-0.026,0.412,0.228
8.125,38495,9817.45,0.847,-0.237,0.438,0.183,37706,8134.81,0.88,-0.03,0.413,0.23
8.1755,38545,9975.59,0.844,-0.24,0.44,0.185,37757,8898.75,0.878,-0.03,0.417,0.23
8.2255,38595,9994.28,0.843,-0.241,0.442,0.186,37807,9870.1,0.876,-0.025,0.422,0.228
8.276,38645,10193.33,0.841,-0.242,0.444,0.187,37858,10672.69,0.875,-0.023,0.425,0.228
8.328,38695,10310.02,0.839,-0.245,0.446,0.189,37912,11049.82,0.873,-0.029,0.427,0.231
8.379,38746,10387.42,0.837,-0.248,0.448,0.191,37963,11313.71,0.871,-0.03,0.431,0.231
8.433,38804,10446.21,0.835,-0.25,0.45,0.193,38013,11549.9,0.869,-0.031,0.434,0.231
8.4835,38854,10686.28,0.832,-0.251,0.452,0.195,38064,11949.99,0.868,-0.034,0.436,0.231
8.533999999999999,38904,10896.43,0.83,-0.253,0.454,0.197,38115,12255.03,0.866,-0.039,0.44,0.232
8.584,38954,11076.52,0.828,-0.254,0.457,0.199,38165,12779.07,0.864,-0.042,0.442,0.233
8.6345,39004,11253.24,0.826,-0.254,0.459,0.201,38216,12958.16,0.863,-0.044,0.444,0.233
8.686499999999999,39054,11290.03,0.823,-0.256,0.462,0.204,38270,13158.24,0.861,-0.046,0.447,0.234
8.7375,39105,11313.44,0.821,-0.256,0.465,0.206,38321,13271.17,0.859,-0.047,0.45,0.236
8.7915,39163,11262.64,0.819,-0.256,0.467,0.208,38371,13177.66,0.858,-0.049,0.451,0.237
8.842500000000001,39214,11213.45,0.816,-0.259,0.47,0.212,38422,12947.78,0.857,-0.05,0.452,0.239
8.893,39264,11130.28,0.813,-0.262,0.472,0.215,38473,12944.65,0.855,-0.051,0.454,0.24
8.943,39314,11181.92,0.809,-0.264,0.475,0.218,38523,12690.73,0.854,-0.053,0.455,0.242
8.993500000000001,39364,11367.69,0.806,-0.266,0.478,0.221,38574,12559.8,0.853,-0.054,0.456,0.244
9.0455,39414,11474.92,0.803,-0.268,0.481,0.223,38628,12707.59,0.852,-0.055,0.457,0.246
9.096499999999999,39465,11247.11,0.801,-0.27,0.483,0.225,38679,12670.65,0.85,-0.057,0.459,0.248
9.1505,39523,11331.87,0.798,-0.271,0.486,0.227,38729,12647.07,0.849,-0.059,0.46,0.249
9.201,39573,11621.19,0.795,-0.275,0.488,0.229,38780,12719.33,0.848,-0.062,0.461,0.251
9.2515,39623,12078.96,0.791,-0.279,0.491,0.231,38831,12643.11,0.845,-0.069,0.463,0.254
9.3015,39673,12736.57,0.789,-0.281,0.494,0.232,38881,12743.86,0.844,-0.075,0.464,0.257
9.352,39723,13316.49,0.787,-0.28,0.497,0.232,38932,12921.91,0.842,-0.078,0.466,0.259
9.402,39773,13838.93,0.785,-0.28,0.5,0.232,38982,12921.91,0.838,-0.081,0.471,0.261
9.4525,39824,14603.68,0.783,-0.281,0.502,0.233,39032,13852.99,0.835,-0.085,0.473,0.264
9.506499999999999,39882,15692.68,0.781,-0.282,0.504,0.234,39082,14275.57,0.833,-0.089,0.475,0.267
9.5565,39932,16737.42,0.779,-0.281,0.507,0.234,39132,14924.2,0.83,-0.093,0.478,0.27
9.6065,39982,16989.8,0.778,-0.281,0.509,0.234,39182,15975.32,0.826,-0.098,0.48,0.274
9.657,40032,17228.67,0.776,-0.282,0.511,0.235,39233,17559.2,0.823,-0.104,0.482,0.278
9.707,40082,16765.44,0.775,-0.28,0.514,0.234,39283,18808.47,0.821,-0.106,0.484,0.281
9.7575,40133,16565.81,0.775,-0.276,0.517,0.233,39333,19498.04,0.818,-0.11,0.486,0.285
9.808,40183,15494.65,0.775,-0.272,0.52,0.232,39384,20281.75,0.816,-0.113,0.487,0.288
9.8625,40242,13047.46,0.774,-0.27,0.522,0.231,39434,20366.11,0.814,-0.115,0.488,0.291
9.913,40292,11989.3,0.772,-0.271,0.524,0.232,39485,19968.7,0.811,-0.117,0.49,0.293
9.9635,40342,11309.88,0.769,-0.276,0.525,0.234,39536,20685.42,0.808,-0.12,0.493,0.296
10.0135,40392,11008.45,0.767,-0.278,0.527,0.234,39586,20821.25,0.806,-0.123,0.495,0.298
10.064,40442,10908.36,0.766,-0.278,0.529,0.234,39637,21291.99,0.804,-0.126,0.497,0.3
10.1145,40492,10697.43,0.764,-0.279,0.531,0.235,39688,21811.13,0.8,-0.13,0.5,0.301
10.165,40543,11080.36,0.762,-0.28,0.532,0.236,39738,22489.42,0.798,-0.132,0.503,0.301
10.2695,40651,10798.63,0.76,-0.28,0.535,0.237,39839,22826.71,0.791,-0.14,0.511,0.304
10.3195,40701,10945.0,0.758,-0.281,0.536,0.238,39889,24336.02,0.788,-0.144,0.514,0.304
10.3695,40751,10851.91,0.757,-0.282,0.537,0.239,39939,24186.46,0.785,-0.146,0.518,0.303
10.4195,40801,11099.68,0.755,-0.282,0.539,0.239,39989,24186.46,0.781,-0.149,0.526,0.298
10.4695,40851,10799.56,0.753,-0.283,0.541,0.241,40039,22065.11,0.778,-0.154,0.53,0.297
10.52,40902,10547.46,0.751,-0.287,0.542,0.243,40089,19399.34,0.775,-0.158,0.534,0.296
10.5745,40961,10511.75,0.748,-0.289,0.543,0.245,40139,16678.73,0.771,-0.165,0.538,0.294
10.624500000000001,41011,10795.12,0.747,-0.289,0.545,0.245,40189,13588.67,0.768,-0.165,0.546,0.29
10.6745,41061,11080.41,0.745,-0.29,0.546,0.246,40239,10702.79,0.765,-0.163,0.551,0.286
10.724499999999999,41111,11363.6,0.744,-0.29,0.548,0.247,40289,7486.78,0.763,-0.16,0.557,0.281
10.775,41161,11897.48,0.742,-0.29,0.55,0.247,40340,6755.72,0.757,-0.17,0.562,0.283
10.825,41211,12099.4,0.74,-0.289,0.552,0.248,40390,4985.01,0.755,-0.171,0.566,0.28
10.875499999999999,41262,12024.66,0.739,-0.289,0.554,0.249,40440,5964.65,0.752,-0.174,0.569,0.281
10.93,41320,11646.44,0.737,-0.289,0.555,0.25,40491,6605.16,0.749,-0.176,0.573,0.281
10.98,41370,11209.07,0.736,-0.29,0.556,0.251,40541,5503.41,0.748,-0.17,0.578,0.277
11.03,41420,11120.61,0.735,-0.29,0.557,0.251,40591,3254.09,0.747,-0.166,0.581,0.274
11.08,41470,10906.5,0.734,-0.29,0.558,0.251,40641,384.47,0.747,-0.158,0.585,0.268
11.130500000000001,41520,10811.53,0.733,-0.291,0.559,0.251,40692,384.47,0.756,-0.143,0.581,0.262
11.1805,41570,10749.64,0.732,-0.292,0.56,0.252,40742,20.79,0.764,-0.138,0.571,0.265
11.231,41621,10501.13,0.731,-0.291,0.561,0.253,40792,18.68,0.773,-0.133,0.557,0.27
11.285499999999999,41679,10448.58,0.73,-0.29,0.563,0.253,40843,18.68,0.791,-0.111,0.533,0.277
11.336,41730,10615.05,0.729,-0.29,0.564,0.254,40893,17.75,0.8,-0.095,0.521,0.279
11.386,41780,10923.73,0.727,-0.292,0.565,0.256,40943,15.91,0.808,-0.082,0.509,0.283
11.436,41830,11086.54,0.725,-0.292,0.567,0.257,40993,-39.21,0.815,-0.07,0.497,0.287
11.486,41880,11183.03,0.723,-0.293,0.568,0.258,41043,-30.2,0.823,-0.057,0.483,0.29
11.536,41930,11471.42,0.72,-0.295,0.57,0.259,41093,-4.33,0.828,-0.045,0.476,0.289
11.586500000000001,41981,12097.5,0.717,-0.298,0.572,0.26,41143,-17.35,0.831,-0.039,0.473,0.289
11.6405,42039,14998.43,0.715,-0.3,0.574,0.26,41193,-32.47,0.832,-0.033,0.472,0.288
11.6905,42089,16627.55,0.711,-0.304,0.576,0.261,41243,47.12,0.832,-0.03,0.473,0.286
11.741,42139,18361.23,0.708,-0.308,0.579,0.26,41294,-10.4,0.831,-0.028,0.477,0.283
11.791,42189,19643.95,0.705,-0.31,0.582,0.259,41344,-32.47,0.829,-0.03,0.481,0.281
11.841000000000001,42239,21252.96,0.703,-0.31,0.586,0.256,41394,16.62,0.827,-0.033,0.487,0.277
11.8915,42289,22250.6,0.702,-0.307,0.59,0.252,41445,9.61,0.825,-0.035,0.492,0.275
11.942,42340,21908.49,0.698,-0.311,0.593,0.251,41495,33.31,0.822,-0.038,0.496,0.273
11.995999999999999,42398,22029.65,0.696,-0.313,0.595,0.25,41545,105.06,0.82,-0.041,0.5,0.274
12.046,42448,21052.83,0.695,-0.312,0.597,0.248,41595,1301.7,0.819,-0.04,0.501,0.273
12.0965,42498,20368.07,0.693,-0.313,0.599,0.247,41646,1659.97,0.817,-0.041,0.503,0.274
12.1465,42548,19665.94,0.69,-0.315,0.601,0.247,41696,1659.97,0.816,-0.037,0.508,0.271
12.1965,42598,19494.38,0.687,-0.317,0.604,0.247,41746,4398.83,0.815,-0.038,0.51,0.271
12.247,42649,19484.6,0.684,-0.317,0.607,0.247,41796,6249.6,0.813,-0.039,0.512,0.271
12.2975,42699,18933.55,0.681,-0.316,0.61,0.248,41847,7652.99,0.812,-0.043,0.514,0.271
12.352,42758,18368.78,0.677,-0.318,0.614,0.249,41897,8953.65,0.81,-0.048,0.516,0.272
12.402,42808,19082.74,0.673,-0.318,0.618,0.249,41947,10269.99,0.808,-0.055,0.516,0.274
12.452,42858,19530.24,0.67,-0.316,0.622,0.25,41997,11004.66,0.807,-0.06,0.518,0.275
12.502500000000001,42908,19871.09,0.665,-0.316,0.626,0.252,42048,11763.2,0.804,-0.06,0.523,0.273
12.5525,42958,19665.21,0.659,-0.32,0.629,0.257,42098,12984.36,0.802,-0.065,0.525,0.273
12.6025,43008,19535.84,0.652,-0.326,0.63,0.263,42148,13227.39,0.8,-0.071,0.527,0.274
12.653500000000001,43059,19584.19,0.648,-0.329,0.632,0.266,42199,14083.27,0.797,-0.075,0.532,0.272
12.7075,43117,17595.56,0.645,-0.329,0.633,0.269,42249,14875.18,0.795,-0.073,0.539,0.267
12.7575,43167,16763.98,0.64,-0.332,0.635,0.274,42299,15921.63,0.792,-0.076,0.542,0.266
12.807500000000001,43217,15946.88,0.636,-0.333,0.637,0.277,42349,16770.57,0.79,-0.08,0.545,0.265
12.858,43267,14583.63,0.633,-0.332,0.641,0.277,42400,17158.05,0.787,-0.084,0.549,0.264
12.908,43317,12963.23,0.628,-0.333,0.644,0.28,42450,18056.75,0.786,-0.086,0.552,0.263
