system_time,device_timestamp,device,command,force,qw,qx,qy,qz,roll,pitch,yaw,analog
2025-10-31 20:29:30.564,92768,CrutchHMI-BT-74d3,S,38269.00,884.0000,-28.0000,389.0000,254.0000,154.04,90.00,135.29,2048
2025-10-31 20:29:30.615,92818,CrutchHMI-BT-74d3,S,45796.00,882.0000,-24.0000,393.0000,256.0000,152.87,90.00,135.48,2048
2025-10-31 20:29:30.677,92868,CrutchHMI-BT-74d3,S,73815.00,881.0000,-23.0000,395.0000,257.0000,152.57,90.00,135.62,2048
2025-10-31 20:29:30.728,92939,CrutchHMI-BT-74d3,S,101080.00,878.0000,-24.0000,398.0000,260.0000,152.60,90.00,135.94,2048
2025-10-31 20:29:30.799,92993,CrutchHMI-BT-74d3,S,119318.00,877.0000,-26.0000,401.0000,262.0000,153.00,90.00,136.29,2048
2025-10-31 20:29:30.830,93043,CrutchHMI-BT-74d3,S,119318.00,873.0000,-35.0000,402.0000,270.0000,154.41,90.00,136.62,2048
2025-10-31 20:29:30.892,93093,CrutchHMI-BT-74d3,S,136319.00,871.0000,-38.0000,404.0000,273.0000,154.88,90.00,136.91,2048
2025-10-31 20:29:30.944,93143,CrutchHMI-BT-74d3,S,141918.00,869.0000,-42.0000,406.0000,276.0000,155.60,90.00,137.25,2048
2025-10-31 20:29:30.986,93193,CrutchHMI-BT-74d3,S,386946.00,868.0000,-44.0000,408.0000,277.0000,156.04,90.00,137.55,2048
2025-10-31 20:29:31.038,93243,CrutchHMI-BT-74d3,S,155506.00,866.0000,-46.0000,412.0000,276.0000,156.74,90.00,138.18,2048
2025-10-31 20:29:31.131,93294,CrutchHMI-BT-74d3,S,161978.00,865.0000,-47.0000,416.0000,274.0000,157.30,90.00,138.77,2048
2025-10-31 20:29:31.142,93344,CrutchHMI-BT-74d3,S,170403.00,864.0000,-50.0000,419.0000,272.0000,158.33,90.00,139.38,2048
2025-10-31 20:29:31.194,93394,CrutchHMI-BT-74d3,S,415296.00,863.0000,-53.0000,423.0000,269.0000,159.47,90.00,140.15,2048
2025-10-31 20:29:31.255,93445,CrutchHMI-BT-74d3,S,128663.00,862.0000,-56.0000,427.0000,266.0000,160.60,90.00,140.94,2048
2025-10-31 20:29:31.307,93495,CrutchHMI-BT-74d3,S,204085.00,861.0000,-59.0000,430.0000,263.0000,161.70,90.00,141.64,2048
2025-10-31 20:29:31.328,93545,CrutchHMI-BT-74d3,S,209736.00,861.0000,-62.0000,433.0000,258.0000,163.04,90.00,142.45,2048
2025-10-31 20:29:31.390,93595,CrutchHMI-BT-74d3,S,218759.00,860.0000,-65.0000,434.0000,256.0000,164.00,90.00,142.91,2048
2025-10-31 20:29:31.443,93646,CrutchHMI-BT-74d3,S,226937.00,860.0000,-67.0000,436.0000,252.0000,164.97,90.00,143.52,2048
2025-10-31 20:29:31.495,93696,CrutchHMI-BT-74d3,S,226937.00,861.0000,-66.0000,438.0000,246.0000,165.45,90.00,144.07,2048
2025-10-31 20:29:31.536,93746,CrutchHMI-BT-74d3,S,241432.00,862.0000,-66.0000,439.0000,243.0000,165.82,90.00,144.36,2048
2025-10-31 20:29:31.588,93796,CrutchHMI-BT-74d3,S,250024.00,862.0000,-67.0000,439.0000,241.0000,166.31,90.00,144.59,2048
2025-10-31 20:29:31.649,93847,CrutchHMI-BT-74d3,S,257595.00,863.0000,-67.0000,438.0000,239.0000,166.58,90.00,144.60,2048
2025-10-31 20:29:31.690,93897,CrutchHMI-BT-74d3,S,262284.00,864.0000,-67.0000,437.0000,238.0000,166.72,90.00,144.54,2048
2025-10-31 20:29:31.742,93947,CrutchHMI-BT-74d3,S,270063.00,864.0000,-68.0000,435.0000,240.0000,166.75,90.00,144.24,2048
2025-10-31 20:29:31.793,93997,CrutchHMI-BT-74d3,S,270063.00,865.0000,-71.0000,431.0000,245.0000,166.96,90.00,143.58,2048
2025-10-31 20:29:31.846,94047,CrutchHMI-BT-74d3,S,281555.00,864.0000,-73.0000,429.0000,250.0000,166.87,90.00,143.16,2048
2025-10-31 20:29:31.887,94098,CrutchHMI-BT-74d3,S,280957.00,863.0000,-75.0000,426.0000,257.0000,166.55,90.00,142.51,2048
2025-10-31 20:29:31.970,94165,CrutchHMI-BT-74d3,S,280526.00,861.0000,-77.0000,425.0000,264.0000,166.18,90.00,142.14,2048
2025-10-31 20:29:32.031,94219,CrutchHMI-BT-74d3,S,273259.00,859.0000,-77.0000,426.0000,270.0000,165.38,90.00,141.95,2048
2025-10-31 20:29:32.124,94270,CrutchHMI-BT-74d3,S,266425.00,856.0000,-77.0000,428.0000,275.0000,164.69,90.00,141.97,2048
2025-10-31 20:29:32.124,94320,CrutchHMI-BT-74d3,S,253541.00,854.0000,-77.0000,430.0000,279.0000,164.14,90.00,142.02,2048
2025-10-31 20:29:32.164,94371,CrutchHMI-BT-74d3,S,234547.00,852.0000,-77.0000,432.0000,283.0000,163.61,90.00,142.07,2048
2025-10-31 20:29:32.225,94421,CrutchHMI-BT-74d3,S,234547.00,847.0000,-77.0000,438.0000,290.0000,162.65,90.00,142.48,2048
2025-10-31 20:29:32.256,94471,CrutchHMI-BT-74d3,S,-30409866.00,843.0000,-78.0000,441.0000,293.0000,162.44,90.00,142.82,2048
2025-10-31 20:29:32.307,94521,CrutchHMI-BT-74d3,S,221768.00,840.0000,-78.0000,445.0000,297.0000,161.92,90.00,143.12,2048
2025-10-31 20:29:32.379,94571,CrutchHMI-BT-74d3,S,224504.00,837.0000,-79.0000,449.0000,301.0000,161.63,90.00,143.47,2048
2025-10-31 20:29:32.410,94621,CrutchHMI-BT-74d3,S,222013.00,832.0000,-81.0000,454.0000,308.0000,161.19,90.00,143.90,2048
2025-10-31 20:29:32.471,94672,CrutchHMI-BT-74d3,S,221174.00,827.0000,-84.0000,458.0000,313.0000,161.18,90.00,144.39,2048
2025-10-31 20:29:32.522,94722,CrutchHMI-BT-74d3,S,-30418432.00,824.0000,-85.0000,461.0000,316.0000,161.01,90.00,144.70,2048
2025-10-31 20:29:32.562,94772,CrutchHMI-BT-74d3,S,212843.00,819.0000,-86.0000,467.0000,318.0000,160.90,90.00,145.39,2048
2025-10-31 20:29:32.615,94823,CrutchHMI-BT-74d3,S,217525.00,816.0000,-87.0000,473.0000,319.0000,160.94,90.00,146.05,2048
2025-10-31 20:29:32.667,94873,CrutchHMI-BT-74d3,S,214245.00,813.0000,-88.0000,477.0000,318.0000,161.19,90.00,146.62,2048
2025-10-31 20:29:32.718,94923,CrutchHMI-BT-74d3,S,215440.00,811.0000,-90.0000,484.0000,315.0000,161.85,90.00,147.57,2048
2025-10-31 20:29:32.770,94973,CrutchHMI-BT-74d3,S,220571.00,809.0000,-91.0000,488.0000,312.0000,162.30,90.00,148.20,2048
2025-10-31 20:29:32.811,95024,CrutchHMI-BT-74d3,S,222883.00,808.0000,-92.0000,494.0000,306.0000,163.08,90.00,149.14,2048
2025-10-31 20:29:32.873,95074,CrutchHMI-BT-74d3,S,222883.00,807.0000,-93.0000,501.0000,297.0000,164.14,90.00,150.35,2048
2025-10-31 20:29:32.914,95124,CrutchHMI-BT-74d3,S,228145.00,807.0000,-92.0000,504.0000,290.0000,164.68,90.00,150.97,2048
2025-10-31 20:29:32.975,95174,CrutchHMI-BT-74d3,S,231162.00,807.0000,-91.0000,508.0000,283.0000,165.21,90.00,151.69,2048
2025-10-31 20:29:33.016,95225,CrutchHMI-BT-74d3,S,235354.00,809.0000,-90.0000,511.0000,274.0000,165.98,90.00,152.41,2048
2025-10-31 20:29:33.128,95326,CrutchHMI-BT-74d3,S,243086.00,812.0000,-87.0000,514.0000,259.0000,167.05,90.00,153.44,2048
2025-10-31 20:29:33.190,95376,CrutchHMI-BT-74d3,S,248531.00,813.0000,-87.0000,515.0000,254.0000,167.58,90.00,153.88,2048
2025-10-31 20:29:33.211,95426,CrutchHMI-BT-74d3,S,429350.00,816.0000,-87.0000,514.0000,248.0000,168.26,90.00,154.17,2048
2025-10-31 20:29:33.282,95476,CrutchHMI-BT-74d3,S,251426.00,817.0000,-87.0000,512.0000,245.0000,168.60,90.00,154.22,2048
2025-10-31 20:29:33.334,95526,CrutchHMI-BT-74d3,S,-30382512.00,818.0000,-89.0000,510.0000,245.0000,168.99,90.00,154.16,2048
2025-10-31 20:29:33.374,95576,CrutchHMI-BT-74d3,S,259914.00,819.0000,-92.0000,507.0000,248.0000,169.25,90.00,153.84,2048
2025-10-31 20:29:33.426,95626,CrutchHMI-BT-74d3,S,265732.00,820.0000,-95.0000,504.0000,251.0000,169.53,90.00,153.52,2048
2025-10-31 20:29:33.478,95676,CrutchHMI-BT-74d3,S,272372.00,821.0000,-97.0000,500.0000,255.0000,169.55,90.00,152.95,2048
2025-10-31 20:29:33.530,95726,CrutchHMI-BT-74d3,S,272372.00,821.0000,-100.0000,495.0000,263.0000,169.32,90.00,152.09,2048
2025-10-31 20:29:33.580,95776,CrutchHMI-BT-74d3,S,279730.00,821.0000,-102.0000,491.0000,268.0000,169.23,90.00,151.49,2048
2025-10-31 20:29:33.611,95826,CrutchHMI-BT-74d3,S,277020.00,821.0000,-103.0000,488.0000,275.0000,168.72,90.00,150.78,2048
2025-10-31 20:29:33.694,95876,CrutchHMI-BT-74d3,S,274208.00,820.0000,-104.0000,485.0000,281.0000,168.29,90.00,150.19,2048
2025-10-31 20:29:33.715,95926,CrutchHMI-BT-74d3,S,272587.00,818.0000,-107.0000,482.0000,291.0000,167.79,90.00,149.54,2048
2025-10-31 20:29:33.778,95976,CrutchHMI-BT-74d3,S,274033.00,817.0000,-108.0000,481.0000,297.0000,167.33,90.00,149.17,2048
2025-10-31 20:29:33.820,96026,CrutchHMI-BT-74d3,S,274033.00,813.0000,-108.0000,481.0000,306.0000,166.27,90.00,148.80,2048
2025-10-31 20:29:33.862,96076,CrutchHMI-BT-74d3,S,256678.00,811.0000,-108.0000,481.0000,311.0000,165.69,90.00,148.60,2048
2025-10-31 20:29:33.924,96127,CrutchHMI-BT-74d3,S,237706.00,809.0000,-108.0000,482.0000,316.0000,165.10,90.00,148.50,2048
2025-10-31 20:29:33.976,96177,CrutchHMI-BT-74d3,S,226203.00,806.0000,-107.0000,484.0000,320.0000,164.39,90.00,148.52,2048
2025-10-31 20:29:34.027,96227,CrutchHMI-BT-74d3,S,218468.00,802.0000,-110.0000,487.0000,325.0000,164.30,90.00,148.86,2048
2025-10-31 20:29:34.120,96277,CrutchHMI-BT-74d3,S,220486.00,799.0000,-112.0000,489.0000,329.0000,164.16,90.00,149.07,2048
2025-10-31 20:29:34.120,96327,CrutchHMI-BT-74d3,S,208895.00,794.0000,-115.0000,492.0000,335.0000,163.94,90.00,149.41,2048
2025-10-31 20:29:34.183,96377,CrutchHMI-BT-74d3,S,207435.00,789.0000,-119.0000,495.0000,342.0000,163.78,90.00,149.77,2048
2025-10-31 20:29:34.234,96427,CrutchHMI-BT-74d3,S,198188.00,784.0000,-123.0000,497.0000,347.0000,163.83,90.00,150.14,2048
2025-10-31 20:29:34.275,96477,CrutchHMI-BT-74d3,S,194868.00,780.0000,-125.0000,500.0000,352.0000,163.54,90.00,150.44,2048
2025-10-31 20:29:34.326,96527,CrutchHMI-BT-74d3,S,194036.00,774.0000,-130.0000,503.0000,359.0000,163.50,90.00,150.91,2048
2025-10-31 20:29:34.377,96577,CrutchHMI-BT-74d3,S,190821.00,767.0000,-135.0000,507.0000,368.0000,163.22,90.00,151.42,2048
2025-10-31 20:29:34.440,96627,CrutchHMI-BT-74d3,S,191770.00,762.0000,-139.0000,510.0000,373.0000,163.21,90.00,151.88,2048
2025-10-31 20:29:34.472,96677,CrutchHMI-BT-74d3,S,191770.00,754.0000,-144.0000,514.0000,380.0000,163.07,90.00,152.52,2048
2025-10-31 20:29:34.524,96727,CrutchHMI-BT-74d3,S,192476.00,750.0000,-146.0000,517.0000,383.0000,162.95,90.00,152.91,2048
2025-10-31 20:29:34.576,96778,CrutchHMI-BT-74d3,S,193024.00,747.0000,-148.0000,521.0000,384.0000,163.03,90.00,153.40,2048
2025-10-31 20:29:34.627,96828,CrutchHMI-BT-74d3,S,194134.00,744.0000,-149.0000,525.0000,383.0000,163.15,90.00,153.92,2048
2025-10-31 20:29:34.678,96878,CrutchHMI-BT-74d3,S,197789.00,742.0000,-150.0000,530.0000,380.0000,163.46,90.00,154.54,2048
2025-10-31 20:29:34.739,96928,CrutchHMI-BT-74d3,S,204608.00,742.0000,-151.0000,533.0000,375.0000,164.03,90.00,155.03,2048
2025-10-31 20:29:34.801,96997,CrutchHMI-BT-74d3,S,211178.00,742.0000,-152.0000,538.0000,366.0000,164.94,90.00,155.85,2048
2025-10-31 20:29:34.851,97051,CrutchHMI-BT-74d3,S,214600.00,744.0000,-150.0000,543.0000,357.0000,165.47,90.00,156.44,2048
2025-10-31 20:29:34.903,97101,CrutchHMI-BT-74d3,S,214600.00,747.0000,-150.0000,547.0000,343.0000,166.78,90.00,157.32,2048
2025-10-31 20:29:34.954,97151,CrutchHMI-BT-74d3,S,463890.00,749.0000,-151.0000,549.0000,336.0000,167.59,90.00,157.84,2048
2025-10-31 20:29:34.995,97201,CrutchHMI-BT-74d3,S,230059.00,751.0000,-152.0000,549.0000,331.0000,168.24,90.00,158.11,2048
2025-10-31 20:29:35.048,97251,CrutchHMI-BT-74d3,S,235671.00,753.0000,-155.0000,548.0000,327.0000,169.10,90.00,158.39,2048
2025-10-31 20:29:35.111,97301,CrutchHMI-BT-74d3,S,239974.00,756.0000,-158.0000,546.0000,322.0000,170.10,90.00,158.64,2048
2025-10-31 20:29:35.142,97352,CrutchHMI-BT-74d3,S,243242.00,759.0000,-160.0000,544.0000,318.0000,170.89,90.00,158.76,2048
2025-10-31 20:29:35.193,97402,CrutchHMI-BT-74d3,S,247479.00,761.0000,-162.0000,541.0000,317.0000,171.40,90.00,158.66,2048
2025-10-31 20:29:35.244,97452,CrutchHMI-BT-74d3,S,253869.00,763.0000,-165.0000,538.0000,315.0000,172.17,90.00,158.69,2048
2025-10-31 20:29:35.306,97503,CrutchHMI-BT-74d3,S,252938.00,766.0000,-167.0000,534.0000,315.0000,172.67,90.00,158.41,2048
2025-10-31 20:29:35.358,97553,CrutchHMI-BT-74d3,S,256934.00,767.0000,-168.0000,531.0000,316.0000,172.84,90.00,158.14,2048
2025-10-31 20:29:35.420,97603,CrutchHMI-BT-74d3,S,261854.00,769.0000,-170.0000,526.0000,320.0000,172.99,90.00,157.55,2048
2025-10-31 20:29:35.440,97653,CrutchHMI-BT-74d3,S,263544.00,769.0000,-172.0000,521.0000,324.0000,173.08,90.00,157.03,2048
2025-10-31 20:29:35.492,97704,CrutchHMI-BT-74d3,S,265099.00,770.0000,-174.0000,516.0000,331.0000,172.92,90.00,156.29,2048
2025-10-31 20:29:35.543,97756,CrutchHMI-BT-74d3,S,266677.00,770.0000,-176.0000,511.0000,337.0000,172.84,90.00,155.65,2048
2025-10-31 20:29:35.606,97807,CrutchHMI-BT-74d3,S,262840.00,768.0000,-178.0000,506.0000,349.0000,172.11,90.00,154.78,2048
2025-10-31 20:29:35.658,97857,CrutchHMI-BT-74d3,S,258431.00,766.0000,-180.0000,503.0000,356.0000,171.79,90.00,154.37,2048
2025-10-31 20:29:35.700,97908,CrutchHMI-BT-74d3,S,259641.00,763.0000,-181.0000,502.0000,362.0000,171.29,90.00,154.18,2048
2025-10-31 20:29:35.752,97959,CrutchHMI-BT-74d3,S,252434.00,760.0000,-183.0000,500.0000,371.0000,170.70,90.00,153.83,2048
2025-10-31 20:29:35.814,98009,CrutchHMI-BT-74d3,S,241081.00,757.0000,-184.0000,500.0000,376.0000,170.26,90.00,153.79,2048
2025-10-31 20:29:35.866,98060,CrutchHMI-BT-74d3,S,235417.00,755.0000,-184.0000,500.0000,379.0000,169.90,90.00,153.75,2048
2025-10-31 20:29:35.908,98111,CrutchHMI-BT-74d3,S,231604.00,752.0000,-185.0000,501.0000,384.0000,169.42,90.00,153.80,2048
2025-10-31 20:29:35.959,98161,CrutchHMI-BT-74d3,S,226538.00,751.0000,-183.0000,504.0000,384.0000,168.96,90.00,153.96,2048
2025-10-31 20:29:36.001,98212,CrutchHMI-BT-74d3,S,230362.00,748.0000,-188.0000,504.0000,387.0000,169.35,90.00,154.25,2048
2025-10-31 20:29:36.054,98262,CrutchHMI-BT-74d3,S,230362.00,742.0000,-192.0000,507.0000,392.0000,169.16,90.00,154.77,2048
2025-10-31 20:29:36.106,98312,CrutchHMI-BT-74d3,S,222762.00,738.0000,-194.0000,509.0000,395.0000,168.96,90.00,155.09,2048
2025-10-31 20:29:36.168,98362,CrutchHMI-BT-74d3,S,-30414110.00,735.0000,-196.0000,511.0000,398.0000,168.80,90.00,155.37,2048
2025-10-31 20:29:36.209,98412,CrutchHMI-BT-74d3,S,217668.00,731.0000,-198.0000,513.0000,402.0000,168.51,90.00,155.64,2048
2025-10-31 20:29:36.262,98462,CrutchHMI-BT-74d3,S,213358.00,726.0000,-202.0000,514.0000,408.0000,168.32,90.00,155.93,2048
2025-10-31 20:29:36.313,98513,CrutchHMI-BT-74d3,S,207295.00,720.0000,-206.0000,515.0000,414.0000,168.09,90.00,156.26,2048
2025-10-31 20:29:36.354,98563,CrutchHMI-BT-74d3,S,207295.00,713.0000,-211.0000,518.0000,422.0000,167.71,90.00,156.77,2048
2025-10-31 20:29:36.416,98613,CrutchHMI-BT-74d3,S,202047.00,708.0000,-213.0000,519.0000,426.0000,167.41,90.00,157.03,2048
2025-10-31 20:29:36.457,98663,CrutchHMI-BT-74d3,S,197410.00,702.0000,-216.0000,521.0000,431.0000,167.09,90.00,157.43,2048
2025-10-31 20:29:36.539,98733,CrutchHMI-BT-74d3,S,-30439562.00,694.0000,-221.0000,525.0000,439.0000,166.63,90.00,158.06,2048
2025-10-31 20:29:36.590,98787,CrutchHMI-BT-74d3,S,194507.00,688.0000,-224.0000,528.0000,443.0000,166.37,90.00,158.56,2048
2025-10-31 20:29:36.641,98841,CrutchHMI-BT-74d3,S,194005.00,682.0000,-227.0000,531.0000,446.0000,166.18,90.00,159.10,2048
2025-10-31 20:29:36.694,98892,CrutchHMI-BT-74d3,S,194934.00,676.0000,-230.0000,537.0000,447.0000,166.08,90.00,159.90,2048
2025-10-31 20:29:36.736,98942,CrutchHMI-BT-74d3,S,191505.00,674.0000,-232.0000,540.0000,445.0000,166.34,90.00,160.37,2048
2025-10-31 20:29:36.797,98992,CrutchHMI-BT-74d3,S,191505.00,672.0000,-233.0000,547.0000,438.0000,166.78,90.00,161.23,2048
2025-10-31 20:29:36.828,99042,CrutchHMI-BT-74d3,S,195609.00,673.0000,-233.0000,552.0000,432.0000,167.19,90.00,161.74,2048
2025-10-31 20:29:36.891,99092,CrutchHMI-BT-74d3,S,197877.00,675.0000,-230.0000,558.0000,422.0000,167.58,90.00,162.27,2048
2025-10-31 20:29:36.941,99142,CrutchHMI-BT-74d3,S,199911.00,679.0000,-226.0000,565.0000,408.0000,168.24,90.00,162.91,2048
2025-10-31 20:29:36.983,99192,CrutchHMI-BT-74d3,S,202807.00,686.0000,-221.0000,571.0000,391.0000,169.18,90.00,163.48,2048
2025-10-31 20:29:37.034,99242,CrutchHMI-BT-74d3,S,213573.00,690.0000,-218.0000,574.0000,380.0000,169.82,90.00,163.87,2048
2025-10-31 20:29:37.107,99292,CrutchHMI-BT-74d3,S,223657.00,695.0000,-217.0000,575.0000,372.0000,170.52,90.00,164.08,2048
2025-10-31 20:29:37.138,99343,CrutchHMI-BT-74d3,S,231359.00,702.0000,-215.0000,574.0000,362.0000,171.39,90.00,164.15,2048
2025-10-31 20:29:37.190,99393,CrutchHMI-BT-74d3,S,237444.00,705.0000,-215.0000,572.0000,358.0000,171.89,90.00,164.13,2048
2025-10-31 20:29:37.231,99443,CrutchHMI-BT-74d3,S,242527.00,708.0000,-215.0000,569.0000,356.0000,172.25,90.00,163.94,2048
2025-10-31 20:29:37.292,99494,CrutchHMI-BT-74d3,S,250681.00,711.0000,-215.0000,565.0000,355.0000,172.56,90.00,163.61,2048
2025-10-31 20:29:37.343,99544,CrutchHMI-BT-74d3,S,257095.00,714.0000,-218.0000,560.0000,357.0000,173.01,90.00,163.24,2048
2025-10-31 20:29:37.383,99594,CrutchHMI-BT-74d3,S,254910.00,716.0000,-219.0000,556.0000,360.0000,173.08,90.00,162.78,2048
2025-10-31 20:29:37.435,99644,CrutchHMI-BT-74d3,S,254910.00,717.0000,-220.0000,550.0000,364.0000,173.10,90.00,162.16,2048
2025-10-31 20:29:37.497,99694,CrutchHMI-BT-74d3,S,257745.00,718.0000,-220.0000,547.0000,368.0000,172.89,90.00,161.68,2048
2025-10-31 20:29:37.549,99745,CrutchHMI-BT-74d3,S,259917.00,718.0000,-219.0000,545.0000,371.0000,172.58,90.00,161.31,2048
2025-10-31 20:29:37.591,99795,CrutchHMI-BT-74d3,S,263493.00,719.0000,-217.0000,543.0000,375.0000,172.07,90.00,160.78,2048
2025-10-31 20:29:37.642,99845,CrutchHMI-BT-74d3,S,257430.00,719.0000,-213.0000,541.0000,378.0000,171.36,90.00,160.23,2048
2025-10-31 20:29:37.693,99895,CrutchHMI-BT-74d3,S,-3579512.00,718.0000,-212.0000,540.0000,382.0000,170.87,90.00,159.94,2048
2025-10-31 20:29:37.734,99945,CrutchHMI-BT-74d3,S,232915.00,717.0000,-211.0000,539.0000,387.0000,170.29,90.00,159.60,2048
2025-10-31 20:29:37.787,99995,CrutchHMI-BT-74d3,S,233612.00,716.0000,-209.0000,538.0000,391.0000,169.67,90.00,159.26,2048
2025-10-31 20:29:37.860,100045,CrutchHMI-BT-74d3,S,-3603479.00,715.0000,-208.0000,538.0000,394.0000,169.24,90.00,159.10,2048
2025-10-31 20:29:37.892,100095,CrutchHMI-BT-74d3,S,220048.00,713.0000,-208.0000,537.0000,397.0000,168.93,90.00,158.98,2048
2025-10-31 20:29:37.943,100146,CrutchHMI-BT-74d3,S,217298.00,711.0000,-210.0000,537.0000,401.0000,168.77,90.00,159.01,2048
2025-10-31 20:29:37.985,100196,CrutchHMI-BT-74d3,S,220308.00,709.0000,-212.0000,536.0000,404.0000,168.73,90.00,159.01,2048
2025-10-31 20:29:38.046,100246,CrutchHMI-BT-74d3,S,220651.00,707.0000,-215.0000,536.0000,406.0000,168.87,90.00,159.19,2048
2025-10-31 20:29:38.109,100297,CrutchHMI-BT-74d3,S,220651.00,704.0000,-220.0000,536.0000,409.0000,169.15,90.00,159.49,2048
2025-10-31 20:29:38.141,100347,CrutchHMI-BT-74d3,S,225953.00,702.0000,-223.0000,536.0000,409.0000,169.46,90.00,159.76,2048
2025-10-31 20:29:38.203,100397,CrutchHMI-BT-74d3,S,220768.00,701.0000,-226.0000,537.0000,410.0000,169.69,90.00,160.01,2048
2025-10-31 20:29:38.275,100447,CrutchHMI-BT-74d3,S,197099.00,700.0000,-229.0000,537.0000,410.0000,170.04,90.00,160.23,2048
2025-10-31 20:29:38.285,100497,CrutchHMI-BT-74d3,S,137787.00,698.0000,-233.0000,536.0000,412.0000,170.33,90.00,160.41,2048
2025-10-31 20:29:38.346,100548,CrutchHMI-BT-74d3,S,61086.00,696.0000,-236.0000,536.0000,413.0000,170.55,90.00,160.63,2048
2025-10-31 20:29:38.398,100598,CrutchHMI-BT-74d3,S,61086.00,696.0000,-237.0000,537.0000,412.0000,170.72,90.00,160.81,2048
2025-10-31 20:29:38.458,100648,CrutchHMI-BT-74d3,S,49569.00,694.0000,-239.0000,537.0000,413.0000,170.81,90.00,160.97,2048
2025-10-31 20:29:38.500,100698,CrutchHMI-BT-74d3,S,56493.00,693.0000,-239.0000,538.0000,413.0000,170.73,90.00,161.09,2048
