Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
42957,7.057,78.53,0.936,0.072,-0.271,0.21,S
43007,7.107,79.93,0.935,0.072,-0.272,0.211,S
43057,7.157,47.32,0.934,0.072,-0.274,0.213,S
43107,7.207,56.63,0.934,0.073,-0.274,0.214,S
43158,7.258,61.67,0.933,0.074,-0.275,0.215,S
43208,7.308,61.67,0.933,0.075,-0.275,0.217,S
43258,7.358,25.09,0.932,0.076,-0.275,0.219,S
43308,7.408,52.56,0.932,0.075,-0.274,0.22,S
43359,7.459,52.56,0.933,0.074,-0.272,0.221,S
43409,7.509,66.58,0.933,0.072,-0.27,0.222,S
43459,7.559,25.86,0.934,0.072,-0.267,0.223,S
43524,7.624,79.15,0.935,0.071,-0.262,0.224,S
43578,7.678,74.59,0.936,0.071,-0.257,0.226,S
43628,7.728,74.59,0.938,0.069,-0.249,0.228,S
43678,7.778,53.29,0.939,0.067,-0.245,0.229,S
43728,7.828,74.92,0.94,0.067,-0.24,0.231,S
43778,7.878,31.03,0.941,0.066,-0.235,0.233,S
43828,7.928,68.08,0.942,0.064,-0.228,0.236,S
43878,7.978,42.44,0.943,0.061,-0.223,0.237,S
43928,8.028,45.66,0.944,0.055,-0.216,0.239,S
43978,8.078,43.11,0.947,0.045,-0.206,0.24,S
44028,8.128,43.05,0.949,0.036,-0.199,0.241,S
44079,8.179,7.84,0.951,0.026,-0.187,0.243,S
44129,8.229,54.83,0.953,0.017,-0.17,0.248,S
44179,8.279,29.3,0.954,0.01,-0.157,0.252,S
44229,8.329,13.18,0.955,0.004,-0.142,0.258,S
44279,8.379,13.18,0.956,-0.003,-0.11,0.27,S
44329,8.429,7.44,0.956,-0.006,-0.09,0.277,S
44379,8.479,1.23,0.956,-0.012,-0.069,0.283,S
44429,8.529,1.23,0.955,-0.029,-0.036,0.291,S
44479,8.579,-163.36,0.954,-0.039,-0.014,0.295,S
44529,8.629,-33.43,0.952,-0.048,0.007,0.3,S
44579,8.679,-0.93,0.949,-0.06,0.033,0.305,S
44629,8.729,-15.28,0.945,-0.076,0.061,0.311,S
44679,8.779,56.63,0.941,-0.086,0.08,0.316,S
44729,8.829,9.57,0.937,-0.095,0.097,0.319,S
44780,8.88,-49.89,0.931,-0.11,0.122,0.325,S
44830,8.93,27.09,0.927,-0.117,0.135,0.328,S
44880,8.98,34.77,0.923,-0.123,0.147,0.331,S
44930,9.03,52.83,0.919,-0.131,0.161,0.334,S
44980,9.08,58.07,0.916,-0.136,0.17,0.335,S
45030,9.13,100.79,0.914,-0.139,0.177,0.337,S
45080,9.18,100.79,0.911,-0.139,0.186,0.338,S
45130,9.23,71.92,0.91,-0.14,0.189,0.339,S
45180,9.28,118.2,0.909,-0.14,0.191,0.34,S
45249,9.349,111.9,0.909,-0.139,0.195,0.34,S
45303,9.403,120.58,0.909,-0.137,0.196,0.34,S
45357,9.457,115.87,0.908,-0.137,0.197,0.34,S
45408,9.508,98.18,0.908,-0.137,0.197,0.34,S
45458,9.558,130.66,0.908,-0.139,0.196,0.341,S
45509,9.609,71.35,0.908,-0.141,0.195,0.341,S
45560,9.66,108.52,0.908,-0.143,0.194,0.341,S
45610,9.71,100.45,0.908,-0.143,0.194,0.342,S
45661,9.761,81.37,0.907,-0.143,0.194,0.342,S
45712,9.812,105.56,0.906,-0.145,0.194,0.344,S
45762,9.862,89.5,0.906,-0.145,0.195,0.345,S
45813,9.913,93.38,0.905,-0.145,0.196,0.346,S
45863,9.963,93.38,0.904,-0.146,0.199,0.348,S
45913,10.013,66.31,0.903,-0.147,0.201,0.349,S
45963,10.063,83.76,0.902,-0.149,0.204,0.349,S
46013,10.113,83.76,0.9,-0.151,0.208,0.351,S
46113,10.213,100.22,0.898,-0.153,0.213,0.352,S
46164,10.264,100.22,0.896,-0.155,0.218,0.353,S
46214,10.314,19.25,0.895,-0.156,0.22,0.353,S
46264,10.364,98.51,0.894,-0.157,0.222,0.354,S
46315,10.415,62.13,0.893,-0.157,0.224,0.355,S
46365,10.465,46.11,0.892,-0.158,0.226,0.355,S
46415,10.515,66.91,0.892,-0.159,0.227,0.356,S
46465,10.565,64.18,0.891,-0.159,0.228,0.356,S
46515,10.615,65.14,0.89,-0.16,0.229,0.357,S
46565,10.665,47.49,0.889,-0.161,0.23,0.358,S
46615,10.715,74.69,0.889,-0.162,0.231,0.359,S
46665,10.765,67.24,0.888,-0.163,0.231,0.36,S
46716,10.816,22.59,0.887,-0.165,0.232,0.362,S
46766,10.866,41.55,0.886,-0.166,0.233,0.363,S
46816,10.916,24.63,0.885,-0.166,0.235,0.364,S
46867,10.967,24.63,0.883,-0.168,0.237,0.366,S
46917,11.017,4.94,0.882,-0.169,0.238,0.368,S
46967,11.067,-3.44,0.881,-0.17,0.239,0.369,S
47017,11.117,-33.97,0.88,-0.171,0.24,0.37,S
47067,11.167,-17.02,0.878,-0.173,0.242,0.372,S
47118,11.218,-26.26,0.877,-0.174,0.243,0.374,S
47168,11.268,-26.26,0.875,-0.176,0.244,0.377,S
47218,11.318,-20.35,0.874,-0.177,0.245,0.379,S
47268,11.368,-32.53,0.873,-0.178,0.246,0.38,S
47332,11.432,-59.3,0.871,-0.179,0.248,0.382,S
47386,11.486,-51.89,0.87,-0.18,0.249,0.384,S
47437,11.537,-51.89,0.868,-0.181,0.25,0.387,S
47487,11.587,-21.58,0.867,-0.182,0.25,0.389,S
47537,11.637,-27.2,0.866,-0.182,0.251,0.39,S
47587,11.687,-30.8,0.865,-0.183,0.251,0.391,S
47638,11.738,-63.07,0.864,-0.184,0.252,0.393,S
47688,11.788,-41.11,0.863,-0.184,0.253,0.393,S
47738,11.838,-49.45,0.863,-0.185,0.254,0.394,S
47788,11.888,-38.94,0.862,-0.186,0.254,0.395,S
47838,11.938,-40.15,0.861,-0.187,0.255,0.396,S
47888,11.988,-45.49,0.86,-0.188,0.256,0.397,S
47939,12.039,-58.23,0.859,-0.189,0.256,0.398,S
47990,12.09,-60.63,0.858,-0.191,0.257,0.4,S
48040,12.14,-67.14,0.857,-0.192,0.257,0.401,S
48090,12.19,-67.14,0.855,-0.194,0.258,0.403,S
48140,12.24,-73.65,0.854,-0.195,0.259,0.405,S
48190,12.29,-40.15,0.853,-0.196,0.26,0.406,S
48240,12.34,-40.15,0.851,-0.197,0.262,0.409,S
48290,12.39,-65.41,0.85,-0.198,0.263,0.41,S
48340,12.44,-74.02,0.849,-0.199,0.264,0.411,S
48390,12.49,-151.95,0.847,-0.2,0.265,0.413,S
48440,12.54,-24.96,0.846,-0.203,0.265,0.415,S
48490,12.59,-26.8,0.844,-0.205,0.264,0.417,S
48540,12.64,-26.8,0.843,-0.206,0.264,0.419,S
48590,12.69,-8.94,0.841,-0.207,0.265,0.421,S
48640,12.74,18.58,0.84,-0.208,0.266,0.423,S
48691,12.791,31.6,0.838,-0.209,0.266,0.425,S
48741,12.841,21.42,0.837,-0.21,0.266,0.427,S
48791,12.891,22.69,0.836,-0.212,0.266,0.429,S
48841,12.941,29.59,0.834,-0.213,0.266,0.431,S
48891,12.991,37.21,0.833,-0.214,0.267,0.432,S
48941,13.041,67.74,0.832,-0.214,0.268,0.434,S
48991,13.091,53.89,0.831,-0.216,0.268,0.435,S
49041,13.141,80.87,0.83,-0.218,0.268,0.436,S
49091,13.191,64.91,0.829,-0.22,0.268,0.437,S
49141,13.241,57.8,0.828,-0.223,0.268,0.438,S
49191,13.291,94.78,0.827,-0.224,0.268,0.439,S
49241,13.341,40.82,0.826,-0.225,0.269,0.44,S
49292,13.392,78.65,0.825,-0.225,0.272,0.44,S
49342,13.442,70.58,0.824,-0.225,0.273,0.44,S
49393,13.493,80.49,0.824,-0.225,0.274,0.441,S
49444,13.544,80.49,0.822,-0.229,0.273,0.442,S
49494,13.594,69.81,0.821,-0.232,0.273,0.443,S
49545,13.645,78.09,0.82,-0.234,0.273,0.445,S
49599,13.699,73.69,0.818,-0.235,0.274,0.446,S
49650,13.75,72.98,0.815,-0.237,0.277,0.448,S
49700,13.8,51.79,0.814,-0.238,0.279,0.449,S
49751,13.851,92.84,0.813,-0.238,0.281,0.45,S
49802,13.902,92.84,0.81,-0.237,0.287,0.451,S
49852,13.952,79.09,0.809,-0.236,0.291,0.451,S
49903,14.003,96.38,0.808,-0.236,0.295,0.451,S
49957,14.057,67.68,0.806,-0.236,0.298,0.452,S
50007,14.107,37.37,0.804,-0.237,0.301,0.453,S
50057,14.157,93.71,0.802,-0.237,0.303,0.455,S
50109,14.209,72.86,0.801,-0.237,0.305,0.456,S
50163,14.263,66.18,0.799,-0.238,0.306,0.458,S
50214,14.314,79.66,0.797,-0.24,0.306,0.46,S
50264,14.364,87.94,0.796,-0.241,0.307,0.46,S
50315,14.415,97.05,0.796,-0.242,0.307,0.461,S
50366,14.466,83.43,0.795,-0.243,0.307,0.461,S
50416,14.516,53.56,0.795,-0.245,0.307,0.461,S
50467,14.567,114.7,0.794,-0.246,0.307,0.461,S
50521,14.621,67.58,0.794,-0.248,0.306,0.462,S
50572,14.672,70.31,0.793,-0.25,0.305,0.462,S
50622,14.722,74.82,0.792,-0.251,0.305,0.463,S
50673,14.773,84.66,0.792,-0.253,0.305,0.463,S
50724,14.824,-399.49,0.79,-0.254,0.305,0.465,S
50774,14.874,39.38,0.789,-0.255,0.305,0.466,S
50825,14.925,79.32,0.788,-0.257,0.305,0.468,S
50879,14.979,60.07,0.786,-0.258,0.305,0.47,S
50930,15.03,104.52,0.784,-0.259,0.305,0.472,S
50980,15.08,77.36,0.783,-0.259,0.306,0.474,S
51030,15.13,77.36,0.781,-0.259,0.307,0.476,S
51080,15.18,51.06,0.779,-0.26,0.308,0.478,S
51130,15.23,75.09,0.778,-0.26,0.308,0.48,S
51180,15.28,75.09,0.776,-0.261,0.308,0.483,S
51230,15.33,98.39,0.775,-0.261,0.309,0.484,S
51280,15.38,75.75,0.774,-0.261,0.309,0.485,S
51330,15.43,24.63,0.773,-0.262,0.309,0.486,S
51380,15.48,88.67,0.772,-0.263,0.308,0.488,S
51431,15.531,119.08,0.771,-0.263,0.308,0.489,S
51481,15.581,106.23,0.77,-0.264,0.308,0.49,S
51531,15.631,69.18,0.769,-0.265,0.309,0.491,S
51582,15.682,63.24,0.768,-0.266,0.309,0.491,S
51632,15.732,-379.02,0.768,-0.266,0.31,0.492,S
51682,15.782,80.53,0.767,-0.267,0.31,0.492,S
51732,15.832,80.76,0.766,-0.266,0.311,52.286,S
52336,16.436,73.52,0.753,-0.271,0.314,0.51,S
52387,16.487,85.6,0.752,-0.272,0.314,0.511,S
52438,16.538,79.03,0.75,-0.274,0.314,0.512,S
52488,16.588,79.93,0.749,-0.275,0.314,0.513,S
52539,16.639,43.44,0.748,-0.275,0.314,0.514,S
52590,16.69,54.46,0.747,-0.276,0.313,0.515,S
52640,16.74,81.03,0.746,-0.277,0.313,0.516,S
52691,16.791,82.83,0.745,-0.278,0.313,0.518,S
52745,16.845,99.18,0.744,-0.279,0.313,0.519,S
52796,16.896,34.77,0.742,-0.28,0.312,0.521,S
52846,16.946,63.3,0.741,-0.281,0.312,0.522,S
52897,16.997,95.61,0.74,-0.282,0.312,0.523,S
52948,17.048,85.16,0.739,-0.282,0.312,0.525,S
52998,17.098,72.19,0.738,-0.282,0.312,0.526,S
53049,17.149,77.53,0.737,-0.283,0.313,0.526,S
53103,17.203,98.72,0.736,-0.283,0.313,0.527,S
53154,17.254,65.74,0.735,-0.285,0.313,0.528,S
53204,17.304,75.19,0.734,-0.285,0.313,0.529,S
53255,17.355,78.99,0.733,-0.286,0.313,0.53,S
53306,17.406,101.39,0.732,-0.287,0.313,0.531,S
53356,17.456,87.77,0.732,-0.287,0.313,0.532,S
53407,17.507,100.68,0.731,-0.287,0.313,0.533,S
53461,17.561,61.8,0.73,-0.287,0.313,0.534,S
54243,18.343,126.25,0.73,-0.288,0.313,0.534,S
55251,19.351,101.79,0.73,-0.287,0.313,0.534,S
56250,20.35,119.81,0.731,-0.284,0.311,0.535,S
57248,21.348,178.21,0.732,-0.284,0.309,0.535,S
58246,22.346,219.33,0.732,-0.284,0.309,0.535,S
59244,23.344,198.13,0.732,-0.283,0.309,0.536,S
60253,24.353,214.7,0.732,-0.282,0.308,0.536,S
61251,25.351,225.94,0.732,-0.282,0.308,0.536,S
62249,26.349,219.43,0.732,-0.282,0.308,0.536,S
63247,27.347,208.35,0.733,-0.282,0.308,0.536,S
64169,28.269,212.92,0.733,-0.282,0.307,0.536,S
64220,28.32,212.92,0.734,-0.28,0.305,0.537,S
64270,28.37,225.0,0.734,-0.28,0.304,0.537,S
64321,28.421,201.81,0.735,-0.279,0.303,0.538,S
64375,28.475,197.57,0.735,-0.278,0.301,0.538,S
64426,28.526,248.36,0.736,-0.277,0.299,0.538,S
64476,28.576,204.75,0.737,-0.276,0.298,0.539,S
64527,28.627,181.49,0.737,-0.275,0.297,0.539,S
64578,28.678,211.48,0.737,-0.274,0.295,0.541,S
64628,28.728,228.11,0.738,-0.273,0.294,0.541,S
64679,28.779,187.06,0.738,-0.272,0.293,0.542,S
64730,28.83,174.61,0.739,-0.27,0.292,0.543,S
64780,28.88,178.82,0.739,-0.269,0.291,0.544,S
64831,28.931,219.7,0.739,-0.268,0.29,0.545,S
64885,28.985,189.5,0.739,-0.266,0.29,0.545,S
64936,29.036,230.51,0.74,-0.264,0.289,0.545,S
64986,29.086,179.15,0.74,-0.264,0.288,0.546,S
65037,29.137,216.43,0.74,-0.263,0.286,0.548,S
65088,29.188,219.03,0.74,-0.261,0.285,0.549,S
65138,29.238,212.76,0.74,-0.26,0.284,0.551,S
65189,29.289,205.02,0.74,-0.259,0.282,0.552,S
65239,29.339,205.02,0.74,-0.256,0.281,0.553,S
65289,29.389,215.2,0.741,-0.254,0.281,0.553,S
65339,29.439,157.42,0.741,-0.253,0.28,0.554,S
65389,29.489,157.42,0.742,-0.252,0.278,0.554,S
65439,29.539,226.34,0.742,-0.251,0.278,0.554,S
65489,29.589,171.54,0.743,-0.249,0.28,0.553,S
65539,29.639,184.16,0.744,-0.248,0.283,0.551,S
65589,29.689,157.42,0.742,-0.254,0.286,0.549,S
65639,29.739,156.62,0.741,-0.259,0.291,0.546,S
65689,29.789,161.8,0.74,-0.262,0.3,0.54,S
65740,29.84,176.61,0.736,-0.274,0.317,0.53,S
65790,29.89,164.09,0.731,-0.286,0.327,0.524,S
65840,29.94,175.71,0.726,-0.298,0.339,0.516,S
65891,29.991,165.93,0.72,-0.313,0.356,0.505,S
65941,30.041,146.78,0.71,-0.332,0.379,0.49,S
65991,30.091,102.06,0.701,-0.348,0.395,0.478,S
66041,30.141,118.41,0.689,-0.368,0.41,0.468,S
66092,30.192,118.64,0.665,-0.403,0.435,0.452,S
66142,30.242,120.48,0.648,-0.423,0.453,0.44,S
66192,30.292,91.88,0.631,-0.441,0.472,0.427,S
66243,30.343,82.49,0.61,-0.461,0.495,0.41,S
66293,30.393,36.04,0.586,-0.48,0.523,0.389,S
66393,30.493,92.55,0.555,-0.5,0.558,0.359,S
66443,30.543,73.08,0.537,-0.509,0.578,0.34,S
66493,30.593,120.14,0.524,-0.516,0.592,0.328,S
66545,30.645,3765.78,0.513,-0.522,0.599,0.322,S
66599,30.699,111.36,0.501,-0.529,0.605,0.319,S
66650,30.75,129.09,0.49,-0.534,0.611,0.314,S
66700,30.8,71.52,0.485,-0.536,0.615,0.312,S
66751,30.851,63.51,0.482,-0.538,0.617,0.309,S
66802,30.902,77.09,0.479,-0.538,0.622,0.305,S
66852,30.952,77.09,0.479,-0.536,0.625,0.301,S
66903,31.003,38.31,0.48,-0.535,0.627,0.298,S
66957,31.057,91.11,0.481,-0.533,0.628,0.297,S
67008,31.108,78.59,0.484,-0.53,0.628,0.297,S
67058,31.158,85.66,0.487,-0.528,0.628,0.297,S
67108,31.208,85.66,0.491,-0.524,0.628,0.298,S
67158,31.258,26.36,0.492,-0.522,0.627,0.299,S
67208,31.308,22.96,0.493,-0.521,0.626,0.301,S
67258,31.358,22.96,0.494,-0.52,0.624,0.307,S
67308,31.408,46.61,0.495,-0.518,0.624,0.308,S
67358,31.458,104.06,0.497,-0.515,0.626,0.307,S
67424,31.524,45.05,0.5,-0.509,0.629,0.305,S
67478,31.578,68.85,0.501,-0.506,0.633,0.302,S
67529,31.629,68.85,0.501,-0.503,0.635,0.299,S
67579,31.679,63.41,0.5,-0.504,0.636,0.299,S
67630,31.73,71.42,0.499,-0.505,0.636,0.299,S
67684,31.784,69.64,0.498,-0.507,0.635,0.3,S
67735,31.835,40.94,0.497,-0.509,0.633,0.3,S
67785,31.885,70.85,0.497,-0.511,0.632,0.3,S
67836,31.936,38.31,0.497,-0.513,0.63,0.301,S
67890,31.99,66.18,0.498,-0.514,0.629,0.3,S
67941,32.041,46.95,0.5,-0.514,0.627,0.299,S
67991,32.091,37.31,0.501,-0.515,0.626,0.299,S
68042,32.142,5.44,0.502,-0.516,0.624,0.3,S
68093,32.193,84.93,0.504,-0.517,0.622,0.301,S
68143,32.243,93.67,0.505,-0.516,0.621,0.301,S
68194,32.294,63.18,0.507,-0.516,0.62,0.3,S
68248,32.348,37.65,0.51,-0.514,0.62,0.3,S
68299,32.399,104.89,0.511,-0.514,0.618,0.301,S
68349,32.449,35.81,0.511,-0.515,0.616,0.303,S
68400,32.5,30.7,0.512,-0.516,0.614,0.305,S
68451,32.551,61.67,0.514,-0.515,0.612,0.306,S
68501,32.601,30.3,0.515,-0.515,0.612,0.307,S
68552,32.652,71.92,0.516,-0.514,0.611,0.308,S
68606,32.706,71.92,0.517,-0.513,0.61,0.309,S
68657,32.757,19.02,0.518,-0.512,0.609,0.311,S
68707,32.807,25.19,0.518,-0.513,0.607,0.313,S
68758,32.858,60.34,0.517,-0.513,0.606,0.316,S
68809,32.909,44.15,0.518,-0.511,0.608,0.315,S
68859,32.959,52.62,0.519,-0.509,0.609,0.314,S
68910,33.01,63.3,0.519,-0.507,0.611,0.313,S
68964,33.064,63.74,0.518,-0.506,0.613,0.312,S
69015,33.115,44.45,0.517,-0.505,0.617,0.31,S
69065,33.165,56.67,0.516,-0.503,0.619,0.309,S
69116,33.216,56.56,0.516,-0.502,0.62,0.309,S
69167,33.267,34.93,0.516,-0.501,0.621,0.31,S
69217,33.317,33.7,0.515,-0.501,0.62,0.311,S
69268,33.368,61.67,0.515,-0.501,0.619,0.313,S
69322,33.422,74.98,0.515,-0.502,0.618,0.316,S
69373,33.473,69.18,0.515,-0.503,0.615,0.318,S
69423,33.523,26.13,0.516,-0.503,0.614,0.318,S
69474,33.574,85.5,0.518,-0.501,0.614,0.318,S
69525,33.625,79.15,0.521,-0.5,0.612,0.318,S
69575,33.675,60.47,0.523,-0.5,0.611,0.319,S
69626,33.726,82.53,0.525,-0.5,0.609,0.32,S
69680,33.78,3.83,0.527,-0.499,0.607,0.32,S
69730,33.83,26.69,0.53,-0.498,0.606,0.319,S
69780,33.88,3.4,0.532,-0.498,0.605,0.318,S
69832,33.932,87.5,0.534,-0.498,0.604,0.317,S
69883,33.983,104.29,0.536,-0.498,0.603,0.316,S
69933,34.033,21.08,0.537,-0.497,0.602,0.316,S
69984,34.084,79.76,0.539,-0.497,0.601,0.316,S
70038,34.138,14.07,0.54,-0.496,0.601,0.316,S
70089,34.189,81.66,0.541,-0.494,0.601,0.317,S
70139,34.239,27.42,0.542,-0.492,0.601,0.318,S
