AlignedTime(s),Timestamp1(ms),Crutch1_Force,Crutch1_Qw,Crutch1_Qx,Crutch1_Qy,Crutch1_Qz,Timestamp2(ms),Crutch2_Force,Crutch2_Qw,Crutch2_Qx,Crutch2_Qy,Crutch2_Qz
41.162000000000006,71373,16950.79,0.608,-0.384,0.601,0.347,74635,15071.22,0.781,0.27,0.56,0.04
41.2125,71423,17273.83,0.608,-0.385,0.602,0.344,74686,15622.6,0.783,0.275,0.556,0.028
41.263,71473,17420.13,0.608,-0.386,0.602,0.342,74737,16096.47,0.785,0.282,0.55,0.009
41.313,71523,17216.7,0.607,-0.389,0.601,0.342,74787,16626.89,0.786,0.287,0.546,-0.002
41.3635,71573,20813.4,0.607,-0.39,0.601,0.341,74838,16646.86,0.787,0.291,0.542,-0.014
41.4135,71623,17277.34,0.607,-0.391,0.601,0.339,74888,16646.86,0.789,0.299,0.534,-0.035
41.464,71674,17008.01,0.606,-0.391,0.603,0.338,74938,16462.42,0.789,0.304,0.53,-0.047
41.518,71732,16812.12,0.607,-0.391,0.603,0.338,74988,16442.61,0.79,0.308,0.525,-0.059
41.568,71782,16938.33,0.605,-0.391,0.605,0.338,75038,16502.85,0.79,0.312,0.521,-0.071
41.617999999999995,71832,16911.12,0.604,-0.39,0.606,0.337,75088,16618.32,0.79,0.318,0.515,-0.087
41.668499999999995,71882,16054.08,0.602,-0.391,0.607,0.338,75139,16944.89,0.79,0.323,0.509,-0.101
41.7185,71932,15670.4,0.599,-0.393,0.608,0.339,75189,17449.47,0.79,0.327,0.504,-0.113
41.7685,71982,15492.08,0.597,-0.396,0.607,0.34,75239,17626.95,0.79,0.332,0.497,-0.13
41.819500000000005,72033,14345.49,0.597,-0.397,0.608,0.338,75290,17644.08,0.789,0.337,0.491,-0.144
41.8735,72091,11675.05,0.598,-0.395,0.61,0.334,75340,17526.73,0.788,0.341,0.486,-0.156
41.9235,72141,11695.54,0.599,-0.394,0.612,0.331,75390,17856.4,0.787,0.346,0.479,-0.172
41.9735,72191,11906.71,0.597,-0.393,0.615,0.331,75440,18206.0,0.786,0.349,0.474,-0.183
42.024,72241,11871.64,0.594,-0.392,0.617,0.333,75491,17136.92,0.785,0.354,0.467,-0.197
42.074,72291,11149.99,0.593,-0.388,0.62,0.334,75541,17136.92,0.783,0.359,0.459,-0.216
42.123999999999995,72341,9994.95,0.592,-0.385,0.623,0.334,75591,16618.82,0.781,0.362,0.453,-0.227
42.1745,72392,8498.05,0.593,-0.379,0.627,0.332,75641,16148.81,0.779,0.366,0.448,-0.239
42.2295,72451,2251.35,0.601,-0.362,0.637,0.318,75692,16148.81,0.776,0.371,0.437,-0.259
42.2795,72501,-127.43,0.627,-0.311,0.659,0.274,75742,14569.14,0.774,0.374,0.432,-0.27
42.329499999999996,72551,25179.18,0.643,-0.289,0.658,0.262,75792,13387.02,0.772,0.377,0.426,-0.281
42.3795,72601,-175.84,0.655,-0.295,0.636,0.277,75842,12900.89,0.768,0.381,0.417,-0.297
42.429500000000004,72651,-214.48,0.673,-0.298,0.613,0.285,75892,11866.72,0.766,0.384,0.411,-0.308
42.480000000000004,72701,-233.61,0.692,-0.299,0.587,0.292,75943,11481.85,0.763,0.387,0.404,-0.321
42.5305,72752,-209.52,0.706,-0.304,0.562,0.303,75993,11879.63,0.76,0.39,0.398,-0.332
42.584500000000006,72810,-52.55,0.714,-0.309,0.543,0.311,76043,11816.16,0.756,0.394,0.389,-0.347
42.635,72860,-125.44,0.722,-0.312,0.529,0.316,76094,12137.22,0.752,0.396,0.382,-0.36
42.685,72910,-84.75,0.726,-0.315,0.519,0.32,76144,10989.37,0.749,0.399,0.376,-0.371
42.735,72960,-141.39,0.727,-0.318,0.513,0.324,76194,11205.31,0.744,0.402,0.367,-0.385
42.785,73010,-175.02,0.726,-0.322,0.51,0.329,76244,10675.86,0.74,0.404,0.36,-0.396
42.835499999999996,73060,-166.61,0.722,-0.325,0.511,0.332,76295,10894.36,0.736,0.407,0.353,-0.408
42.886,73111,-189.96,0.717,-0.329,0.513,0.336,76345,10894.36,0.73,0.41,0.342,-0.425
42.94,73169,1024.0,0.712,-0.331,0.518,0.337,76395,12336.23,0.726,0.412,0.336,-0.435
42.989999999999995,73219,1292.68,0.706,-0.338,0.52,0.341,76445,12693.57,0.722,0.413,0.329,-0.445
43.04,73269,2142.3,0.704,-0.339,0.521,0.342,76495,12693.57,0.716,0.416,0.32,-0.459
43.09,73319,2997.42,0.702,-0.34,0.52,0.346,76545,12940.81,0.711,0.418,0.312,-0.471
43.14,73369,4420.9,0.699,-0.341,0.52,0.35,76595,12986.93,0.706,0.419,0.305,-0.48
43.19,73419,5975.22,0.69,-0.353,0.517,0.359,76645,13127.21,0.702,0.421,0.298,-0.49
43.2405,73470,7038.46,0.683,-0.362,0.517,0.364,76695,13422.36,0.695,0.423,0.288,-0.503
43.295,73529,8686.94,0.682,-0.36,0.52,0.364,76745,13667.33,0.689,0.424,0.28,-0.515
43.345,73579,9411.93,0.68,-0.36,0.521,0.367,76795,13640.73,0.684,0.425,0.273,-0.524
43.394999999999996,73629,10160.83,0.677,-0.363,0.52,0.372,76845,13514.85,0.679,0.426,0.266,-0.533
43.445,73679,10893.91,0.67,-0.371,0.518,0.377,76895,13589.94,0.672,0.428,0.256,-0.546
43.4955,73729,11283.95,0.665,-0.375,0.52,0.38,76946,13483.6,0.665,0.429,0.248,-0.557
43.545500000000004,73779,11535.56,0.661,-0.375,0.523,0.384,76996,13483.6,0.657,0.43,0.237,-0.571
43.596000000000004,73830,12186.31,0.655,-0.376,0.526,0.387,77046,12785.74,0.651,0.431,0.23,-0.579
43.65,73888,13908.74,0.649,-0.38,0.529,0.391,77096,12286.4,0.645,0.432,0.222,-0.588
43.707,73938,14845.42,0.644,-0.381,0.533,0.393,77160,12349.65,0.637,0.433,0.212,-0.6
43.759,73988,15102.51,0.64,-0.38,0.538,0.393,77214,12474.53,0.63,0.433,0.204,-0.61
43.811,74038,15104.46,0.636,-0.382,0.539,0.396,77268,12505.07,0.623,0.434,0.195,-0.619
43.8615,74088,15685.24,0.631,-0.387,0.539,0.398,77319,12404.78,0.613,0.434,0.184,-0.632
43.911500000000004,74138,15595.57,0.63,-0.387,0.543,0.397,77369,12091.23,0.607,0.435,0.176,-0.64
43.962,74189,16118.93,0.627,-0.387,0.546,0.397,77419,12091.23,0.597,0.435,0.165,-0.653
44.016,74247,17887.25,0.624,-0.387,0.549,0.397,77469,12522.76,0.59,0.435,0.157,-0.66
44.066,74297,18894.23,0.621,-0.389,0.551,0.398,77519,13944.37,0.584,0.435,0.15,-0.668
44.116,74347,19368.11,0.618,-0.39,0.554,0.397,77569,13944.37,0.572,0.435,0.137,-0.681
44.166,74397,18915.34,0.616,-0.388,0.558,0.396,77619,14592.8,0.565,0.435,0.13,-0.688
44.216,74447,18908.97,0.614,-0.387,0.561,0.396,77669,13908.79,0.558,0.435,0.122,-0.695
44.266,74497,18510.32,0.612,-0.387,0.564,0.394,77719,13429.64,0.551,0.434,0.115,-0.702
44.316500000000005,74548,19171.96,0.611,-0.384,0.569,0.392,77769,12324.78,0.541,0.434,0.104,-0.711
44.3715,74607,18565.44,0.609,-0.383,0.571,0.392,77820,11362.83,0.533,0.433,0.095,-0.719
44.43,74657,18792.92,0.607,-0.385,0.573,0.392,77887,11288.62,0.523,0.433,0.085,-0.728
44.482,74707,18269.61,0.603,-0.387,0.576,0.392,77941,11069.18,0.514,0.432,0.076,-0.736
44.532,74757,18350.97,0.598,-0.389,0.578,0.393,77991,11069.18,0.501,0.431,0.063,-0.747
44.582,74807,18204.21,0.594,-0.392,0.581,0.393,78041,9771.71,0.493,0.43,0.055,-0.753
44.632,74857,17883.16,0.59,-0.396,0.581,0.395,78091,8495.08,0.486,0.429,0.048,-0.759
44.682500000000005,74908,17011.9,0.586,-0.398,0.583,0.395,78141,7938.17,0.478,0.428,0.04,-0.765
44.7365,74966,13484.74,0.584,-0.4,0.583,0.397,78191,7513.15,0.467,0.427,0.03,-0.773
44.787,75016,12176.58,0.581,-0.402,0.583,0.398,78242,6702.61,0.458,0.425,0.021,-0.779
44.837,75066,11156.85,0.58,-0.403,0.583,0.398,78292,5073.78,0.45,0.424,0.013,-0.784
44.887,75116,11036.67,0.581,-0.402,0.584,0.397,78342,2438.05,0.439,0.423,0.003,-0.792
44.9375,75166,11098.13,0.58,-0.403,0.584,0.397,78393,606.8,0.43,0.421,-0.005,-0.798
44.9875,75216,11271.98,0.581,-0.402,0.584,0.397,78443,269.22,0.422,0.42,-0.012,-0.802
45.0385,75267,11172.52,0.582,-0.4,0.586,0.395,78494,149.62,0.414,0.419,-0.02,-0.807
45.093,75325,10746.86,0.583,-0.399,0.586,0.395,78545,149.12,0.401,0.416,-0.032,-0.815
45.143,75375,10479.68,0.584,-0.397,0.587,0.394,78595,114.7,0.392,0.415,-0.039,-0.819
45.1935,75425,10161.65,0.586,-0.395,0.587,0.392,78646,102.56,0.384,0.413,-0.047,-0.823
45.244,75475,9751.32,0.588,-0.394,0.587,0.391,78697,126.38,0.371,0.411,-0.059,-0.83
45.294,75525,9206.55,0.59,-0.391,0.588,0.389,78747,104.12,0.362,0.409,-0.066,-0.834
45.3445,75575,8826.34,0.593,-0.389,0.588,0.387,78798,134.26,0.354,0.407,-0.074,-0.838
45.3955,75626,8837.87,0.595,-0.387,0.588,0.385,78849,119.91,0.34,0.404,-0.086,-0.844
45.4495,75684,9069.33,0.596,-0.387,0.588,0.385,78899,70.08,0.332,0.402,-0.093,-0.847
45.5005,75735,9483.08,0.597,-0.385,0.589,0.384,78950,106.73,0.323,0.4,-0.101,-0.851
45.5505,75785,9646.07,0.598,-0.382,0.59,0.382,79000,106.73,0.307,0.397,-0.114,-0.856
45.6005,75835,9786.21,0.598,-0.381,0.591,0.382,79050,97.28,0.299,0.394,-0.121,-0.86
45.650499999999994,75885,9996.03,0.598,-0.379,0.592,0.382,79100,60.3,0.29,0.392,-0.129,-0.862
45.700500000000005,75935,10093.72,0.599,-0.379,0.591,0.382,79150,107.9,0.281,0.39,-0.136,-0.865
45.751000000000005,75986,10521.28,0.599,-0.38,0.59,0.383,79200,78.09,0.269,0.387,-0.146,-0.869
45.805,76044,12277.74,0.601,-0.38,0.589,0.382,79250,1032.53,0.258,0.384,-0.155,-0.872
45.855000000000004,76094,12793.56,0.605,-0.378,0.588,0.38,79300,1793.13,0.249,0.382,-0.163,-0.874
45.905,76144,13747.64,0.609,-0.376,0.586,0.376,79350,3263.44,0.236,0.378,-0.173,-0.877
45.955,76194,13771.29,0.611,-0.377,0.585,0.374,79400,4702.1,0.227,0.376,-0.18,-0.879
46.0055,76244,14387.82,0.613,-0.377,0.585,0.371,79451,6221.19,0.216,0.372,-0.189,-0.882
46.0555,76294,14537.85,0.614,-0.379,0.585,0.367,79501,6221.19,0.203,0.369,-0.199,-0.884
46.105999999999995,76345,14530.88,0.615,-0.381,0.585,0.364,79551,8325.27,0.194,0.366,-0.206,-0.886
46.16,76403,15261.97,0.614,-0.385,0.584,0.363,79601,9285.39,0.185,0.363,-0.213,-0.887
46.21,76453,15834.13,0.614,-0.387,0.585,0.36,79651,9285.39,0.168,0.358,-0.226,-0.889
46.26,76503,15946.0,0.614,-0.388,0.585,0.358,79701,10295.02,0.159,0.355,-0.233,-0.89
46.31,76553,16071.39,0.614,-0.389,0.585,0.357,79751,10993.71,0.15,0.352,-0.24,-0.891
46.36,76603,16014.9,0.612,-0.393,0.584,0.358,79801,10993.71,0.135,0.347,-0.252,-0.892
46.41,76653,15522.33,0.611,-0.397,0.583,0.357,79851,12856.04,0.125,0.344,-0.259,-0.893
46.460499999999996,76704,15444.73,0.612,-0.398,0.583,0.353,79901,13952.72,0.116,0.341,-0.266,-0.893
46.5145,76762,14316.41,0.612,-0.399,0.583,0.351,79951,14576.98,0.104,0.337,-0.274,-0.894
46.564499999999995,76812,14007.56,0.613,-0.4,0.583,0.35,80001,14719.99,0.091,0.332,-0.284,-0.894
46.6145,76862,14187.99,0.614,-0.401,0.583,0.348,80051,15038.55,0.081,0.329,-0.291,-0.894
46.664500000000004,76912,15206.88,0.616,-0.399,0.583,0.346,80101,15187.19,0.072,0.325,-0.298,-0.894
46.715,76962,15906.97,0.614,-0.4,0.584,0.345,80152,15274.57,0.056,0.32,-0.308,-0.893
46.7655,77013,16811.72,0.613,-0.4,0.587,0.344,80202,15404.9,0.047,0.316,-0.315,-0.893
46.8155,77063,17631.32,0.611,-0.401,0.588,0.344,80252,15866.3,0.037,0.313,-0.322,-0.892
46.8705,77122,17474.84,0.611,-0.399,0.59,0.343,80303,16408.79,0.026,0.308,-0.33,-0.891
46.920500000000004,77172,16959.88,0.609,-0.397,0.593,0.344,80353,16706.39,0.012,0.303,-0.339,-0.89
46.9705,77222,16812.5,0.606,-0.397,0.596,0.345,80403,16945.95,0.002,0.299,-0.346,-0.888
47.0205,77272,15475.33,0.602,-0.398,0.597,0.348,80453,16945.95,-0.012,0.293,-0.356,-0.886
47.070499999999996,77322,14543.4,0.6,-0.397,0.599,0.348,80503,17638.3,-0.022,0.289,-0.363,-0.885
47.120999999999995,77372,12963.56,0.597,-0.397,0.602,0.348,80554,17781.75,-0.033,0.284,-0.37,-0.883
47.179500000000004,77422,11656.28,0.595,-0.396,0.606,0.347,80621,17868.75,-0.047,0.278,-0.379,-0.88
47.236000000000004,77481,8054.03,0.593,-0.392,0.611,0.345,80675,17486.85,-0.059,0.274,-0.387,-0.878
47.288,77531,3876.12,0.599,-0.377,0.621,0.335,80729,16737.2,-0.07,0.269,-0.394,-0.875
47.338499999999996,77581,265.72,0.613,-0.346,0.637,0.312,80780,15981.21,-0.086,0.262,-0.404,-0.871
47.3885,77631,-202.17,0.621,-0.336,0.635,0.311,80830,15878.54,-0.096,0.257,-0.41,-0.869
47.439,77681,-160.8,0.627,-0.346,0.615,0.326,80881,15050.46,-0.105,0.253,-0.416,-0.866
47.4895,77731,-135.46,0.638,-0.356,0.593,0.336,80932,14620.5,-0.121,0.246,-0.426,-0.861
47.540000000000006,77782,-128.25,0.65,-0.362,0.573,0.34,80982,13878.59,-0.131,0.242,-0.432,-0.858
47.5945,77840,-92.98,0.659,-0.368,0.558,0.343,81033,13686.56,-0.14,0.237,-0.437,-0.855
47.6465,77890,-137.5,0.663,-0.38,0.54,0.351,81087,13529.43,-0.152,0.231,-0.444,-0.851
47.697,77940,-97.16,0.663,-0.391,0.526,0.359,81138,12991.71,-0.167,0.224,-0.453,-0.845
47.747,77990,-84.66,0.662,-0.398,0.517,0.366,81188,12428.74,-0.177,0.219,-0.459,-0.842
47.797,78040,-167.37,0.66,-0.401,0.512,0.372,81238,12428.74,-0.192,0.212,-0.468,-0.835
47.847,78090,-540.39,0.658,-0.403,0.511,0.378,81288,12606.86,-0.202,0.207,-0.473,-0.831
47.897499999999994,78141,-99.6,0.653,-0.405,0.51,0.384,81338,13154.97,-0.211,0.202,-0.478,-0.827
47.952,78200,536.3,0.649,-0.408,0.511,0.387,81388,13154.97,-0.228,0.193,-0.488,-0.819
48.001999999999995,78250,645.44,0.642,-0.413,0.512,0.392,81438,13665.32,-0.238,0.188,-0.493,-0.815
48.05200000000001,78300,1511.26,0.639,-0.415,0.513,0.393,81488,13644.8,-0.247,0.183,-0.498,-0.81
48.102000000000004,78350,2879.67,0.639,-0.414,0.513,0.395,81538,13580.09,-0.257,0.178,-0.503,-0.805
48.152,78400,4733.33,0.636,-0.417,0.512,0.397,81588,13459.11,-0.27,0.171,-0.509,-0.798
48.2025,78450,6646.66,0.628,-0.425,0.511,0.402,81639,13404.55,-0.281,0.165,-0.515,-0.792
48.253,78501,8362.53,0.626,-0.428,0.511,0.403,81689,14138.07,-0.29,0.16,-0.52,-0.786
48.307,78559,9270.14,0.626,-0.426,0.512,0.403,81739,15198.2,-0.303,0.152,-0.526,-0.779
48.3575,78609,9970.72,0.624,-0.427,0.511,0.406,81790,16350.72,-0.314,0.146,-0.531,-0.772
48.4075,78659,10679.95,0.62,-0.429,0.513,0.408,81840,16887.94,-0.323,0.141,-0.536,-0.766
48.457499999999996,78709,11007.33,0.616,-0.428,0.517,0.41,81890,17024.44,-0.336,0.133,-0.542,-0.758
48.5075,78759,11262.39,0.614,-0.424,0.523,0.411,81940,16877.81,-0.345,0.128,-0.546,-0.752
48.55800000000001,78809,11411.53,0.609,-0.42,0.529,0.413,81991,16308.17,-0.356,0.121,-0.551,-0.744
48.6085,78860,11715.54,0.603,-0.42,0.534,0.417,82041,16308.17,-0.37,0.113,-0.557,-0.734
48.662499999999994,78918,11632.83,0.598,-0.418,0.538,0.419,82091,16134.9,-0.379,0.107,-0.561,-0.727
48.712500000000006,78968,11946.96,0.593,-0.417,0.543,0.422,82141,15751.49,-0.387,0.101,-0.564,-0.721
48.7695,79018,12499.13,0.588,-0.416,0.547,0.424,82205,15161.99,-0.4,0.094,-0.569,-0.711
48.8215,79068,12830.25,0.582,-0.417,0.551,0.426,82259,14745.65,-0.41,0.087,-0.573,-0.703
48.872,79118,13104.43,0.578,-0.417,0.554,0.428,82310,14385.48,-0.424,0.078,-0.579,-0.691
48.922,79168,13398.32,0.573,-0.418,0.556,0.43,82360,14180.46,-0.432,0.072,-0.582,-0.684
48.973,79219,13506.25,0.568,-0.42,0.559,0.432,82411,14492.67,-0.44,0.066,-0.585,-0.677
49.027,79277,14798.45,0.565,-0.421,0.561,0.432,82461,14492.67,-0.455,0.056,-0.59,-0.663
49.0775,79328,15911.55,0.563,-0.418,0.566,0.431,82511,12852.37,-0.463,0.05,-0.593,-0.655
49.1275,79378,16908.2,0.559,-0.419,0.569,0.432,82561,12426.01,-0.472,0.045,-0.595,-0.648
49.1775,79428,17752.57,0.555,-0.42,0.572,0.432,82611,12142.56,-0.48,0.039,-0.598,-0.64
49.2275,79478,18558.98,0.554,-0.419,0.574,0.431,82661,12644.01,-0.491,0.031,-0.601,-0.628
49.278,79528,19009.93,0.554,-0.417,0.578,0.429,82712,12887.87,-0.5,0.024,-0.604,-0.618
49.3285,79579,18824.69,0.552,-0.415,0.581,0.428,82762,13406.55,-0.508,0.018,-0.606,-0.61
49.3825,79637,18729.08,0.55,-0.415,0.583,0.427,82812,13914.8,-0.519,0.01,-0.609,-0.598
49.433,79687,31007.26,0.549,-0.412,0.589,0.425,82863,14423.8,-0.528,0.003,-0.612,-0.588
49.483000000000004,79737,17890.86,0.547,-0.41,0.593,0.424,82913,14282.29,-0.535,-0.002,-0.613,-0.579
49.533500000000004,79787,16359.11,0.542,-0.41,0.596,0.424,82964,13881.59,-0.543,-0.008,-0.615,-0.57
49.584,79837,14666.34,0.537,-0.414,0.598,0.426,83015,12976.98,-0.554,-0.018,-0.618,-0.556
49.634,79887,12303.43,0.531,-0.417,0.6,0.427,83065,12646.41,-0.562,-0.024,-0.619,-0.547
49.6845,79938,9680.29,0.525,-0.42,0.601,0.43,83115,12646.41,-0.573,-0.033,-0.621,-0.532
49.7385,79996,2204.29,0.524,-0.419,0.603,0.429,83165,9251.28,-0.58,-0.039,-0.622,-0.523
49.7885,80046,124.31,0.523,-0.42,0.603,0.43,83215,6610.11,-0.587,-0.045,-0.623,-0.514
49.839,80096,-196.13,0.525,-0.423,0.595,0.436,83266,6610.11,-0.597,-0.054,-0.624,-0.498
49.888999999999996,80146,-222.7,0.53,-0.426,0.583,0.442,83316,2941.67,-0.604,-0.06,-0.625,-0.489
49.939,80196,-232.62,0.538,-0.427,0.569,0.449,83366,2941.67,-0.611,-0.066,-0.626,-0.479
49.9895,80246,-132.16,0.55,-0.424,0.555,0.456,83417,503.68,-0.618,-0.073,-0.626,-0.467
50.040000000000006,80297,-224.74,0.568,-0.411,0.545,0.458,83467,215.15,-0.627,-0.081,-0.627,-0.453
50.094,80355,-196.86,0.587,-0.395,0.539,0.455,83517,192.79,-0.633,-0.087,-0.627,-0.443
50.144,80405,-129.09,0.609,-0.374,0.533,0.451,83567,188.0,-0.639,-0.093,-0.627,-0.433
50.194,80455,-170.88,0.624,-0.362,0.522,0.454,83617,183.78,-0.646,-0.1,-0.627,-0.421
50.244,80505,-106.32,0.633,-0.359,0.505,0.461,83667,167.64,-0.654,-0.108,-0.627,-0.406
50.294,80555,-118.18,0.64,-0.359,0.489,0.469,83717,188.73,-0.66,-0.114,-0.627,-0.396
50.344,80605,-114.24,0.647,-0.358,0.475,0.476,83767,133.16,-0.666,-0.12,-0.626,-0.385
50.394999999999996,80656,-163.87,0.653,-0.354,0.466,0.478,83818,193.17,-0.674,-0.129,-0.626,-0.368
50.4495,80715,-166.35,0.658,-0.35,0.461,0.48,83868,172.98,-0.68,-0.135,-0.625,-0.358
50.5,80765,-180.56,0.663,-0.342,0.46,0.479,83919,177.78,-0.685,-0.14,-0.624,-0.347
50.5505,80815,-159.64,0.666,-0.335,0.462,0.478,83970,177.21,-0.693,-0.15,-0.623,-0.329
50.491,,,,,,,84020,154.91,-0.697,-0.155,-0.622,-0.318
50.542,,,,,,,84071,133.76,-0.702,-0.161,-0.62,-0.307
50.592,,,,,,,84121,133.76,-0.71,-0.171,-0.618,-0.287
50.642,,,,,,,84171,175.61,-0.715,-0.176,-0.616,-0.276
50.692,,,,,,,84221,153.68,-0.719,-0.182,-0.615,-0.265
50.742,,,,,,,84271,137.66,-0.723,-0.187,-0.613,-0.254
50.792,,,,,,,84321,168.1,-0.729,-0.195,-0.611,-0.238
50.843,,,,,,,84372,183.49,-0.733,-0.201,-0.608,-0.224
50.893,,,,,,,84422,158.96,-0.737,-0.207,-0.606,-0.213
50.943,,,,,,,84472,197.3,-0.742,-0.214,-0.603,-0.196
50.994,,,,,,,84523,214.03,-0.746,-0.221,-0.6,-0.183
51.044,,,,,,,84573,204.81,-0.749,-0.226,-0.598,-0.171
51.146,,,,,,,84675,177.71,-0.756,-0.239,-0.591,-0.14
51.196,,,,,,,84725,197.63,-0.759,-0.244,-0.588,-0.129
51.246,,,,,,,84775,197.63,-0.763,-0.252,-0.583,-0.11
51.296,,,,,,,84825,206.52,-0.765,-0.257,-0.58,-0.098
51.346,,,,,,,84875,134.43,-0.768,-0.262,-0.577,-0.086
