Timestamp(ms),AlignedTime(s),Force,Qw,Qx,Qy,Qz,Command
559377,1.702,-30.26,0.993,0.0,0.098,0.054,S
559427,1.752,-7.27,0.993,0.0,0.1,0.055,S
559478,1.803,11.11,0.993,0.0,0.102,0.057,S
559529,1.854,-24.3,0.992,0.0,0.106,0.06,S
559579,1.904,4.6,0.992,0.0,0.109,0.062,S
559630,1.955,1.27,0.991,0.003,0.111,0.063,S
559684,2.009,4.56,0.991,0.008,0.114,0.065,S
559735,2.06,7.9,0.99,0.005,0.118,0.066,S
559785,2.11,-15.91,0.99,0.001,0.12,0.067,S
559835,2.16,-15.91,0.989,-0.006,0.124,0.069,S
559885,2.21,-13.07,0.989,-0.008,0.126,0.07,S
559935,2.26,32.26,0.988,-0.007,0.128,0.072,S
559985,2.31,32.26,0.988,-0.004,0.133,0.075,S
560035,2.36,-9.01,0.987,-0.003,0.135,0.077,S
560085,2.41,36.21,0.987,-0.002,0.138,0.08,S
560135,2.46,3.83,0.986,-0.002,0.14,0.082,S
560185,2.51,17.58,0.985,-0.001,0.144,0.084,S
560236,2.561,12.18,0.985,-0.001,0.147,0.086,S
560303,2.628,-8.57,0.984,-0.002,0.15,0.088,S
560357,2.682,1.39,0.984,-0.004,0.152,0.089,S
560411,2.736,44.78,0.983,-0.005,0.154,0.09,S
560462,2.787,-9.17,0.983,-0.008,0.156,0.092,S
560512,2.837,3.94,0.982,-0.009,0.157,0.093,S
560563,2.888,18.18,0.982,-0.01,0.159,0.094,S
560614,2.939,-26.09,0.982,-0.011,0.16,0.096,S
560664,2.989,-12.24,0.981,-0.012,0.161,0.097,S
560715,3.04,3.5,0.981,-0.013,0.162,0.098,S
560769,3.094,-21.52,0.981,-0.014,0.164,0.1,S
560820,3.145,-22.46,0.98,-0.015,0.166,0.102,S
560870,3.195,-20.12,0.98,-0.014,0.168,0.103,S
560921,3.246,-5.73,0.979,-0.013,0.171,0.104,S
560972,3.297,-1.77,0.978,-0.012,0.175,0.106,S
561022,3.347,-11.28,0.978,-0.012,0.177,0.107,S
561073,3.398,-0.1,0.977,-0.013,0.18,0.109,S
561127,3.452,-30.43,0.976,-0.014,0.183,0.111,S
561178,3.503,14.62,0.975,-0.016,0.187,0.113,S
561228,3.553,-12.78,0.974,-0.018,0.19,0.115,S
561278,3.603,-12.78,0.973,-0.021,0.193,0.118,S
561328,3.653,11.91,0.972,-0.022,0.196,0.119,S
561378,3.703,-9.28,0.972,-0.023,0.198,0.121,S
561428,3.753,-2.66,0.971,-0.024,0.2,0.122,S
561478,3.803,-7.94,0.97,-0.028,0.203,0.125,S
561528,3.853,33.64,0.969,-0.03,0.205,0.127,S
561578,3.903,-17.08,0.968,-0.032,0.207,0.129,S
561629,3.954,29.36,0.967,-0.032,0.211,0.133,S
561679,4.004,0.89,0.966,-0.031,0.213,0.135,S
561729,4.054,0.93,0.966,-0.029,0.216,0.138,S
561779,4.104,-4.5,0.964,-0.026,0.219,0.141,S
561829,4.154,-24.59,0.963,-0.024,0.222,0.144,S
561879,4.204,-7.4,0.963,-0.023,0.224,0.146,S
561929,4.254,-7.4,0.962,-0.024,0.227,0.148,S
561979,4.304,8.84,0.961,-0.027,0.228,0.15,S
562029,4.354,-15.68,0.96,-0.03,0.23,0.151,S
562079,4.404,-15.68,0.959,-0.035,0.233,0.154,S
562129,4.454,16.12,0.958,-0.034,0.235,0.154,S
562179,4.504,-14.12,0.958,-0.034,0.237,0.155,S
562229,4.554,12.11,0.957,-0.035,0.239,0.156,S
562279,4.604,-17.91,0.957,-0.036,0.24,0.157,S
562330,4.655,-3.23,0.956,-0.04,0.241,0.158,S
562397,4.722,-25.92,0.955,-0.044,0.242,0.159,S
562451,4.776,-8.11,0.955,-0.047,0.244,0.16,S
562501,4.826,-8.11,0.954,-0.048,0.246,0.161,S
562551,4.876,-14.91,0.953,-0.049,0.247,0.162,S
562601,4.926,-8.57,0.953,-0.051,0.249,0.162,S
562651,4.976,-6.73,0.952,-0.054,0.25,0.164,S
562701,5.026,-7.34,0.951,-0.056,0.252,0.165,S
562752,5.077,-8.34,0.95,-0.057,0.254,0.166,S
562802,5.127,-8.34,0.949,-0.058,0.257,0.168,S
562852,5.177,8.0,0.949,-0.058,0.259,0.169,S
562902,5.227,14.78,0.948,-0.059,0.26,0.17,S
562972,5.297,-8.73,0.946,-0.063,0.263,0.172,S
563026,5.351,9.01,0.945,-0.065,0.265,0.173,S
563080,5.405,-8.23,0.945,-0.066,0.267,0.175,S
563131,5.456,4.33,0.943,-0.067,0.27,0.177,S
563181,5.506,-19.79,0.943,-0.068,0.271,0.179,S
563231,5.556,-19.79,0.941,-0.07,0.273,0.182,S
563281,5.606,-13.68,0.94,-0.072,0.274,0.184,S
563331,5.656,1.6,0.94,-0.072,0.275,0.186,S
563381,5.706,1.6,0.938,-0.073,0.277,0.19,S
563431,5.756,-0.93,0.938,-0.072,0.279,0.191,S
563481,5.806,11.51,0.937,-0.071,0.281,0.193,S
563531,5.856,-2.5,0.936,-0.071,0.283,0.194,S
563581,5.906,11.61,0.935,-0.071,0.285,0.197,S
563632,5.957,12.57,0.933,-0.072,0.288,0.198,S
563699,6.024,-13.51,0.932,-0.074,0.29,0.201,S
563753,6.078,8.57,0.931,-0.077,0.292,0.202,S
563803,6.128,8.57,0.929,-0.08,0.294,0.205,S
563853,6.178,-7.61,0.929,-0.083,0.295,0.206,S
563903,6.228,-25.3,0.928,-0.086,0.296,0.208,S
563953,6.278,22.52,0.927,-0.087,0.297,0.209,S
564003,6.328,-4.27,0.926,-0.087,0.299,0.211,S
564054,6.379,-38.81,0.925,-0.087,0.301,0.212,S
564104,6.429,-5.56,0.924,-0.088,0.303,0.213,S
564154,6.479,8.94,0.923,-0.091,0.305,0.215,S
564205,6.53,-10.51,0.922,-0.092,0.306,0.216,S
564255,6.58,-22.52,0.921,-0.093,0.307,0.217,S
564305,6.63,3.06,0.92,-0.094,0.309,0.219,S
564355,6.68,-1.89,0.919,-0.095,0.31,0.22,S
564406,6.731,10.57,0.918,-0.097,0.311,0.221,S
564456,6.781,10.57,0.917,-0.099,0.312,0.224,S
564506,6.831,4.6,0.916,-0.1,0.314,0.225,S
564556,6.881,-0.43,0.915,-0.1,0.315,0.226,S
564607,6.932,-32.7,0.915,-0.101,0.317,0.227,S
564657,6.982,29.43,0.914,-0.104,0.318,0.228,S
564707,7.032,-14.18,0.913,-0.106,0.318,0.229,S
564757,7.082,-22.36,0.912,-0.108,0.318,0.231,S
564808,7.133,-3.4,0.911,-0.111,0.318,0.233,S
564858,7.183,-19.52,0.911,-0.113,0.319,0.234,S
564908,7.233,-9.24,0.91,-0.113,0.32,0.235,S
564959,7.284,-1.5,0.909,-0.112,0.322,0.236,S
565009,7.334,-20.92,0.908,-0.113,0.324,0.238,S
565059,7.384,2.77,0.907,-0.113,0.325,0.24,S
565109,7.434,2.77,0.905,-0.114,0.327,0.242,S
565159,7.484,5.33,0.905,-0.115,0.329,0.243,S
565210,7.535,6.34,0.903,-0.115,0.331,0.244,S
565260,7.585,6.34,0.902,-0.116,0.333,0.247,S
565310,7.635,-8.9,0.901,-0.117,0.333,0.248,S
565360,7.685,-3.4,0.9,-0.119,0.334,0.249,S
565410,7.735,-5.84,0.899,-0.122,0.335,0.251,S
565460,7.785,21.25,0.898,-0.124,0.336,0.252,S
565510,7.835,16.62,0.897,-0.126,0.337,0.253,S
565576,7.901,32.6,0.896,-0.128,0.338,0.255,S
565630,7.955,-20.96,0.895,-0.13,0.339,0.256,S
565684,8.009,10.24,0.894,-0.131,0.341,0.257,S
565735,8.06,-14.74,0.893,-0.132,0.343,0.258,S
565785,8.11,-6.11,0.892,-0.133,0.344,0.259,S
565836,8.161,-6.11,0.891,-0.133,0.346,0.26,S
565887,8.212,12.78,0.889,-0.133,0.349,0.261,S
565937,8.262,-23.92,0.888,-0.134,0.35,0.263,S
565988,8.313,-12.91,0.887,-0.135,0.353,0.264,S
566042,8.367,4.9,0.885,-0.135,0.355,0.265,S
566093,8.418,-16.62,0.883,-0.135,0.359,0.266,S
566143,8.468,-6.5,0.882,-0.136,0.361,0.268,S
566193,8.518,-6.5,0.88,-0.139,0.363,0.27,S
566243,8.568,-5.4,0.878,-0.141,0.365,0.272,S
566293,8.618,-0.1,0.877,-0.143,0.367,0.273,S
566343,8.668,-0.1,0.874,-0.147,0.371,0.275,S
566393,8.718,-0.77,0.872,-0.15,0.372,0.276,S
566443,8.768,-2.83,0.871,-0.152,0.374,0.278,S
566493,8.818,-5.5,0.869,-0.153,0.376,0.279,S
566543,8.868,-19.58,0.868,-0.153,0.379,0.28,S
566594,8.919,-16.08,0.866,-0.153,0.382,0.28,S
566661,8.986,-16.08,0.865,-0.154,0.385,0.281,S
566715,9.04,2.0,0.863,-0.155,0.387,0.282,S
566765,9.09,2.0,0.861,-0.154,0.392,0.283,S
566815,9.14,-18.08,0.86,-0.153,0.394,0.283,S
566865,9.19,-4.77,0.859,-0.15,0.396,0.283,S
566915,9.24,-28.43,0.859,-0.146,0.399,0.283,S
566965,9.29,26.69,0.858,-0.142,0.403,0.283,S
567016,9.341,-19.62,0.857,-0.14,0.406,0.283,S
567066,9.391,-12.51,0.856,-0.138,0.409,0.282,S
567116,9.441,-5.9,0.855,-0.138,0.412,0.281,S
567167,9.492,-17.02,0.854,-0.137,0.415,0.281,S
567217,9.542,-8.9,0.853,-0.138,0.416,0.28,S
567267,9.592,-16.01,0.852,-0.142,0.416,0.281,S
567317,9.642,-1.5,0.851,-0.148,0.414,0.283,S
567368,9.693,-19.79,0.85,-0.156,0.412,0.287,S
567418,9.743,-19.79,0.848,-0.159,0.412,0.291,S
567468,9.793,8.61,0.847,-0.158,0.412,0.292,S
567518,9.843,-9.07,0.847,-0.154,0.414,0.294,S
567569,9.894,-13.24,0.846,-0.148,0.416,0.295,S
567619,9.944,-0.16,0.846,-0.143,0.417,0.297,S
567669,9.994,0.0,0.845,-0.142,0.418,0.299,S
567719,10.044,3.1,0.844,-0.143,0.418,0.3,S
567770,10.095,-3.9,0.844,-0.143,0.42,0.3,S
567820,10.145,-12.51,0.843,-0.143,0.421,0.298,S
567870,10.195,-28.2,0.843,-0.143,0.422,0.297,S
567970,10.295,-4.67,0.843,-0.148,0.424,0.294,S
568020,10.345,-18.96,0.842,-0.148,0.425,0.293,S
568070,10.395,-18.96,0.841,-0.15,0.427,0.292,S
568120,10.445,-14.74,0.84,-0.152,0.429,0.292,S
568170,10.495,0.43,0.839,-0.153,0.43,0.292,S
568220,10.545,-38.6,0.838,-0.153,0.433,0.292,S
568270,10.595,-37.87,0.836,-0.152,0.437,0.292,S
568320,10.645,13.01,0.835,-0.151,0.439,0.292,S
568370,10.695,19.46,0.834,-0.152,0.441,0.292,S
568421,10.746,-14.68,0.832,-0.155,0.443,0.293,S
568471,10.796,-6.44,0.831,-0.157,0.445,0.294,S
568521,10.846,-30.97,0.829,-0.158,0.446,0.294,S
568572,10.897,53.39,0.828,-0.159,0.447,0.294,S
568622,10.947,135.43,0.827,-0.158,0.45,0.293,S
568672,10.997,5.84,0.827,-0.157,0.452,0.294,S
568722,11.047,5.84,0.825,-0.161,0.452,0.295,S
568772,11.097,-13.95,0.824,-0.163,0.453,0.296,S
568823,11.148,23.59,0.823,-0.164,0.454,0.297,S
568873,11.198,271.22,0.822,-0.164,0.455,0.297,S
568923,11.248,277.94,0.82,-0.167,0.456,0.3,S
568973,11.298,566.69,0.818,-0.172,0.455,0.303,S
569023,11.348,576.6,0.816,-0.179,0.454,0.307,S
569073,11.398,585.48,0.813,-0.186,0.454,0.311,S
569123,11.448,602.34,0.811,-0.188,0.455,0.312,S
569173,11.498,749.52,0.81,-0.188,0.457,0.312,S
569223,11.548,723.88,0.81,-0.187,0.459,0.312,S
569273,11.598,467.3,0.808,-0.187,0.461,0.311,S
569323,11.648,205.18,0.807,-0.189,0.462,0.312,S
569373,11.698,205.18,0.805,-0.192,0.463,0.314,S
569423,11.748,204.31,0.804,-0.193,0.463,0.316,S
569474,11.799,4052.2,0.803,-0.194,0.464,0.317,S
569524,11.849,4052.2,0.802,-0.194,0.465,0.318,S
569574,11.899,1001.33,0.801,-0.195,0.465,0.319,S
569624,11.949,1342.08,0.8,-0.196,0.466,0.32,S
569675,12.0,1781.45,0.799,-0.196,0.467,0.321,S
569725,12.05,2211.88,0.799,-0.193,0.47,0.319,S
569775,12.1,2939.21,0.799,-0.192,0.471,0.319,S
569840,12.165,3748.2,0.797,-0.193,0.473,0.32,S
569894,12.219,4131.73,0.795,-0.196,0.473,0.322,S
569944,12.269,4131.73,0.792,-0.203,0.473,0.325,S
569994,12.319,4391.49,0.791,-0.205,0.474,0.325,S
570044,12.369,4486.56,0.79,-0.207,0.475,0.326,S
570094,12.419,4561.09,0.789,-0.207,0.477,0.325,S
570144,12.469,4659.44,0.788,-0.208,0.479,0.325,S
570195,12.52,4816.17,0.787,-0.209,0.48,0.325,S
570245,12.57,4816.17,0.785,-0.211,0.481,0.325,S
570295,12.62,5031.56,0.783,-0.214,0.482,0.327,S
570345,12.67,5042.01,0.782,-0.217,0.482,0.328,S
570396,12.721,4950.51,0.781,-0.218,0.483,0.328,S
570446,12.771,4967.03,0.78,-0.219,0.484,0.329,S
570496,12.821,4976.37,0.779,-0.22,0.485,0.329,S
570546,12.871,4939.99,0.778,-0.221,0.485,0.33,S
570597,12.922,4953.18,0.776,-0.223,0.486,0.332,S
570647,12.972,4953.07,0.775,-0.225,0.486,0.333,S
570697,13.022,4950.67,0.774,-0.226,0.486,0.334,S
570748,13.073,5003.24,0.773,-0.228,0.486,0.336,S
570798,13.123,5052.63,0.771,-0.23,0.486,0.338,S
570848,13.173,4985.22,0.77,-0.232,0.486,0.339,S
570898,13.223,4458.86,0.769,-0.234,0.486,0.341,S
570949,13.274,4068.76,0.768,-0.235,0.487,0.342,S
570999,13.324,4114.81,0.767,-0.235,0.487,0.343,S
571049,13.374,4181.06,0.766,-0.236,0.488,0.345,S
571099,13.424,4348.23,0.764,-0.237,0.487,0.347,S
571149,13.474,4365.68,0.763,-0.239,0.487,0.35,S
571199,13.524,4383.98,0.762,-0.24,0.487,0.352,S
571249,13.574,4383.98,0.76,-0.242,0.486,0.354,S
571299,13.624,4265.46,0.759,-0.243,0.485,0.357,S
571349,13.674,4209.26,0.758,-0.246,0.484,0.359,S
571399,13.724,4209.26,0.756,-0.248,0.484,0.362,S
571449,13.774,4108.37,0.755,-0.247,0.485,0.363,S
571499,13.824,3983.65,0.754,-0.246,0.486,0.363,S
571549,13.874,3764.34,0.754,-0.246,0.487,0.364,S
571599,13.924,2802.0,0.752,-0.248,0.487,0.366,S
571650,13.975,3713.61,0.75,-0.25,0.487,0.369,S
571717,14.042,3737.75,0.749,-0.252,0.487,0.371,S
571771,14.096,3861.5,0.747,-0.253,0.487,0.372,S
571821,14.146,3861.5,0.746,-0.254,0.488,0.374,S
571871,14.196,3944.73,0.744,-0.254,0.488,0.375,S
571921,14.246,3998.07,0.743,-0.256,0.489,0.376,S
571971,14.296,4062.08,0.742,-0.257,0.489,0.377,S
572021,14.346,4076.66,0.74,-0.259,0.49,0.379,S
572072,14.397,4056.31,0.739,-0.261,0.49,0.38,S
572122,14.447,4056.31,0.737,-0.263,0.491,0.381,S
572172,14.497,3852.22,0.736,-0.264,0.491,0.382,S
572222,14.547,3911.46,0.735,-0.265,0.491,0.383,S
572292,14.617,3989.39,0.733,-0.266,0.492,0.385,S
572346,14.671,4068.38,0.732,-0.267,0.493,0.386,S
572400,14.725,4091.18,0.731,-0.268,0.493,0.387,S
572451,14.776,4082.11,0.729,-0.27,0.493,0.388,S
572501,14.826,4107.37,0.728,-0.271,0.493,0.389,S
572552,14.877,4161.2,0.727,-0.272,0.494,0.39,S
572603,14.928,4205.82,0.725,-0.274,0.494,0.391,S
572653,14.978,4156.7,0.724,-0.275,0.494,0.392,S
572704,15.029,4025.16,0.723,-0.277,0.494,0.393,S
572758,15.083,3737.58,0.722,-0.278,0.495,0.394,S
572809,15.134,3093.12,0.722,-0.277,0.496,0.393,S
572859,15.184,1846.03,0.72,-0.279,0.496,0.395,S
572909,15.234,1846.03,0.715,-0.29,0.49,0.403,S
572959,15.284,270.83,0.712,-0.298,0.485,0.409,S
573009,15.334,7.44,0.709,-0.303,0.481,0.414,S
573059,15.384,7.44,0.709,-0.303,0.478,0.418,S
573109,15.434,-9.51,0.71,-0.302,0.476,0.42,S
573159,15.484,28.63,0.708,-0.307,0.47,0.426,S
573209,15.534,9.34,0.704,-0.315,0.465,0.432,S
573259,15.584,-26.59,0.7,-0.32,0.461,0.439,S
573310,15.635,18.46,0.699,-0.316,0.464,0.441,S
573377,15.702,-8.57,0.7,-0.304,0.474,0.437,S
573431,15.756,11.18,0.702,-0.288,0.488,0.429,S
573481,15.806,11.18,0.702,-0.278,0.5,0.422,S
573531,15.856,-32.26,0.699,-0.283,0.501,0.423,S
573581,15.906,7.4,0.694,-0.291,0.501,0.425,S
573631,15.956,-5.44,0.691,-0.296,0.502,0.424,S
573681,16.006,-5.23,0.689,-0.299,0.506,0.421,S
573732,16.057,-25.63,0.687,-0.305,0.506,0.421,S
573782,16.107,-52.66,0.684,-0.311,0.505,0.422,S
573832,16.157,0.33,0.682,-0.318,0.502,0.424,S
573883,16.208,29.59,0.681,-0.321,0.501,0.425,S
573933,16.258,10.78,0.68,-0.324,0.499,0.427,S
573983,16.308,0.83,0.678,-0.325,0.499,0.428,S
574033,16.358,30.03,0.677,-0.325,0.499,0.429,S
574084,16.409,7.0,0.677,-0.325,0.5,0.43,S
574134,16.459,7.0,0.676,-0.326,0.499,0.431,S
574184,16.509,-10.95,0.675,-0.328,0.498,0.432,S
574234,16.559,-34.64,0.674,-0.33,0.498,0.433,S
574285,16.61,-14.74,0.672,-0.331,0.499,0.433,S
574335,16.66,6.0,0.671,-0.332,0.5,0.434,S
574385,16.71,-24.42,0.669,-0.334,0.5,0.435,S
574435,16.76,-7.11,0.666,-0.337,0.5,0.436,S
574486,16.811,-15.79,0.663,-0.34,0.501,0.438,S
574536,16.861,7.78,0.661,-0.342,0.501,0.439,S
574586,16.911,-0.56,0.66,-0.344,0.501,0.439,S
574637,16.962,-13.07,0.658,-0.346,0.501,0.44,S
574687,17.012,17.79,0.656,-0.349,0.5,0.442,S
574737,17.062,15.51,0.655,-0.351,0.499,0.443,S
574787,17.112,0.33,0.654,-0.353,0.499,0.444,S
574838,17.163,16.52,0.653,-0.354,0.499,0.445,S
574888,17.213,-6.57,0.652,-0.356,0.498,0.445,S
574939,17.264,-13.28,0.65,-0.358,0.498,0.447,S
574990,17.315,5.61,0.648,-0.361,0.497,0.448,S
575040,17.365,-28.09,0.648,-0.362,0.497,0.449,S
575091,17.416,-1.83,0.647,-0.362,0.497,0.449,S
575141,17.466,-1.83,0.645,-0.363,0.498,0.449,S
575191,17.516,11.61,0.644,-0.365,0.497,0.45,S
575241,17.566,17.35,0.642,-0.367,0.496,0.452,S
575291,17.616,17.35,0.64,-0.369,0.495,0.455,S
575341,17.666,4.94,0.639,-0.37,0.495,0.456,S
575391,17.716,-0.16,0.638,-0.371,0.496,0.456,S
575441,17.766,13.74,0.636,-0.372,0.496,0.457,S
575491,17.816,-442.48,0.634,-0.374,0.496,0.459,S
575541,17.866,-27.63,0.632,-0.376,0.495,0.46,S
575612,17.937,-7.5,0.63,-0.379,0.494,0.462,S
575666,17.991,-31.1,0.628,-0.381,0.494,0.463,S
575716,18.041,-31.1,0.625,-0.383,0.495,0.464,S
575766,18.091,225.83,0.625,-0.384,0.494,0.465,S
575816,18.141,67.81,0.623,-0.386,0.493,0.466,S
575866,18.191,154.91,0.622,-0.388,0.493,0.467,S
575916,18.241,272.83,0.62,-0.39,0.492,0.469,S
575967,18.292,439.6,0.619,-0.391,0.491,0.47,S
576017,18.342,843.36,0.617,-0.393,0.491,0.471,S
576067,18.392,1014.41,0.614,-0.396,0.489,0.474,S
576118,18.443,1372.78,0.613,-0.398,0.488,0.475,S
576168,18.493,2003.85,0.612,-0.398,0.489,0.475,S
576219,18.544,2589.23,0.612,-0.399,0.489,0.475,S
576270,18.595,3300.94,0.611,-0.4,0.49,0.474,S
576320,18.645,7063.39,0.61,-0.401,0.491,0.473,S
576370,18.695,7063.39,0.607,-0.404,0.493,0.472,S
576420,18.745,5885.22,0.606,-0.406,0.494,0.472,S
576470,18.795,7396.07,0.602,-0.41,0.493,0.473,S
576520,18.845,7396.07,0.598,-0.415,0.493,0.474,S
576570,18.895,9383.17,0.598,-0.416,0.494,0.472,S
576620,18.945,10003.77,0.596,-0.418,0.495,0.472,S
576686,19.011,10423.01,0.594,-0.421,0.496,0.471,S
576740,19.065,10931.68,0.593,-0.423,0.496,0.471,S
576791,19.116,11672.65,0.592,-0.425,0.497,0.469,S
576841,19.166,11994.48,0.591,-0.425,0.499,0.468,S
576892,19.217,12176.16,0.59,-0.425,0.501,0.468,S
576942,19.267,12176.16,0.587,-0.427,0.502,0.468,S
576992,19.317,12550.79,0.586,-0.427,0.504,0.467,S
577042,19.367,12398.81,0.586,-0.426,0.507,0.465,S
577092,19.417,12398.81,0.583,-0.427,0.508,0.467,S
577142,19.467,11745.47,0.581,-0.428,0.508,0.468,S
577192,19.517,11705.19,0.58,-0.428,0.508,0.469,S
577242,19.567,12456.22,0.579,-0.427,0.508,0.471,S
577292,19.617,12667.54,0.578,-0.428,0.507,0.473,S
577342,19.667,12846.19,0.577,-0.429,0.506,0.475,S
577392,19.717,12817.55,0.576,-0.43,0.505,0.476,S
577443,19.768,12805.6,0.574,-0.431,0.504,0.478,S
577493,19.818,12653.52,0.572,-0.434,0.503,0.48,S
577543,19.868,12485.15,0.569,-0.436,0.501,0.482,S
577594,19.919,12427.68,0.567,-0.44,0.5,0.484,S
577644,19.969,12793.92,0.565,-0.44,0.502,0.484,S
577694,20.019,13096.17,0.563,-0.441,0.502,0.485,S
577744,20.069,13120.03,0.56,-0.442,0.503,0.485,S
577795,20.12,13078.1,0.556,-0.443,0.505,0.487,S
577845,20.17,13078.6,0.553,-0.445,0.506,0.488,S
577895,20.22,12625.82,0.549,-0.447,0.507,0.489,S
577945,20.27,11822.77,0.544,-0.449,0.509,0.49,S
577995,20.32,11176.77,0.54,-0.45,0.512,0.492,S
578045,20.37,11014.74,0.536,-0.451,0.513,0.493,S
578145,20.47,10970.35,0.528,-0.453,0.517,0.498,S
578195,20.52,10819.21,0.524,-0.455,0.516,0.499,S
578245,20.57,10819.21,0.521,-0.458,0.516,0.5,S
578295,20.62,11202.24,0.519,-0.459,0.518,0.5,S
578345,20.67,11214.09,0.517,-0.459,0.519,0.5,S
578395,20.72,10982.53,0.516,-0.46,0.52,0.5,S
578445,20.77,10487.43,0.514,-0.46,0.522,0.499,S
578496,20.821,10430.23,0.513,-0.462,0.523,0.499,S
578546,20.871,10064.84,0.511,-0.463,0.524,0.498,S
578596,20.921,9912.59,0.509,-0.466,0.524,0.497,S
578647,20.972,9710.14,0.507,-0.469,0.525,0.496,S
578697,21.022,9737.71,0.506,-0.471,0.526,0.494,S
578747,21.072,9879.72,0.504,-0.473,0.526,0.493,S
578797,21.122,9619.63,0.502,-0.477,0.526,0.491,S
578848,21.173,9099.55,0.5,-0.481,0.525,0.49,S
578898,21.223,8852.59,0.498,-0.484,0.526,0.489,S
578948,21.273,9222.92,0.497,-0.486,0.527,0.486,S
578999,21.324,9551.88,0.496,-0.488,0.528,0.485,S
579049,21.374,9686.94,0.495,-0.49,0.528,0.484,S
579099,21.424,9766.58,0.494,-0.491,0.529,0.482,S
579149,21.474,10462.06,0.494,-0.491,0.53,0.481,S
579200,21.525,11004.6,0.493,-0.492,0.53,0.482,S
579250,21.575,11004.6,0.492,-0.493,0.53,0.482,S
579300,21.625,12182.94,0.493,-0.493,0.53,0.481,S
579350,21.675,12455.61,0.491,-0.494,0.528,0.484,S
579420,21.745,13029.31,0.49,-0.495,0.527,0.486,S
579474,21.799,12364.77,0.489,-0.495,0.525,0.488,S
579528,21.853,10938.85,0.485,-0.499,0.522,0.49,S
579579,21.904,7991.9,0.482,-0.506,0.519,0.491,S
579629,21.954,3059.48,0.477,-0.512,0.515,0.492,S
579680,22.005,45.82,0.471,-0.521,0.507,0.497,S
579731,22.056,-13.12,0.491,-0.508,0.499,0.501,S
579781,22.106,-42.88,0.507,-0.494,0.492,0.505,S
579832,22.157,-25.59,0.523,-0.479,0.484,0.511,S
579886,22.211,-43.78,0.542,-0.46,0.476,0.516,S
579937,22.262,-79.26,0.565,-0.431,0.472,0.519,S
579987,22.312,-30.7,0.58,-0.412,0.473,0.518,S
580037,22.362,-30.7,0.6,-0.386,0.477,0.512,S
580087,22.412,-37.27,0.607,-0.376,0.476,0.51,S
580137,22.462,-68.68,0.613,-0.371,0.476,0.508,S
580187,22.512,-68.68,0.62,-0.365,0.482,0.499,S
580237,22.562,-36.54,0.621,-0.364,0.486,0.493,S
580287,22.612,-39.11,0.622,-0.364,0.491,0.488,S
580337,22.662,-27.53,0.62,-0.366,0.496,0.483,S
580387,22.712,-13.18,0.617,-0.371,0.503,0.477,S
580438,22.763,-44.55,0.613,-0.374,0.509,0.472,S
580488,22.813,9.94,0.609,-0.379,0.512,0.471,S
580538,22.863,9.94,0.606,-0.382,0.508,0.476,S
580589,22.914,9.94,0.605,-0.382,0.509,0.476,S
580639,22.964,5153.65,0.606,-0.38,0.512,0.474,S
580689,23.014,5810.06,0.606,-0.38,0.512,0.473,S
580739,23.064,6668.45,0.604,-0.383,0.512,0.473,S
580789,23.114,7495.75,0.604,-0.382,0.515,0.471,S
580839,23.164,7685.59,0.605,-0.381,0.517,0.468,S
580889,23.214,7685.59,0.604,-0.382,0.517,0.469,S
